distid,createdts,sn,tplg_node_sta_num,tplg_node_type,tplg_node_son
DEV_006_2024-12-29 09:00:00,2024-12-29 09:00:00,DEV_006,58,41,47
DEV_006_2024-12-29 14:00:00,2024-12-29 14:00:00,DEV_006,99,57,42
DEV_006_2024-12-29 19:00:00,2024-12-29 19:00:00,DEV_006,83,74,28
DEV_007_2024-09-01 00:00:00,2024-09-01 00:00:00,DEV_007,69,92,83
DEV_007_2024-09-01 01:00:00,2024-09-01 01:00:00,DEV_007,15,48,61
DEV_007_2024-09-01 02:00:00,2024-09-01 02:00:00,DEV_007,50,46,53
DEV_007_2024-09-01 03:00:00,2024-09-01 03:00:00,DEV_007,27,65,54
DEV_007_2024-09-01 04:00:00,2024-09-01 04:00:00,DEV_007,28,4,13
DEV_007_2024-09-01 05:00:00,2024-09-01 05:00:00,DEV_007,60,59,79
DEV_007_2024-09-01 06:00:00,2024-09-01 06:00:00,DEV_007,63,44,12
DEV_007_2024-09-01 07:00:00,2024-09-01 07:00:00,DEV_007,45,12,32
DEV_007_2024-09-01 08:00:00,2024-09-01 08:00:00,DEV_007,53,89,82
DEV_007_2024-09-01 09:00:00,2024-09-01 09:00:00,DEV_007,64,31,76
DEV_007_2024-09-01 10:00:00,2024-09-01 10:00:00,DEV_007,18,6,3
DEV_007_2024-09-01 11:00:00,2024-09-01 11:00:00,DEV_007,13,61,70
DEV_007_2024-09-01 12:00:00,2024-09-01 12:00:00,DEV_007,12,7,85
DEV_007_2024-09-01 13:00:00,2024-09-01 13:00:00,DEV_007,54,4,96
DEV_007_2024-09-01 14:00:00,2024-09-01 14:00:00,DEV_007,12,61,71
DEV_007_2024-09-01 15:00:00,2024-09-01 15:00:00,DEV_007,43,30,51
DEV_007_2024-09-01 16:00:00,2024-09-01 16:00:00,DEV_007,19,97,29
DEV_007_2024-09-01 17:00:00,2024-09-01 17:00:00,DEV_007,45,76,21
DEV_007_2024-09-01 18:00:00,2024-09-01 18:00:00,DEV_007,67,23,78
DEV_007_2024-09-01 19:00:00,2024-09-01 19:00:00,DEV_007,63,61,61
DEV_007_2024-09-01 20:00:00,2024-09-01 20:00:00,DEV_007,87,76,18
DEV_007_2024-09-01 21:00:00,2024-09-01 21:00:00,DEV_007,45,26,97
DEV_007_2024-09-01 22:00:00,2024-09-01 22:00:00,DEV_007,17,19,17
DEV_007_2024-09-01 23:00:00,2024-09-01 23:00:00,DEV_007,73,12,41
DEV_007_2024-09-02 00:00:00,2024-09-02 00:00:00,DEV_007,7,66,3
DEV_007_2024-09-02 01:00:00,2024-09-02 01:00:00,DEV_007,53,36,73
DEV_007_2024-09-02 02:00:00,2024-09-02 02:00:00,DEV_007,54,92,40
DEV_007_2024-09-02 03:00:00,2024-09-02 03:00:00,DEV_007,69,23,6
DEV_007_2024-09-02 04:00:00,2024-09-02 04:00:00,DEV_007,41,92,35
DEV_007_2024-09-02 05:00:00,2024-09-02 05:00:00,DEV_007,33,22,4
DEV_007_2024-09-02 06:00:00,2024-09-02 06:00:00,DEV_007,91,36,59
DEV_007_2024-09-02 07:00:00,2024-09-02 07:00:00,DEV_007,37,84,58
DEV_007_2024-09-02 08:00:00,2024-09-02 08:00:00,DEV_007,32,99,15
DEV_007_2024-09-02 09:00:00,2024-09-02 09:00:00,DEV_007,97,60,20
DEV_007_2024-09-02 10:00:00,2024-09-02 10:00:00,DEV_007,23,98,22
DEV_007_2024-09-02 11:00:00,2024-09-02 11:00:00,DEV_007,8,9,67
DEV_007_2024-09-02 12:00:00,2024-09-02 12:00:00,DEV_007,43,90,19
DEV_007_2024-09-02 13:00:00,2024-09-02 13:00:00,DEV_007,13,94,39
DEV_007_2024-09-02 14:00:00,2024-09-02 14:00:00,DEV_007,28,87,35
DEV_007_2024-09-02 15:00:00,2024-09-02 15:00:00,DEV_007,56,59,99
DEV_007_2024-09-02 16:00:00,2024-09-02 16:00:00,DEV_007,25,64,93
DEV_007_2024-09-02 17:00:00,2024-09-02 17:00:00,DEV_007,82,45,34
DEV_007_2024-09-02 18:00:00,2024-09-02 18:00:00,DEV_007,44,75,53
DEV_007_2024-09-02 19:00:00,2024-09-02 19:00:00,DEV_007,98,7,15
DEV_007_2024-09-02 20:00:00,2024-09-02 20:00:00,DEV_007,43,84,38
DEV_007_2024-09-02 21:00:00,2024-09-02 21:00:00,DEV_007,78,74,41
DEV_007_2024-09-02 22:00:00,2024-09-02 22:00:00,DEV_007,28,16,23
DEV_007_2024-09-02 23:00:00,2024-09-02 23:00:00,DEV_007,53,95,95
DEV_007_2024-09-03 00:00:00,2024-09-03 00:00:00,DEV_007,24,52,51
DEV_007_2024-09-03 01:00:00,2024-09-03 01:00:00,DEV_007,1,70,8
DEV_007_2024-09-03 02:00:00,2024-09-03 02:00:00,DEV_007,30,96,81
DEV_007_2024-09-03 03:00:00,2024-09-03 03:00:00,DEV_007,38,72,90
DEV_007_2024-09-03 04:00:00,2024-09-03 04:00:00,DEV_007,89,40,99
DEV_007_2024-09-03 05:00:00,2024-09-03 05:00:00,DEV_007,62,21,5
DEV_007_2024-09-03 06:00:00,2024-09-03 06:00:00,DEV_007,65,59,74
DEV_007_2024-09-03 07:00:00,2024-09-03 07:00:00,DEV_007,3,97,87
DEV_007_2024-09-03 08:00:00,2024-09-03 08:00:00,DEV_007,93,99,62
DEV_007_2024-09-03 09:00:00,2024-09-03 09:00:00,DEV_007,94,6,33
DEV_007_2024-09-03 10:00:00,2024-09-03 10:00:00,DEV_007,97,96,63
DEV_007_2024-09-03 11:00:00,2024-09-03 11:00:00,DEV_007,34,58,28
DEV_007_2024-09-03 12:00:00,2024-09-03 12:00:00,DEV_007,6,72,97
DEV_007_2024-09-03 13:00:00,2024-09-03 13:00:00,DEV_007,12,36,5
DEV_007_2024-09-03 14:00:00,2024-09-03 14:00:00,DEV_007,92,94,66
DEV_007_2024-09-03 15:00:00,2024-09-03 15:00:00,DEV_007,33,67,96
DEV_007_2024-09-03 16:00:00,2024-09-03 16:00:00,DEV_007,10,15,70
DEV_007_2024-09-03 17:00:00,2024-09-03 17:00:00,DEV_007,92,47,22
DEV_007_2024-09-03 18:00:00,2024-09-03 18:00:00,DEV_007,38,90,17
DEV_007_2024-09-03 19:00:00,2024-09-03 19:00:00,DEV_007,24,62,75
DEV_007_2024-09-03 20:00:00,2024-09-03 20:00:00,DEV_007,84,47,74
DEV_007_2024-09-03 21:00:00,2024-09-03 21:00:00,DEV_007,48,87,62
DEV_007_2024-09-03 22:00:00,2024-09-03 22:00:00,DEV_007,84,51,59
DEV_007_2024-09-03 23:00:00,2024-09-03 23:00:00,DEV_007,31,50,56
DEV_007_2024-09-04 00:00:00,2024-09-04 00:00:00,DEV_007,33,2,62
DEV_007_2024-09-04 01:00:00,2024-09-04 01:00:00,DEV_007,98,5,98
DEV_007_2024-09-04 02:00:00,2024-09-04 02:00:00,DEV_007,73,81,89
DEV_007_2024-09-04 03:00:00,2024-09-04 03:00:00,DEV_007,14,58,25
DEV_007_2024-09-04 04:00:00,2024-09-04 04:00:00,DEV_007,32,53,91
DEV_007_2024-09-04 05:00:00,2024-09-04 05:00:00,DEV_007,10,21,80
DEV_007_2024-09-04 06:00:00,2024-09-04 06:00:00,DEV_007,55,8,96
DEV_007_2024-09-04 07:00:00,2024-09-04 07:00:00,DEV_007,97,34,88
DEV_007_2024-09-04 08:00:00,2024-09-04 08:00:00,DEV_007,51,79,89
DEV_007_2024-09-04 09:00:00,2024-09-04 09:00:00,DEV_007,91,25,56
DEV_007_2024-09-04 10:00:00,2024-09-04 10:00:00,DEV_007,18,20,92
DEV_007_2024-09-04 11:00:00,2024-09-04 11:00:00,DEV_007,14,52,38
DEV_007_2024-09-04 12:00:00,2024-09-04 12:00:00,DEV_007,11,28,79
DEV_007_2024-09-04 13:00:00,2024-09-04 13:00:00,DEV_007,30,5,68
DEV_007_2024-09-04 14:00:00,2024-09-04 14:00:00,DEV_007,71,39,40
DEV_007_2024-09-04 15:00:00,2024-09-04 15:00:00,DEV_007,35,3,92
DEV_007_2024-09-04 16:00:00,2024-09-04 16:00:00,DEV_007,37,68,58
DEV_007_2024-09-04 17:00:00,2024-09-04 17:00:00,DEV_007,11,4,68
DEV_007_2024-09-04 18:00:00,2024-09-04 18:00:00,DEV_007,44,90,90
DEV_007_2024-09-04 19:00:00,2024-09-04 19:00:00,DEV_007,50,73,77
DEV_007_2024-09-04 20:00:00,2024-09-04 20:00:00,DEV_007,52,79,27
DEV_007_2024-09-04 21:00:00,2024-09-04 21:00:00,DEV_007,9,18,96
DEV_007_2024-09-04 22:00:00,2024-09-04 22:00:00,DEV_007,10,38,36
DEV_007_2024-09-04 23:00:00,2024-09-04 23:00:00,DEV_007,38,41,10
DEV_007_2024-09-05 00:00:00,2024-09-05 00:00:00,DEV_007,7,79,11
DEV_007_2024-09-05 01:00:00,2024-09-05 01:00:00,DEV_007,64,43,10
DEV_007_2024-09-05 02:00:00,2024-09-05 02:00:00,DEV_007,5,83,32
DEV_007_2024-09-05 03:00:00,2024-09-05 03:00:00,DEV_007,77,41,72
DEV_007_2024-09-05 04:00:00,2024-09-05 04:00:00,DEV_007,51,11,2
DEV_007_2024-09-05 05:00:00,2024-09-05 05:00:00,DEV_007,46,76,62
DEV_007_2024-09-05 06:00:00,2024-09-05 06:00:00,DEV_007,17,10,12
DEV_007_2024-09-05 07:00:00,2024-09-05 07:00:00,DEV_007,43,50,37
DEV_007_2024-09-05 08:00:00,2024-09-05 08:00:00,DEV_007,36,45,46
DEV_007_2024-09-05 09:00:00,2024-09-05 09:00:00,DEV_007,81,36,42
DEV_007_2024-09-05 10:00:00,2024-09-05 10:00:00,DEV_007,96,21,88
DEV_007_2024-09-05 11:00:00,2024-09-05 11:00:00,DEV_007,85,5,43
DEV_007_2024-09-05 12:00:00,2024-09-05 12:00:00,DEV_007,96,48,54
DEV_007_2024-09-05 13:00:00,2024-09-05 13:00:00,DEV_007,15,31,19
DEV_007_2024-09-05 14:00:00,2024-09-05 14:00:00,DEV_007,64,74,73
DEV_007_2024-09-05 15:00:00,2024-09-05 15:00:00,DEV_007,11,24,68
DEV_007_2024-09-05 16:00:00,2024-09-05 16:00:00,DEV_007,62,97,48
DEV_007_2024-09-05 17:00:00,2024-09-05 17:00:00,DEV_007,50,95,24
DEV_007_2024-09-05 18:00:00,2024-09-05 18:00:00,DEV_007,66,6,33
DEV_007_2024-09-05 19:00:00,2024-09-05 19:00:00,DEV_007,56,51,67
DEV_007_2024-09-05 20:00:00,2024-09-05 20:00:00,DEV_007,36,33,4
DEV_007_2024-09-05 21:00:00,2024-09-05 21:00:00,DEV_007,38,88,7
DEV_007_2024-09-05 22:00:00,2024-09-05 22:00:00,DEV_007,41,70,72
DEV_007_2024-09-05 23:00:00,2024-09-05 23:00:00,DEV_007,11,5,76
DEV_007_2024-09-06 00:00:00,2024-09-06 00:00:00,DEV_007,31,84,15
DEV_007_2024-09-06 01:00:00,2024-09-06 01:00:00,DEV_007,65,53,34
DEV_007_2024-09-06 02:00:00,2024-09-06 02:00:00,DEV_007,87,90,82
DEV_007_2024-09-06 03:00:00,2024-09-06 03:00:00,DEV_007,6,59,39
DEV_007_2024-09-06 04:00:00,2024-09-06 04:00:00,DEV_007,87,88,70
DEV_007_2024-09-06 05:00:00,2024-09-06 05:00:00,DEV_007,44,18,84
DEV_007_2024-09-06 06:00:00,2024-09-06 06:00:00,DEV_007,50,44,58
DEV_007_2024-09-06 07:00:00,2024-09-06 07:00:00,DEV_007,17,55,49
DEV_007_2024-09-06 08:00:00,2024-09-06 08:00:00,DEV_007,36,49,56
DEV_007_2024-09-06 09:00:00,2024-09-06 09:00:00,DEV_007,45,60,3
DEV_007_2024-09-06 10:00:00,2024-09-06 10:00:00,DEV_007,46,90,60
DEV_007_2024-09-06 11:00:00,2024-09-06 11:00:00,DEV_007,33,81,26
DEV_007_2024-09-06 12:00:00,2024-09-06 12:00:00,DEV_007,13,87,30
DEV_007_2024-09-06 13:00:00,2024-09-06 13:00:00,DEV_007,68,72,95
DEV_007_2024-09-06 14:00:00,2024-09-06 14:00:00,DEV_007,60,8,68
DEV_007_2024-09-06 15:00:00,2024-09-06 15:00:00,DEV_007,89,79,34
DEV_007_2024-09-06 16:00:00,2024-09-06 16:00:00,DEV_007,58,33,40
DEV_007_2024-09-06 17:00:00,2024-09-06 17:00:00,DEV_007,50,50,91
DEV_007_2024-09-06 18:00:00,2024-09-06 18:00:00,DEV_007,82,53,91
DEV_007_2024-09-06 19:00:00,2024-09-06 19:00:00,DEV_007,15,4,70
DEV_007_2024-09-06 20:00:00,2024-09-06 20:00:00,DEV_007,28,41,78
DEV_007_2024-09-06 21:00:00,2024-09-06 21:00:00,DEV_007,5,70,15
DEV_007_2024-09-06 22:00:00,2024-09-06 22:00:00,DEV_007,33,69,38
DEV_007_2024-09-06 23:00:00,2024-09-06 23:00:00,DEV_007,16,65,71
DEV_007_2024-09-07 00:00:00,2024-09-07 00:00:00,DEV_007,68,22,48
DEV_007_2024-09-07 01:00:00,2024-09-07 01:00:00,DEV_007,94,77,91
DEV_007_2024-09-07 02:00:00,2024-09-07 02:00:00,DEV_007,94,53,46
DEV_007_2024-09-07 03:00:00,2024-09-07 03:00:00,DEV_007,76,4,11
DEV_007_2024-09-07 04:00:00,2024-09-07 04:00:00,DEV_007,17,9,15
DEV_007_2024-09-07 05:00:00,2024-09-07 05:00:00,DEV_007,5,71,74
DEV_007_2024-09-07 06:00:00,2024-09-07 06:00:00,DEV_007,55,31,68
DEV_007_2024-09-07 07:00:00,2024-09-07 07:00:00,DEV_007,77,42,32
DEV_007_2024-09-07 08:00:00,2024-09-07 08:00:00,DEV_007,2,97,45
DEV_007_2024-09-07 09:00:00,2024-09-07 09:00:00,DEV_007,7,18,2
DEV_007_2024-09-07 10:00:00,2024-09-07 10:00:00,DEV_007,37,37,12
DEV_007_2024-09-07 11:00:00,2024-09-07 11:00:00,DEV_007,7,12,78
DEV_007_2024-09-07 12:00:00,2024-09-07 12:00:00,DEV_007,24,97,52
DEV_007_2024-09-07 13:00:00,2024-09-07 13:00:00,DEV_007,74,46,70
DEV_007_2024-09-07 14:00:00,2024-09-07 14:00:00,DEV_007,28,65,38
DEV_007_2024-09-07 15:00:00,2024-09-07 15:00:00,DEV_007,40,3,93
DEV_007_2024-09-07 16:00:00,2024-09-07 16:00:00,DEV_007,50,36,50
DEV_007_2024-09-07 17:00:00,2024-09-07 17:00:00,DEV_007,70,62,4
DEV_007_2024-09-07 18:00:00,2024-09-07 18:00:00,DEV_007,79,56,27
DEV_007_2024-09-07 19:00:00,2024-09-07 19:00:00,DEV_007,76,26,27
DEV_007_2024-09-07 20:00:00,2024-09-07 20:00:00,DEV_007,48,80,78
DEV_007_2024-09-07 21:00:00,2024-09-07 21:00:00,DEV_007,56,32,45
DEV_007_2024-09-07 22:00:00,2024-09-07 22:00:00,DEV_007,20,55,13
DEV_007_2024-09-07 23:00:00,2024-09-07 23:00:00,DEV_007,35,39,51
DEV_007_2024-09-08 00:00:00,2024-09-08 00:00:00,DEV_007,59,75,5
DEV_007_2024-09-08 01:00:00,2024-09-08 01:00:00,DEV_007,9,6,41
DEV_007_2024-09-08 02:00:00,2024-09-08 02:00:00,DEV_007,94,93,23
DEV_007_2024-09-08 03:00:00,2024-09-08 03:00:00,DEV_007,26,22,85
DEV_007_2024-09-08 04:00:00,2024-09-08 04:00:00,DEV_007,70,23,86
DEV_007_2024-09-08 05:00:00,2024-09-08 05:00:00,DEV_007,18,63,46
DEV_007_2024-09-08 06:00:00,2024-09-08 06:00:00,DEV_007,39,18,94
DEV_007_2024-09-08 07:00:00,2024-09-08 07:00:00,DEV_007,33,70,83
DEV_007_2024-09-08 08:00:00,2024-09-08 08:00:00,DEV_007,76,37,82
DEV_007_2024-09-08 09:00:00,2024-09-08 09:00:00,DEV_007,44,78,76
DEV_007_2024-09-08 10:00:00,2024-09-08 10:00:00,DEV_007,68,37,7
DEV_007_2024-09-08 11:00:00,2024-09-08 11:00:00,DEV_007,97,34,45
DEV_007_2024-09-08 12:00:00,2024-09-08 12:00:00,DEV_007,74,63,78
DEV_007_2024-09-08 13:00:00,2024-09-08 13:00:00,DEV_007,78,76,9
DEV_007_2024-09-08 14:00:00,2024-09-08 14:00:00,DEV_007,71,80,69
DEV_007_2024-09-08 15:00:00,2024-09-08 15:00:00,DEV_007,39,28,40
DEV_007_2024-09-08 16:00:00,2024-09-08 16:00:00,DEV_007,58,40,7
DEV_007_2024-09-08 17:00:00,2024-09-08 17:00:00,DEV_007,35,32,48
DEV_007_2024-09-08 18:00:00,2024-09-08 18:00:00,DEV_007,58,52,59
DEV_007_2024-09-08 19:00:00,2024-09-08 19:00:00,DEV_007,14,81,21
DEV_007_2024-09-08 20:00:00,2024-09-08 20:00:00,DEV_007,96,56,1
DEV_007_2024-09-08 21:00:00,2024-09-08 21:00:00,DEV_007,59,46,51
DEV_007_2024-09-08 22:00:00,2024-09-08 22:00:00,DEV_007,46,2,35
DEV_007_2024-09-08 23:00:00,2024-09-08 23:00:00,DEV_007,93,91,38
DEV_007_2024-09-09 00:00:00,2024-09-09 00:00:00,DEV_007,28,26,71
DEV_007_2024-09-09 01:00:00,2024-09-09 01:00:00,DEV_007,20,34,45
DEV_007_2024-09-09 02:00:00,2024-09-09 02:00:00,DEV_007,96,52,17
DEV_007_2024-09-09 03:00:00,2024-09-09 03:00:00,DEV_007,16,47,2
DEV_007_2024-09-09 04:00:00,2024-09-09 04:00:00,DEV_007,83,31,40
DEV_007_2024-09-09 05:00:00,2024-09-09 05:00:00,DEV_007,24,91,89
DEV_007_2024-09-09 06:00:00,2024-09-09 06:00:00,DEV_007,68,32,10
DEV_007_2024-09-09 07:00:00,2024-09-09 07:00:00,DEV_007,22,82,54
DEV_007_2024-09-09 08:00:00,2024-09-09 08:00:00,DEV_007,29,20,11
DEV_007_2024-09-09 09:00:00,2024-09-09 09:00:00,DEV_007,97,43,62
DEV_007_2024-09-09 10:00:00,2024-09-09 10:00:00,DEV_007,81,37,89
DEV_007_2024-09-09 11:00:00,2024-09-09 11:00:00,DEV_007,69,76,18
DEV_007_2024-09-09 12:00:00,2024-09-09 12:00:00,DEV_007,17,53,92
DEV_007_2024-09-09 13:00:00,2024-09-09 13:00:00,DEV_007,83,97,17
DEV_007_2024-09-09 14:00:00,2024-09-09 14:00:00,DEV_007,14,35,73
DEV_007_2024-09-09 15:00:00,2024-09-09 15:00:00,DEV_007,88,74,33
DEV_007_2024-09-09 16:00:00,2024-09-09 16:00:00,DEV_007,27,99,7
DEV_007_2024-09-09 17:00:00,2024-09-09 17:00:00,DEV_007,82,25,71
DEV_007_2024-09-09 18:00:00,2024-09-09 18:00:00,DEV_007,48,24,19
DEV_007_2024-09-09 19:00:00,2024-09-09 19:00:00,DEV_007,10,61,72
DEV_007_2024-09-09 20:00:00,2024-09-09 20:00:00,DEV_007,52,55,60
DEV_007_2024-09-09 21:00:00,2024-09-09 21:00:00,DEV_007,34,70,92
DEV_007_2024-09-09 22:00:00,2024-09-09 22:00:00,DEV_007,32,64,86
DEV_007_2024-09-09 23:00:00,2024-09-09 23:00:00,DEV_007,47,32,82
DEV_007_2024-09-10 00:00:00,2024-09-10 00:00:00,DEV_007,54,8,84
DEV_007_2024-09-10 01:00:00,2024-09-10 01:00:00,DEV_007,78,21,64
DEV_007_2024-09-10 02:00:00,2024-09-10 02:00:00,DEV_007,72,77,26
DEV_007_2024-09-10 03:00:00,2024-09-10 03:00:00,DEV_007,73,86,82
DEV_007_2024-09-10 04:00:00,2024-09-10 04:00:00,DEV_007,31,94,43
DEV_007_2024-09-10 05:00:00,2024-09-10 05:00:00,DEV_007,11,79,60
DEV_007_2024-09-10 06:00:00,2024-09-10 06:00:00,DEV_007,21,31,81
DEV_007_2024-09-10 07:00:00,2024-09-10 07:00:00,DEV_007,4,65,13
DEV_007_2024-09-10 08:00:00,2024-09-10 08:00:00,DEV_007,55,15,41
DEV_007_2024-09-10 09:00:00,2024-09-10 09:00:00,DEV_007,61,48,38
DEV_007_2024-09-10 10:00:00,2024-09-10 10:00:00,DEV_007,67,77,27
DEV_007_2024-09-10 11:00:00,2024-09-10 11:00:00,DEV_007,60,5,19
DEV_007_2024-09-10 12:00:00,2024-09-10 12:00:00,DEV_007,64,21,36
DEV_007_2024-09-10 13:00:00,2024-09-10 13:00:00,DEV_007,51,92,17
DEV_007_2024-09-10 14:00:00,2024-09-10 14:00:00,DEV_007,23,63,79
DEV_007_2024-09-10 15:00:00,2024-09-10 15:00:00,DEV_007,64,82,48
DEV_007_2024-09-10 16:00:00,2024-09-10 16:00:00,DEV_007,89,39,88
DEV_007_2024-09-10 17:00:00,2024-09-10 17:00:00,DEV_007,66,26,17
DEV_007_2024-09-10 18:00:00,2024-09-10 18:00:00,DEV_007,35,67,72
DEV_007_2024-09-10 19:00:00,2024-09-10 19:00:00,DEV_007,22,3,6
DEV_007_2024-09-10 20:00:00,2024-09-10 20:00:00,DEV_007,51,65,67
DEV_007_2024-09-10 21:00:00,2024-09-10 21:00:00,DEV_007,14,81,97
DEV_007_2024-09-10 22:00:00,2024-09-10 22:00:00,DEV_007,29,60,10
DEV_007_2024-09-10 23:00:00,2024-09-10 23:00:00,DEV_007,39,21,33
DEV_007_2024-09-11 00:00:00,2024-09-11 00:00:00,DEV_007,49,96,13
DEV_007_2024-09-11 01:00:00,2024-09-11 01:00:00,DEV_007,89,66,36
DEV_007_2024-09-11 02:00:00,2024-09-11 02:00:00,DEV_007,13,2,2
DEV_007_2024-09-11 03:00:00,2024-09-11 03:00:00,DEV_007,93,73,30
DEV_007_2024-09-11 04:00:00,2024-09-11 04:00:00,DEV_007,34,36,39
DEV_007_2024-09-11 05:00:00,2024-09-11 05:00:00,DEV_007,26,97,56
DEV_007_2024-09-11 06:00:00,2024-09-11 06:00:00,DEV_007,63,32,52
DEV_007_2024-09-11 07:00:00,2024-09-11 07:00:00,DEV_007,28,84,12
DEV_007_2024-09-11 08:00:00,2024-09-11 08:00:00,DEV_007,16,46,66
DEV_007_2024-09-11 09:00:00,2024-09-11 09:00:00,DEV_007,92,16,93
DEV_007_2024-09-11 10:00:00,2024-09-11 10:00:00,DEV_007,75,91,2
DEV_007_2024-09-11 11:00:00,2024-09-11 11:00:00,DEV_007,39,14,74
DEV_007_2024-09-11 12:00:00,2024-09-11 12:00:00,DEV_007,89,83,20
DEV_007_2024-09-11 13:00:00,2024-09-11 13:00:00,DEV_007,31,96,86
DEV_007_2024-09-11 14:00:00,2024-09-11 14:00:00,DEV_007,14,81,59
DEV_007_2024-09-11 15:00:00,2024-09-11 15:00:00,DEV_007,41,50,98
DEV_007_2024-09-11 16:00:00,2024-09-11 16:00:00,DEV_007,74,86,17
DEV_007_2024-09-11 17:00:00,2024-09-11 17:00:00,DEV_007,99,57,28
DEV_007_2024-09-11 18:00:00,2024-09-11 18:00:00,DEV_007,34,86,8
DEV_007_2024-09-11 19:00:00,2024-09-11 19:00:00,DEV_007,46,10,82
DEV_007_2024-09-11 20:00:00,2024-09-11 20:00:00,DEV_007,99,22,98
DEV_007_2024-09-11 21:00:00,2024-09-11 21:00:00,DEV_007,44,64,26
DEV_007_2024-09-11 22:00:00,2024-09-11 22:00:00,DEV_007,86,39,26
DEV_007_2024-09-11 23:00:00,2024-09-11 23:00:00,DEV_007,85,24,50
DEV_007_2024-09-12 00:00:00,2024-09-12 00:00:00,DEV_007,40,45,52
DEV_007_2024-09-12 01:00:00,2024-09-12 01:00:00,DEV_007,40,30,52
DEV_007_2024-09-12 02:00:00,2024-09-12 02:00:00,DEV_007,16,56,94
DEV_007_2024-09-12 03:00:00,2024-09-12 03:00:00,DEV_007,41,38,7
DEV_007_2024-09-12 04:00:00,2024-09-12 04:00:00,DEV_007,35,89,70
DEV_007_2024-09-12 05:00:00,2024-09-12 05:00:00,DEV_007,40,78,11
DEV_007_2024-09-12 06:00:00,2024-09-12 06:00:00,DEV_007,31,58,30
DEV_007_2024-09-12 07:00:00,2024-09-12 07:00:00,DEV_007,30,86,10
DEV_007_2024-09-12 08:00:00,2024-09-12 08:00:00,DEV_007,2,98,98
DEV_007_2024-09-12 09:00:00,2024-09-12 09:00:00,DEV_007,17,60,96
DEV_007_2024-09-12 10:00:00,2024-09-12 10:00:00,DEV_007,1,58,45
DEV_007_2024-09-12 11:00:00,2024-09-12 11:00:00,DEV_007,59,32,38
DEV_007_2024-09-12 12:00:00,2024-09-12 12:00:00,DEV_007,60,44,68
DEV_007_2024-09-12 13:00:00,2024-09-12 13:00:00,DEV_007,82,77,59
DEV_007_2024-09-12 14:00:00,2024-09-12 14:00:00,DEV_007,3,37,29
DEV_007_2024-09-12 15:00:00,2024-09-12 15:00:00,DEV_007,57,72,96
DEV_007_2024-09-12 16:00:00,2024-09-12 16:00:00,DEV_007,47,30,45
DEV_007_2024-09-12 17:00:00,2024-09-12 17:00:00,DEV_007,86,41,68
DEV_007_2024-09-12 18:00:00,2024-09-12 18:00:00,DEV_007,89,16,24
DEV_007_2024-09-12 19:00:00,2024-09-12 19:00:00,DEV_007,46,29,46
DEV_007_2024-09-12 20:00:00,2024-09-12 20:00:00,DEV_007,13,91,35
DEV_007_2024-09-12 21:00:00,2024-09-12 21:00:00,DEV_007,93,66,99
DEV_007_2024-09-12 22:00:00,2024-09-12 22:00:00,DEV_007,10,16,5
DEV_007_2024-09-12 23:00:00,2024-09-12 23:00:00,DEV_007,32,75,38
DEV_007_2024-09-13 00:00:00,2024-09-13 00:00:00,DEV_007,96,34,84
DEV_007_2024-09-13 01:00:00,2024-09-13 01:00:00,DEV_007,30,86,27
DEV_007_2024-09-13 02:00:00,2024-09-13 02:00:00,DEV_007,79,81,61
DEV_007_2024-09-13 03:00:00,2024-09-13 03:00:00,DEV_007,45,16,65
DEV_007_2024-09-13 04:00:00,2024-09-13 04:00:00,DEV_007,2,18,14
DEV_007_2024-09-13 05:00:00,2024-09-13 05:00:00,DEV_007,53,57,99
DEV_007_2024-09-13 06:00:00,2024-09-13 06:00:00,DEV_007,90,49,18
DEV_007_2024-09-13 07:00:00,2024-09-13 07:00:00,DEV_007,54,59,32
DEV_007_2024-09-13 08:00:00,2024-09-13 08:00:00,DEV_007,46,69,20
DEV_007_2024-09-13 09:00:00,2024-09-13 09:00:00,DEV_007,50,18,22
DEV_007_2024-09-13 10:00:00,2024-09-13 10:00:00,DEV_007,5,69,49
DEV_007_2024-09-13 11:00:00,2024-09-13 11:00:00,DEV_007,74,33,41
DEV_007_2024-09-13 12:00:00,2024-09-13 12:00:00,DEV_007,8,93,11
DEV_007_2024-09-13 13:00:00,2024-09-13 13:00:00,DEV_007,74,77,74
DEV_007_2024-09-13 14:00:00,2024-09-13 14:00:00,DEV_007,31,86,55
DEV_007_2024-09-13 15:00:00,2024-09-13 15:00:00,DEV_007,88,51,95
DEV_007_2024-09-13 16:00:00,2024-09-13 16:00:00,DEV_007,62,21,77
DEV_007_2024-09-13 17:00:00,2024-09-13 17:00:00,DEV_007,26,92,80
DEV_007_2024-09-13 18:00:00,2024-09-13 18:00:00,DEV_007,13,67,84
DEV_007_2024-09-13 19:00:00,2024-09-13 19:00:00,DEV_007,44,76,78
DEV_007_2024-09-13 20:00:00,2024-09-13 20:00:00,DEV_007,3,20,6
DEV_007_2024-09-13 21:00:00,2024-09-13 21:00:00,DEV_007,4,23,5
DEV_007_2024-09-13 22:00:00,2024-09-13 22:00:00,DEV_007,12,60,90
DEV_007_2024-09-13 23:00:00,2024-09-13 23:00:00,DEV_007,96,26,93
DEV_007_2024-09-14 00:00:00,2024-09-14 00:00:00,DEV_007,59,13,9
DEV_007_2024-09-14 01:00:00,2024-09-14 01:00:00,DEV_007,73,98,43
