distid,createdts,sn,wc_interface,wc_current_ch,wc_enable
DEV_009_2024-09-11 19:00:00,2024-09-11 19:00:00,DEV_009,7,22,5
DEV_009_2024-09-11 20:00:00,2024-09-11 20:00:00,DEV_009,15,21,89
DEV_009_2024-09-11 21:00:00,2024-09-11 21:00:00,DEV_009,17,56,50
DEV_009_2024-09-11 22:00:00,2024-09-11 22:00:00,DEV_009,7,50,60
DEV_009_2024-09-11 23:00:00,2024-09-11 23:00:00,DEV_009,83,7,40
DEV_009_2024-09-12 00:00:00,2024-09-12 00:00:00,DEV_009,45,59,88
DEV_009_2024-09-12 01:00:00,2024-09-12 01:00:00,DEV_009,75,55,64
DEV_009_2024-09-12 02:00:00,2024-09-12 02:00:00,DEV_009,65,54,96
DEV_009_2024-09-12 03:00:00,2024-09-12 03:00:00,DEV_009,40,53,44
DEV_009_2024-09-12 04:00:00,2024-09-12 04:00:00,DEV_009,63,2,79
DEV_009_2024-09-12 05:00:00,2024-09-12 05:00:00,DEV_009,21,88,50
DEV_009_2024-09-12 06:00:00,2024-09-12 06:00:00,DEV_009,81,52,9
DEV_009_2024-09-12 07:00:00,2024-09-12 07:00:00,DEV_009,99,20,83
DEV_009_2024-09-12 08:00:00,2024-09-12 08:00:00,DEV_009,18,84,30
DEV_009_2024-09-12 09:00:00,2024-09-12 09:00:00,DEV_009,65,24,88
DEV_009_2024-09-12 10:00:00,2024-09-12 10:00:00,DEV_009,47,83,94
DEV_009_2024-09-12 11:00:00,2024-09-12 11:00:00,DEV_009,90,44,29
DEV_009_2024-09-12 12:00:00,2024-09-12 12:00:00,DEV_009,77,68,17
DEV_009_2024-09-12 13:00:00,2024-09-12 13:00:00,DEV_009,97,5,92
DEV_009_2024-09-12 14:00:00,2024-09-12 14:00:00,DEV_009,88,81,50
DEV_009_2024-09-12 15:00:00,2024-09-12 15:00:00,DEV_009,40,46,51
DEV_009_2024-09-12 16:00:00,2024-09-12 16:00:00,DEV_009,11,12,13
DEV_009_2024-09-12 17:00:00,2024-09-12 17:00:00,DEV_009,64,8,65
DEV_009_2024-09-12 18:00:00,2024-09-12 18:00:00,DEV_009,9,92,2
DEV_009_2024-09-12 19:00:00,2024-09-12 19:00:00,DEV_009,78,13,2
DEV_009_2024-09-12 20:00:00,2024-09-12 20:00:00,DEV_009,68,76,48
DEV_009_2024-09-12 21:00:00,2024-09-12 21:00:00,DEV_009,74,3,68
DEV_009_2024-09-12 22:00:00,2024-09-12 22:00:00,DEV_009,6,87,5
DEV_009_2024-09-12 23:00:00,2024-09-12 23:00:00,DEV_009,3,10,43
DEV_009_2024-09-13 00:00:00,2024-09-13 00:00:00,DEV_009,19,14,21
DEV_009_2024-09-13 01:00:00,2024-09-13 01:00:00,DEV_009,43,28,21
DEV_009_2024-09-13 02:00:00,2024-09-13 02:00:00,DEV_009,36,24,54
DEV_009_2024-09-13 03:00:00,2024-09-13 03:00:00,DEV_009,38,17,22
DEV_009_2024-09-13 04:00:00,2024-09-13 04:00:00,DEV_009,83,45,74
DEV_009_2024-09-13 05:00:00,2024-09-13 05:00:00,DEV_009,61,11,61
DEV_009_2024-09-13 06:00:00,2024-09-13 06:00:00,DEV_009,38,66,33
DEV_009_2024-09-13 07:00:00,2024-09-13 07:00:00,DEV_009,43,31,35
DEV_009_2024-09-13 08:00:00,2024-09-13 08:00:00,DEV_009,37,47,23
DEV_009_2024-09-13 09:00:00,2024-09-13 09:00:00,DEV_009,36,40,90
DEV_009_2024-09-13 10:00:00,2024-09-13 10:00:00,DEV_009,89,81,15
DEV_009_2024-09-13 11:00:00,2024-09-13 11:00:00,DEV_009,37,4,22
DEV_009_2024-09-13 12:00:00,2024-09-13 12:00:00,DEV_009,81,22,81
DEV_009_2024-09-13 13:00:00,2024-09-13 13:00:00,DEV_009,78,78,17
DEV_009_2024-09-13 14:00:00,2024-09-13 14:00:00,DEV_009,72,98,90
DEV_009_2024-09-13 15:00:00,2024-09-13 15:00:00,DEV_009,94,86,80
DEV_009_2024-09-13 16:00:00,2024-09-13 16:00:00,DEV_009,94,80,38
DEV_009_2024-09-13 17:00:00,2024-09-13 17:00:00,DEV_009,24,99,6
DEV_009_2024-09-13 18:00:00,2024-09-13 18:00:00,DEV_009,68,82,6
DEV_009_2024-09-13 19:00:00,2024-09-13 19:00:00,DEV_009,26,91,41
DEV_009_2024-09-13 20:00:00,2024-09-13 20:00:00,DEV_009,75,38,80
DEV_009_2024-09-13 21:00:00,2024-09-13 21:00:00,DEV_009,83,43,53
DEV_009_2024-09-13 22:00:00,2024-09-13 22:00:00,DEV_009,15,90,56
DEV_009_2024-09-13 23:00:00,2024-09-13 23:00:00,DEV_009,56,31,83
DEV_009_2024-09-14 00:00:00,2024-09-14 00:00:00,DEV_009,57,51,24
DEV_009_2024-09-14 01:00:00,2024-09-14 01:00:00,DEV_009,58,73,87
DEV_009_2024-09-14 02:00:00,2024-09-14 02:00:00,DEV_009,4,10,63
DEV_009_2024-09-14 03:00:00,2024-09-14 03:00:00,DEV_009,73,83,15
DEV_009_2024-09-14 04:00:00,2024-09-14 04:00:00,DEV_009,98,63,19
DEV_009_2024-09-14 05:00:00,2024-09-14 05:00:00,DEV_009,63,56,21
DEV_009_2024-09-14 06:00:00,2024-09-14 06:00:00,DEV_009,34,17,18
DEV_009_2024-09-14 07:00:00,2024-09-14 07:00:00,DEV_009,81,66,51
DEV_009_2024-09-14 08:00:00,2024-09-14 08:00:00,DEV_009,65,43,57
DEV_009_2024-09-14 09:00:00,2024-09-14 09:00:00,DEV_009,10,37,48
DEV_009_2024-09-14 10:00:00,2024-09-14 10:00:00,DEV_009,69,56,76
DEV_009_2024-09-14 11:00:00,2024-09-14 11:00:00,DEV_009,36,31,55
DEV_009_2024-09-14 12:00:00,2024-09-14 12:00:00,DEV_009,38,73,90
DEV_009_2024-09-14 13:00:00,2024-09-14 13:00:00,DEV_009,15,16,77
DEV_009_2024-09-14 14:00:00,2024-09-14 14:00:00,DEV_009,89,94,53
DEV_009_2024-09-14 15:00:00,2024-09-14 15:00:00,DEV_009,56,7,57
DEV_009_2024-09-14 16:00:00,2024-09-14 16:00:00,DEV_009,55,52,4
DEV_009_2024-09-14 17:00:00,2024-09-14 17:00:00,DEV_009,43,40,30
DEV_009_2024-09-14 18:00:00,2024-09-14 18:00:00,DEV_009,10,94,7
DEV_009_2024-09-14 19:00:00,2024-09-14 19:00:00,DEV_009,36,35,88
DEV_009_2024-09-14 20:00:00,2024-09-14 20:00:00,DEV_009,39,36,20
DEV_009_2024-09-14 21:00:00,2024-09-14 21:00:00,DEV_009,49,96,59
DEV_009_2024-09-14 22:00:00,2024-09-14 22:00:00,DEV_009,49,90,26
DEV_009_2024-09-14 23:00:00,2024-09-14 23:00:00,DEV_009,36,43,99
DEV_009_2024-09-15 00:00:00,2024-09-15 00:00:00,DEV_009,43,99,76
DEV_009_2024-09-15 01:00:00,2024-09-15 01:00:00,DEV_009,33,78,97
DEV_009_2024-09-15 02:00:00,2024-09-15 02:00:00,DEV_009,45,45,88
DEV_009_2024-09-15 03:00:00,2024-09-15 03:00:00,DEV_009,15,95,17
DEV_009_2024-09-15 04:00:00,2024-09-15 04:00:00,DEV_009,12,22,23
DEV_009_2024-09-15 05:00:00,2024-09-15 05:00:00,DEV_009,90,78,12
DEV_009_2024-09-15 06:00:00,2024-09-15 06:00:00,DEV_009,68,51,13
DEV_009_2024-09-15 07:00:00,2024-09-15 07:00:00,DEV_009,57,55,82
DEV_009_2024-09-15 08:00:00,2024-09-15 08:00:00,DEV_009,28,44,19
DEV_009_2024-09-15 09:00:00,2024-09-15 09:00:00,DEV_009,46,3,83
DEV_009_2024-09-15 10:00:00,2024-09-15 10:00:00,DEV_009,20,25,75
DEV_009_2024-09-15 11:00:00,2024-09-15 11:00:00,DEV_009,56,81,61
DEV_009_2024-09-15 12:00:00,2024-09-15 12:00:00,DEV_009,55,35,78
DEV_009_2024-09-15 13:00:00,2024-09-15 13:00:00,DEV_009,59,39,57
DEV_009_2024-09-15 14:00:00,2024-09-15 14:00:00,DEV_009,83,67,34
DEV_009_2024-09-15 15:00:00,2024-09-15 15:00:00,DEV_009,41,22,27
DEV_009_2024-09-15 16:00:00,2024-09-15 16:00:00,DEV_009,21,41,31
DEV_009_2024-09-15 17:00:00,2024-09-15 17:00:00,DEV_009,27,37,66
DEV_009_2024-09-15 18:00:00,2024-09-15 18:00:00,DEV_009,54,9,83
DEV_009_2024-09-15 19:00:00,2024-09-15 19:00:00,DEV_009,42,36,10
DEV_009_2024-09-15 20:00:00,2024-09-15 20:00:00,DEV_009,59,40,54
DEV_009_2024-09-15 21:00:00,2024-09-15 21:00:00,DEV_009,39,7,4
DEV_009_2024-09-15 22:00:00,2024-09-15 22:00:00,DEV_009,15,76,48
DEV_009_2024-09-15 23:00:00,2024-09-15 23:00:00,DEV_009,6,73,35
DEV_009_2024-09-16 00:00:00,2024-09-16 00:00:00,DEV_009,72,71,68
DEV_009_2024-09-16 01:00:00,2024-09-16 01:00:00,DEV_009,58,77,19
DEV_009_2024-09-16 02:00:00,2024-09-16 02:00:00,DEV_009,62,71,10
DEV_009_2024-09-16 03:00:00,2024-09-16 03:00:00,DEV_009,25,44,99
DEV_009_2024-09-16 04:00:00,2024-09-16 04:00:00,DEV_009,58,25,93
DEV_009_2024-09-16 05:00:00,2024-09-16 05:00:00,DEV_009,76,40,76
DEV_009_2024-09-16 06:00:00,2024-09-16 06:00:00,DEV_009,70,10,66
DEV_009_2024-09-16 07:00:00,2024-09-16 07:00:00,DEV_009,25,71,87
DEV_009_2024-09-16 08:00:00,2024-09-16 08:00:00,DEV_009,11,36,49
DEV_009_2024-09-16 09:00:00,2024-09-16 09:00:00,DEV_009,48,87,7
DEV_009_2024-09-16 10:00:00,2024-09-16 10:00:00,DEV_009,91,77,51
DEV_009_2024-09-16 11:00:00,2024-09-16 11:00:00,DEV_009,17,32,26
DEV_009_2024-09-16 12:00:00,2024-09-16 12:00:00,DEV_009,22,13,12
DEV_009_2024-09-16 13:00:00,2024-09-16 13:00:00,DEV_009,71,1,33
DEV_009_2024-09-16 14:00:00,2024-09-16 14:00:00,DEV_009,14,64,43
DEV_009_2024-09-16 15:00:00,2024-09-16 15:00:00,DEV_009,58,41,81
DEV_009_2024-09-16 16:00:00,2024-09-16 16:00:00,DEV_009,68,39,1
DEV_009_2024-09-16 17:00:00,2024-09-16 17:00:00,DEV_009,41,45,88
DEV_009_2024-09-16 18:00:00,2024-09-16 18:00:00,DEV_009,98,98,88
DEV_009_2024-09-16 19:00:00,2024-09-16 19:00:00,DEV_009,79,81,13
DEV_009_2024-09-16 20:00:00,2024-09-16 20:00:00,DEV_009,71,9,63
DEV_009_2024-09-16 21:00:00,2024-09-16 21:00:00,DEV_009,99,23,54
DEV_009_2024-09-16 22:00:00,2024-09-16 22:00:00,DEV_009,47,39,87
DEV_009_2024-09-16 23:00:00,2024-09-16 23:00:00,DEV_009,26,1,14
DEV_009_2024-09-17 00:00:00,2024-09-17 00:00:00,DEV_009,96,74,65
DEV_009_2024-09-17 01:00:00,2024-09-17 01:00:00,DEV_009,69,67,49
DEV_009_2024-09-17 02:00:00,2024-09-17 02:00:00,DEV_009,50,58,53
DEV_009_2024-09-17 03:00:00,2024-09-17 03:00:00,DEV_009,91,57,86
DEV_009_2024-09-17 04:00:00,2024-09-17 04:00:00,DEV_009,18,16,2
DEV_009_2024-09-17 05:00:00,2024-09-17 05:00:00,DEV_009,13,45,80
DEV_009_2024-09-17 06:00:00,2024-09-17 06:00:00,DEV_009,72,43,72
DEV_009_2024-09-17 07:00:00,2024-09-17 07:00:00,DEV_009,54,74,97
DEV_009_2024-09-17 08:00:00,2024-09-17 08:00:00,DEV_009,31,76,9
DEV_009_2024-09-17 09:00:00,2024-09-17 09:00:00,DEV_009,73,48,18
DEV_009_2024-09-17 10:00:00,2024-09-17 10:00:00,DEV_009,94,96,87
DEV_009_2024-09-17 11:00:00,2024-09-17 11:00:00,DEV_009,11,62,84
DEV_009_2024-09-17 12:00:00,2024-09-17 12:00:00,DEV_009,19,90,74
DEV_009_2024-09-17 13:00:00,2024-09-17 13:00:00,DEV_009,24,13,46
DEV_009_2024-09-17 14:00:00,2024-09-17 14:00:00,DEV_009,53,98,29
DEV_009_2024-09-17 15:00:00,2024-09-17 15:00:00,DEV_009,36,71,94
DEV_009_2024-09-17 16:00:00,2024-09-17 16:00:00,DEV_009,17,48,77
DEV_009_2024-09-17 17:00:00,2024-09-17 17:00:00,DEV_009,24,54,95
DEV_009_2024-09-17 18:00:00,2024-09-17 18:00:00,DEV_009,91,85,1
DEV_009_2024-09-17 19:00:00,2024-09-17 19:00:00,DEV_009,79,67,6
DEV_009_2024-09-17 20:00:00,2024-09-17 20:00:00,DEV_009,78,55,38
DEV_009_2024-09-17 21:00:00,2024-09-17 21:00:00,DEV_009,33,8,90
DEV_009_2024-09-17 22:00:00,2024-09-17 22:00:00,DEV_009,79,78,20
DEV_009_2024-09-17 23:00:00,2024-09-17 23:00:00,DEV_009,55,48,83
DEV_009_2024-09-18 00:00:00,2024-09-18 00:00:00,DEV_009,56,97,88
DEV_009_2024-09-18 01:00:00,2024-09-18 01:00:00,DEV_009,10,52,50
DEV_009_2024-09-18 02:00:00,2024-09-18 02:00:00,DEV_009,34,36,61
DEV_009_2024-09-18 03:00:00,2024-09-18 03:00:00,DEV_009,16,79,18
DEV_009_2024-09-18 04:00:00,2024-09-18 04:00:00,DEV_009,71,47,86
DEV_009_2024-09-18 05:00:00,2024-09-18 05:00:00,DEV_009,32,43,83
DEV_009_2024-09-18 06:00:00,2024-09-18 06:00:00,DEV_009,40,65,35
DEV_009_2024-09-18 07:00:00,2024-09-18 07:00:00,DEV_009,69,50,12
DEV_009_2024-09-18 08:00:00,2024-09-18 08:00:00,DEV_009,76,85,58
DEV_009_2024-09-18 09:00:00,2024-09-18 09:00:00,DEV_009,83,63,73
DEV_009_2024-09-18 10:00:00,2024-09-18 10:00:00,DEV_009,49,36,54
DEV_009_2024-09-18 11:00:00,2024-09-18 11:00:00,DEV_009,47,32,99
DEV_009_2024-09-18 12:00:00,2024-09-18 12:00:00,DEV_009,95,53,32
DEV_009_2024-09-18 13:00:00,2024-09-18 13:00:00,DEV_009,62,37,96
DEV_009_2024-09-18 14:00:00,2024-09-18 14:00:00,DEV_009,38,30,58
DEV_009_2024-09-18 15:00:00,2024-09-18 15:00:00,DEV_009,32,66,51
DEV_009_2024-09-18 16:00:00,2024-09-18 16:00:00,DEV_009,11,59,20
DEV_009_2024-09-18 17:00:00,2024-09-18 17:00:00,DEV_009,37,73,49
DEV_009_2024-09-18 18:00:00,2024-09-18 18:00:00,DEV_009,19,55,40
DEV_009_2024-09-18 19:00:00,2024-09-18 19:00:00,DEV_009,7,5,42
DEV_009_2024-09-18 20:00:00,2024-09-18 20:00:00,DEV_009,88,48,7
DEV_009_2024-09-18 21:00:00,2024-09-18 21:00:00,DEV_009,11,73,49
DEV_009_2024-09-18 22:00:00,2024-09-18 22:00:00,DEV_009,30,41,3
DEV_009_2024-09-18 23:00:00,2024-09-18 23:00:00,DEV_009,86,40,51
DEV_009_2024-09-19 00:00:00,2024-09-19 00:00:00,DEV_009,84,32,48
DEV_009_2024-09-19 01:00:00,2024-09-19 01:00:00,DEV_009,71,71,20
DEV_009_2024-09-19 02:00:00,2024-09-19 02:00:00,DEV_009,89,35,24
DEV_009_2024-09-19 03:00:00,2024-09-19 03:00:00,DEV_009,40,77,52
DEV_009_2024-09-19 04:00:00,2024-09-19 04:00:00,DEV_009,39,68,61
DEV_009_2024-09-19 05:00:00,2024-09-19 05:00:00,DEV_009,76,81,65
DEV_009_2024-09-19 06:00:00,2024-09-19 06:00:00,DEV_009,62,81,2
DEV_009_2024-09-19 07:00:00,2024-09-19 07:00:00,DEV_009,6,75,43
DEV_009_2024-09-19 08:00:00,2024-09-19 08:00:00,DEV_009,82,40,89
DEV_009_2024-09-19 09:00:00,2024-09-19 09:00:00,DEV_009,39,28,80
DEV_009_2024-09-19 10:00:00,2024-09-19 10:00:00,DEV_009,63,64,12
DEV_009_2024-09-19 11:00:00,2024-09-19 11:00:00,DEV_009,41,29,23
DEV_009_2024-09-19 12:00:00,2024-09-19 12:00:00,DEV_009,85,80,51
DEV_009_2024-09-19 13:00:00,2024-09-19 13:00:00,DEV_009,45,90,22
DEV_009_2024-09-19 14:00:00,2024-09-19 14:00:00,DEV_009,10,7,73
DEV_009_2024-09-19 15:00:00,2024-09-19 15:00:00,DEV_009,89,15,77
DEV_009_2024-09-19 16:00:00,2024-09-19 16:00:00,DEV_009,46,90,85
DEV_009_2024-09-19 17:00:00,2024-09-19 17:00:00,DEV_009,87,61,92
DEV_009_2024-09-19 18:00:00,2024-09-19 18:00:00,DEV_009,61,51,38
DEV_009_2024-09-19 19:00:00,2024-09-19 19:00:00,DEV_009,12,88,77
DEV_009_2024-09-19 20:00:00,2024-09-19 20:00:00,DEV_009,66,54,39
DEV_009_2024-09-19 21:00:00,2024-09-19 21:00:00,DEV_009,76,39,78
DEV_009_2024-09-19 22:00:00,2024-09-19 22:00:00,DEV_009,30,48,83
DEV_009_2024-09-19 23:00:00,2024-09-19 23:00:00,DEV_009,31,25,68
DEV_009_2024-09-20 00:00:00,2024-09-20 00:00:00,DEV_009,51,13,63
DEV_009_2024-09-20 01:00:00,2024-09-20 01:00:00,DEV_009,42,54,67
DEV_009_2024-09-20 02:00:00,2024-09-20 02:00:00,DEV_009,80,90,56
DEV_009_2024-09-20 03:00:00,2024-09-20 03:00:00,DEV_009,19,46,15
DEV_009_2024-09-20 04:00:00,2024-09-20 04:00:00,DEV_009,32,49,21
DEV_009_2024-09-20 05:00:00,2024-09-20 05:00:00,DEV_009,65,70,27
DEV_009_2024-09-20 06:00:00,2024-09-20 06:00:00,DEV_009,23,47,95
DEV_009_2024-09-20 07:00:00,2024-09-20 07:00:00,DEV_009,12,85,66
DEV_009_2024-09-20 08:00:00,2024-09-20 08:00:00,DEV_009,5,9,20
DEV_009_2024-09-20 09:00:00,2024-09-20 09:00:00,DEV_009,82,63,86
DEV_009_2024-09-20 10:00:00,2024-09-20 10:00:00,DEV_009,72,98,73
DEV_009_2024-09-20 11:00:00,2024-09-20 11:00:00,DEV_009,71,30,82
DEV_009_2024-09-20 12:00:00,2024-09-20 12:00:00,DEV_009,91,16,85
DEV_009_2024-09-20 13:00:00,2024-09-20 13:00:00,DEV_009,5,29,47
DEV_009_2024-09-20 14:00:00,2024-09-20 14:00:00,DEV_009,22,78,57
DEV_009_2024-09-20 15:00:00,2024-09-20 15:00:00,DEV_009,83,35,88
DEV_009_2024-09-20 16:00:00,2024-09-20 16:00:00,DEV_009,60,70,60
DEV_009_2024-09-20 17:00:00,2024-09-20 17:00:00,DEV_009,58,3,34
DEV_009_2024-09-20 18:00:00,2024-09-20 18:00:00,DEV_009,45,50,2
DEV_009_2024-09-20 19:00:00,2024-09-20 19:00:00,DEV_009,15,37,15
DEV_009_2024-09-20 20:00:00,2024-09-20 20:00:00,DEV_009,60,96,85
DEV_009_2024-09-20 21:00:00,2024-09-20 21:00:00,DEV_009,64,81,98
DEV_009_2024-09-20 22:00:00,2024-09-20 22:00:00,DEV_009,96,52,23
DEV_009_2024-09-20 23:00:00,2024-09-20 23:00:00,DEV_009,99,37,41
DEV_009_2024-09-21 00:00:00,2024-09-21 00:00:00,DEV_009,57,97,25
DEV_009_2024-09-21 01:00:00,2024-09-21 01:00:00,DEV_009,37,40,85
DEV_009_2024-09-21 02:00:00,2024-09-21 02:00:00,DEV_009,46,60,98
DEV_009_2024-09-21 03:00:00,2024-09-21 03:00:00,DEV_009,19,91,9
DEV_009_2024-09-21 04:00:00,2024-09-21 04:00:00,DEV_009,69,5,89
DEV_009_2024-09-21 05:00:00,2024-09-21 05:00:00,DEV_009,26,19,30
DEV_009_2024-09-21 06:00:00,2024-09-21 06:00:00,DEV_009,48,16,71
DEV_009_2024-09-21 07:00:00,2024-09-21 07:00:00,DEV_009,18,56,21
DEV_009_2024-09-21 08:00:00,2024-09-21 08:00:00,DEV_009,31,1,3
DEV_009_2024-09-21 09:00:00,2024-09-21 09:00:00,DEV_009,95,25,8
DEV_009_2024-09-21 10:00:00,2024-09-21 10:00:00,DEV_009,65,62,7
DEV_009_2024-09-21 11:00:00,2024-09-21 11:00:00,DEV_009,7,8,19
DEV_009_2024-09-21 12:00:00,2024-09-21 12:00:00,DEV_009,17,11,49
DEV_009_2024-09-21 13:00:00,2024-09-21 13:00:00,DEV_009,11,41,62
DEV_009_2024-09-21 14:00:00,2024-09-21 14:00:00,DEV_009,52,66,68
DEV_009_2024-09-21 15:00:00,2024-09-21 15:00:00,DEV_009,92,97,75
DEV_009_2024-09-21 16:00:00,2024-09-21 16:00:00,DEV_009,67,40,5
DEV_009_2024-09-21 17:00:00,2024-09-21 17:00:00,DEV_009,85,22,37
DEV_009_2024-09-21 18:00:00,2024-09-21 18:00:00,DEV_009,11,44,86
DEV_009_2024-09-21 19:00:00,2024-09-21 19:00:00,DEV_009,53,77,61
DEV_009_2024-09-21 20:00:00,2024-09-21 20:00:00,DEV_009,67,13,92
DEV_009_2024-09-21 21:00:00,2024-09-21 21:00:00,DEV_009,11,11,85
DEV_009_2024-09-21 22:00:00,2024-09-21 22:00:00,DEV_009,85,7,17
DEV_009_2024-09-21 23:00:00,2024-09-21 23:00:00,DEV_009,48,14,63
DEV_009_2024-09-22 00:00:00,2024-09-22 00:00:00,DEV_009,64,97,75
DEV_009_2024-09-22 01:00:00,2024-09-22 01:00:00,DEV_009,77,65,34
DEV_009_2024-09-22 02:00:00,2024-09-22 02:00:00,DEV_009,9,77,37
DEV_009_2024-09-22 03:00:00,2024-09-22 03:00:00,DEV_009,30,41,45
DEV_009_2024-09-22 04:00:00,2024-09-22 04:00:00,DEV_009,47,7,14
DEV_009_2024-09-22 05:00:00,2024-09-22 05:00:00,DEV_009,48,6,34
DEV_009_2024-09-22 06:00:00,2024-09-22 06:00:00,DEV_009,80,46,59
DEV_009_2024-09-22 07:00:00,2024-09-22 07:00:00,DEV_009,70,8,24
DEV_009_2024-09-22 08:00:00,2024-09-22 08:00:00,DEV_009,67,4,96
DEV_009_2024-09-22 09:00:00,2024-09-22 09:00:00,DEV_009,1,34,9
DEV_009_2024-09-22 10:00:00,2024-09-22 10:00:00,DEV_009,63,76,10
DEV_009_2024-09-22 11:00:00,2024-09-22 11:00:00,DEV_009,10,50,44
DEV_009_2024-09-22 12:00:00,2024-09-22 12:00:00,DEV_009,48,87,6
DEV_009_2024-09-22 13:00:00,2024-09-22 13:00:00,DEV_009,88,24,85
DEV_009_2024-09-22 14:00:00,2024-09-22 14:00:00,DEV_009,95,58,64
DEV_009_2024-09-22 15:00:00,2024-09-22 15:00:00,DEV_009,94,56,98
DEV_009_2024-09-22 16:00:00,2024-09-22 16:00:00,DEV_009,82,12,35
DEV_009_2024-09-22 17:00:00,2024-09-22 17:00:00,DEV_009,71,89,6
DEV_009_2024-09-22 18:00:00,2024-09-22 18:00:00,DEV_009,65,80,60
DEV_009_2024-09-22 19:00:00,2024-09-22 19:00:00,DEV_009,68,29,38
DEV_009_2024-09-22 20:00:00,2024-09-22 20:00:00,DEV_009,92,22,8
DEV_009_2024-09-22 21:00:00,2024-09-22 21:00:00,DEV_009,63,96,97
DEV_009_2024-09-22 22:00:00,2024-09-22 22:00:00,DEV_009,13,27,18
DEV_009_2024-09-22 23:00:00,2024-09-22 23:00:00,DEV_009,18,77,86
DEV_009_2024-09-23 00:00:00,2024-09-23 00:00:00,DEV_009,62,14,11
DEV_009_2024-09-23 01:00:00,2024-09-23 01:00:00,DEV_009,86,17,51
DEV_009_2024-09-23 02:00:00,2024-09-23 02:00:00,DEV_009,96,14,57
DEV_009_2024-09-23 03:00:00,2024-09-23 03:00:00,DEV_009,93,6,57
DEV_009_2024-09-23 04:00:00,2024-09-23 04:00:00,DEV_009,4,11,74
DEV_009_2024-09-23 05:00:00,2024-09-23 05:00:00,DEV_009,92,11,99
DEV_009_2024-09-23 06:00:00,2024-09-23 06:00:00,DEV_009,79,8,84
DEV_009_2024-09-23 07:00:00,2024-09-23 07:00:00,DEV_009,59,21,65
DEV_009_2024-09-23 08:00:00,2024-09-23 08:00:00,DEV_009,93,24,30
DEV_009_2024-09-23 09:00:00,2024-09-23 09:00:00,DEV_009,99,97,84
DEV_009_2024-09-23 10:00:00,2024-09-23 10:00:00,DEV_009,57,80,73
DEV_009_2024-09-23 11:00:00,2024-09-23 11:00:00,DEV_009,95,17,59
DEV_009_2024-09-23 12:00:00,2024-09-23 12:00:00,DEV_009,31,64,48
DEV_009_2024-09-23 13:00:00,2024-09-23 13:00:00,DEV_009,23,70,30
DEV_009_2024-09-23 14:00:00,2024-09-23 14:00:00,DEV_009,55,7,75
DEV_009_2024-09-23 15:00:00,2024-09-23 15:00:00,DEV_009,98,12,60
DEV_009_2024-09-23 16:00:00,2024-09-23 16:00:00,DEV_009,52,27,12
DEV_009_2024-09-23 17:00:00,2024-09-23 17:00:00,DEV_009,13,72,80
DEV_009_2024-09-23 18:00:00,2024-09-23 18:00:00,DEV_009,62,29,35
DEV_009_2024-09-23 19:00:00,2024-09-23 19:00:00,DEV_009,60,29,31
DEV_009_2024-09-23 20:00:00,2024-09-23 20:00:00,DEV_009,77,76,61
DEV_009_2024-09-23 21:00:00,2024-09-23 21:00:00,DEV_009,2,33,72
DEV_009_2024-09-23 22:00:00,2024-09-23 22:00:00,DEV_009,62,59,40
DEV_009_2024-09-23 23:00:00,2024-09-23 23:00:00,DEV_009,49,32,38
DEV_009_2024-09-24 00:00:00,2024-09-24 00:00:00,DEV_009,92,79,87
DEV_009_2024-09-24 01:00:00,2024-09-24 01:00:00,DEV_009,88,13,85
DEV_009_2024-09-24 02:00:00,2024-09-24 02:00:00,DEV_009,54,76,13
DEV_009_2024-09-24 03:00:00,2024-09-24 03:00:00,DEV_009,39,23,92
DEV_009_2024-09-24 04:00:00,2024-09-24 04:00:00,DEV_009,14,17,24
DEV_009_2024-09-24 05:00:00,2024-09-24 05:00:00,DEV_009,58,63,34
DEV_009_2024-09-24 06:00:00,2024-09-24 06:00:00,DEV_009,51,86,10
DEV_009_2024-09-24 07:00:00,2024-09-24 07:00:00,DEV_009,72,21,37
DEV_009_2024-09-24 08:00:00,2024-09-24 08:00:00,DEV_009,7,90,13
DEV_009_2024-09-24 09:00:00,2024-09-24 09:00:00,DEV_009,80,30,31
DEV_009_2024-09-24 10:00:00,2024-09-24 10:00:00,DEV_009,5,32,16
DEV_009_2024-09-24 11:00:00,2024-09-24 11:00:00,DEV_009,73,22,64
DEV_009_2024-09-24 12:00:00,2024-09-24 12:00:00,DEV_009,44,40,37
DEV_009_2024-09-24 13:00:00,2024-09-24 13:00:00,DEV_009,78,16,43
DEV_009_2024-09-24 14:00:00,2024-09-24 14:00:00,DEV_009,84,63,15
DEV_009_2024-09-24 15:00:00,2024-09-24 15:00:00,DEV_009,44,90,9
DEV_009_2024-09-24 16:00:00,2024-09-24 16:00:00,DEV_009,65,99,44
DEV_009_2024-09-24 17:00:00,2024-09-24 17:00:00,DEV_009,20,70,74
DEV_009_2024-09-24 18:00:00,2024-09-24 18:00:00,DEV_009,33,80,6
DEV_009_2024-09-24 19:00:00,2024-09-24 19:00:00,DEV_009,83,31,66
DEV_009_2024-09-24 20:00:00,2024-09-24 20:00:00,DEV_009,18,28,68
DEV_009_2024-09-24 21:00:00,2024-09-24 21:00:00,DEV_009,65,80,45
DEV_009_2024-09-24 22:00:00,2024-09-24 22:00:00,DEV_009,58,47,66
DEV_009_2024-09-24 23:00:00,2024-09-24 23:00:00,DEV_009,52,36,1
