distid,createdts,sn,event_reason
DEV_008_2024-11-22 02:00:00,2024-11-22 02:00:00,DEV_008,21
DEV_008_2024-11-22 07:00:00,2024-11-22 07:00:00,DEV_008,10
DEV_008_2024-11-22 12:00:00,2024-11-22 12:00:00,DEV_008,7
DEV_008_2024-11-22 17:00:00,2024-11-22 17:00:00,DEV_008,25
DEV_008_2024-11-22 22:00:00,2024-11-22 22:00:00,DEV_008,91
DEV_008_2024-11-23 03:00:00,2024-11-23 03:00:00,DEV_008,28
DEV_008_2024-11-23 08:00:00,2024-11-23 08:00:00,DEV_008,84
DEV_008_2024-11-23 13:00:00,2024-11-23 13:00:00,DEV_008,34
DEV_008_2024-11-23 18:00:00,2024-11-23 18:00:00,DEV_008,67
DEV_008_2024-11-23 23:00:00,2024-11-23 23:00:00,DEV_008,6
DEV_008_2024-11-24 04:00:00,2024-11-24 04:00:00,DEV_008,83
DEV_008_2024-11-24 09:00:00,2024-11-24 09:00:00,DEV_008,45
DEV_008_2024-11-24 14:00:00,2024-11-24 14:00:00,DEV_008,61
DEV_008_2024-11-24 19:00:00,2024-11-24 19:00:00,DEV_008,36
DEV_008_2024-11-25 00:00:00,2024-11-25 00:00:00,DEV_008,86
DEV_008_2024-11-25 05:00:00,2024-11-25 05:00:00,DEV_008,82
DEV_008_2024-11-25 10:00:00,2024-11-25 10:00:00,DEV_008,56
DEV_008_2024-11-25 15:00:00,2024-11-25 15:00:00,DEV_008,41
DEV_008_2024-11-25 20:00:00,2024-11-25 20:00:00,DEV_008,31
DEV_008_2024-11-26 01:00:00,2024-11-26 01:00:00,DEV_008,41
DEV_008_2024-11-26 06:00:00,2024-11-26 06:00:00,DEV_008,99
DEV_008_2024-11-26 11:00:00,2024-11-26 11:00:00,DEV_008,30
DEV_008_2024-11-26 16:00:00,2024-11-26 16:00:00,DEV_008,8
DEV_008_2024-11-26 21:00:00,2024-11-26 21:00:00,DEV_008,6
DEV_008_2024-11-27 02:00:00,2024-11-27 02:00:00,DEV_008,6
DEV_008_2024-11-27 07:00:00,2024-11-27 07:00:00,DEV_008,96
DEV_008_2024-11-27 12:00:00,2024-11-27 12:00:00,DEV_008,52
DEV_008_2024-11-27 17:00:00,2024-11-27 17:00:00,DEV_008,6
DEV_008_2024-11-27 22:00:00,2024-11-27 22:00:00,DEV_008,61
DEV_008_2024-11-28 03:00:00,2024-11-28 03:00:00,DEV_008,87
DEV_008_2024-11-28 08:00:00,2024-11-28 08:00:00,DEV_008,69
DEV_008_2024-11-28 13:00:00,2024-11-28 13:00:00,DEV_008,5
DEV_008_2024-11-28 18:00:00,2024-11-28 18:00:00,DEV_008,2
DEV_008_2024-11-28 23:00:00,2024-11-28 23:00:00,DEV_008,53
DEV_008_2024-11-29 04:00:00,2024-11-29 04:00:00,DEV_008,5
DEV_008_2024-11-29 09:00:00,2024-11-29 09:00:00,DEV_008,67
DEV_008_2024-11-29 14:00:00,2024-11-29 14:00:00,DEV_008,96
DEV_008_2024-11-29 19:00:00,2024-11-29 19:00:00,DEV_008,60
DEV_008_2024-11-30 00:00:00,2024-11-30 00:00:00,DEV_008,78
DEV_008_2024-11-30 05:00:00,2024-11-30 05:00:00,DEV_008,15
DEV_008_2024-11-30 10:00:00,2024-11-30 10:00:00,DEV_008,9
DEV_008_2024-11-30 15:00:00,2024-11-30 15:00:00,DEV_008,98
DEV_008_2024-11-30 20:00:00,2024-11-30 20:00:00,DEV_008,35
DEV_008_2024-12-01 01:00:00,2024-12-01 01:00:00,DEV_008,6
DEV_008_2024-12-01 06:00:00,2024-12-01 06:00:00,DEV_008,92
DEV_008_2024-12-01 11:00:00,2024-12-01 11:00:00,DEV_008,50
DEV_008_2024-12-01 16:00:00,2024-12-01 16:00:00,DEV_008,40
DEV_008_2024-12-01 21:00:00,2024-12-01 21:00:00,DEV_008,64
DEV_008_2024-12-02 02:00:00,2024-12-02 02:00:00,DEV_008,61
DEV_008_2024-12-02 07:00:00,2024-12-02 07:00:00,DEV_008,38
DEV_008_2024-12-02 12:00:00,2024-12-02 12:00:00,DEV_008,56
DEV_008_2024-12-02 17:00:00,2024-12-02 17:00:00,DEV_008,34
DEV_008_2024-12-02 22:00:00,2024-12-02 22:00:00,DEV_008,23
DEV_008_2024-12-03 03:00:00,2024-12-03 03:00:00,DEV_008,3
DEV_008_2024-12-03 08:00:00,2024-12-03 08:00:00,DEV_008,5
DEV_008_2024-12-03 13:00:00,2024-12-03 13:00:00,DEV_008,88
DEV_008_2024-12-03 18:00:00,2024-12-03 18:00:00,DEV_008,81
DEV_008_2024-12-03 23:00:00,2024-12-03 23:00:00,DEV_008,33
DEV_008_2024-12-04 04:00:00,2024-12-04 04:00:00,DEV_008,96
DEV_008_2024-12-04 09:00:00,2024-12-04 09:00:00,DEV_008,42
DEV_008_2024-12-04 14:00:00,2024-12-04 14:00:00,DEV_008,81
DEV_008_2024-12-04 19:00:00,2024-12-04 19:00:00,DEV_008,25
DEV_008_2024-12-05 00:00:00,2024-12-05 00:00:00,DEV_008,75
DEV_008_2024-12-05 05:00:00,2024-12-05 05:00:00,DEV_008,66
DEV_008_2024-12-05 10:00:00,2024-12-05 10:00:00,DEV_008,36
DEV_008_2024-12-05 15:00:00,2024-12-05 15:00:00,DEV_008,7
DEV_008_2024-12-05 20:00:00,2024-12-05 20:00:00,DEV_008,86
DEV_008_2024-12-06 01:00:00,2024-12-06 01:00:00,DEV_008,23
DEV_008_2024-12-06 06:00:00,2024-12-06 06:00:00,DEV_008,90
DEV_008_2024-12-06 11:00:00,2024-12-06 11:00:00,DEV_008,62
DEV_008_2024-12-06 16:00:00,2024-12-06 16:00:00,DEV_008,78
DEV_008_2024-12-06 21:00:00,2024-12-06 21:00:00,DEV_008,45
DEV_008_2024-12-07 02:00:00,2024-12-07 02:00:00,DEV_008,84
DEV_008_2024-12-07 07:00:00,2024-12-07 07:00:00,DEV_008,6
DEV_008_2024-12-07 12:00:00,2024-12-07 12:00:00,DEV_008,1
DEV_008_2024-12-07 17:00:00,2024-12-07 17:00:00,DEV_008,25
DEV_008_2024-12-07 22:00:00,2024-12-07 22:00:00,DEV_008,29
DEV_008_2024-12-08 03:00:00,2024-12-08 03:00:00,DEV_008,26
DEV_008_2024-12-08 08:00:00,2024-12-08 08:00:00,DEV_008,88
DEV_008_2024-12-08 13:00:00,2024-12-08 13:00:00,DEV_008,47
DEV_008_2024-12-08 18:00:00,2024-12-08 18:00:00,DEV_008,83
DEV_008_2024-12-08 23:00:00,2024-12-08 23:00:00,DEV_008,14
DEV_008_2024-12-09 04:00:00,2024-12-09 04:00:00,DEV_008,42
DEV_008_2024-12-09 09:00:00,2024-12-09 09:00:00,DEV_008,39
DEV_008_2024-12-09 14:00:00,2024-12-09 14:00:00,DEV_008,60
DEV_008_2024-12-09 19:00:00,2024-12-09 19:00:00,DEV_008,6
DEV_008_2024-12-10 00:00:00,2024-12-10 00:00:00,DEV_008,49
DEV_008_2024-12-10 05:00:00,2024-12-10 05:00:00,DEV_008,24
DEV_008_2024-12-10 10:00:00,2024-12-10 10:00:00,DEV_008,23
DEV_008_2024-12-10 15:00:00,2024-12-10 15:00:00,DEV_008,37
DEV_008_2024-12-10 20:00:00,2024-12-10 20:00:00,DEV_008,76
DEV_008_2024-12-11 01:00:00,2024-12-11 01:00:00,DEV_008,45
DEV_008_2024-12-11 06:00:00,2024-12-11 06:00:00,DEV_008,8
DEV_008_2024-12-11 11:00:00,2024-12-11 11:00:00,DEV_008,95
DEV_008_2024-12-11 16:00:00,2024-12-11 16:00:00,DEV_008,66
DEV_008_2024-12-11 21:00:00,2024-12-11 21:00:00,DEV_008,4
DEV_008_2024-12-12 02:00:00,2024-12-12 02:00:00,DEV_008,53
DEV_008_2024-12-12 07:00:00,2024-12-12 07:00:00,DEV_008,89
DEV_008_2024-12-12 12:00:00,2024-12-12 12:00:00,DEV_008,35
DEV_008_2024-12-12 17:00:00,2024-12-12 17:00:00,DEV_008,99
DEV_008_2024-12-12 22:00:00,2024-12-12 22:00:00,DEV_008,11
DEV_008_2024-12-13 03:00:00,2024-12-13 03:00:00,DEV_008,20
DEV_008_2024-12-13 08:00:00,2024-12-13 08:00:00,DEV_008,87
DEV_008_2024-12-13 13:00:00,2024-12-13 13:00:00,DEV_008,49
DEV_008_2024-12-13 18:00:00,2024-12-13 18:00:00,DEV_008,12
DEV_008_2024-12-13 23:00:00,2024-12-13 23:00:00,DEV_008,2
DEV_008_2024-12-14 04:00:00,2024-12-14 04:00:00,DEV_008,91
DEV_008_2024-12-14 09:00:00,2024-12-14 09:00:00,DEV_008,44
DEV_008_2024-12-14 14:00:00,2024-12-14 14:00:00,DEV_008,25
DEV_008_2024-12-14 19:00:00,2024-12-14 19:00:00,DEV_008,41
DEV_008_2024-12-15 00:00:00,2024-12-15 00:00:00,DEV_008,17
DEV_008_2024-12-15 05:00:00,2024-12-15 05:00:00,DEV_008,70
DEV_008_2024-12-15 10:00:00,2024-12-15 10:00:00,DEV_008,96
DEV_008_2024-12-15 15:00:00,2024-12-15 15:00:00,DEV_008,92
DEV_008_2024-12-15 20:00:00,2024-12-15 20:00:00,DEV_008,92
DEV_008_2024-12-16 01:00:00,2024-12-16 01:00:00,DEV_008,89
DEV_008_2024-12-16 06:00:00,2024-12-16 06:00:00,DEV_008,99
DEV_008_2024-12-16 11:00:00,2024-12-16 11:00:00,DEV_008,23
DEV_008_2024-12-16 16:00:00,2024-12-16 16:00:00,DEV_008,3
DEV_008_2024-12-16 21:00:00,2024-12-16 21:00:00,DEV_008,56
DEV_008_2024-12-17 02:00:00,2024-12-17 02:00:00,DEV_008,86
DEV_008_2024-12-17 07:00:00,2024-12-17 07:00:00,DEV_008,48
DEV_008_2024-12-17 12:00:00,2024-12-17 12:00:00,DEV_008,90
DEV_008_2024-12-17 17:00:00,2024-12-17 17:00:00,DEV_008,47
DEV_008_2024-12-17 22:00:00,2024-12-17 22:00:00,DEV_008,15
DEV_008_2024-12-18 03:00:00,2024-12-18 03:00:00,DEV_008,92
DEV_008_2024-12-18 08:00:00,2024-12-18 08:00:00,DEV_008,71
DEV_008_2024-12-18 13:00:00,2024-12-18 13:00:00,DEV_008,17
DEV_008_2024-12-18 18:00:00,2024-12-18 18:00:00,DEV_008,36
DEV_008_2024-12-18 23:00:00,2024-12-18 23:00:00,DEV_008,38
DEV_008_2024-12-19 04:00:00,2024-12-19 04:00:00,DEV_008,10
DEV_008_2024-12-19 09:00:00,2024-12-19 09:00:00,DEV_008,27
DEV_008_2024-12-19 14:00:00,2024-12-19 14:00:00,DEV_008,46
DEV_008_2024-12-19 19:00:00,2024-12-19 19:00:00,DEV_008,18
DEV_008_2024-12-20 00:00:00,2024-12-20 00:00:00,DEV_008,89
DEV_008_2024-12-20 05:00:00,2024-12-20 05:00:00,DEV_008,45
DEV_008_2024-12-20 10:00:00,2024-12-20 10:00:00,DEV_008,70
DEV_008_2024-12-20 15:00:00,2024-12-20 15:00:00,DEV_008,56
DEV_008_2024-12-20 20:00:00,2024-12-20 20:00:00,DEV_008,14
DEV_008_2024-12-21 01:00:00,2024-12-21 01:00:00,DEV_008,74
DEV_008_2024-12-21 06:00:00,2024-12-21 06:00:00,DEV_008,14
DEV_008_2024-12-21 11:00:00,2024-12-21 11:00:00,DEV_008,13
DEV_008_2024-12-21 16:00:00,2024-12-21 16:00:00,DEV_008,49
DEV_008_2024-12-21 21:00:00,2024-12-21 21:00:00,DEV_008,38
DEV_008_2024-12-22 02:00:00,2024-12-22 02:00:00,DEV_008,80
DEV_008_2024-12-22 07:00:00,2024-12-22 07:00:00,DEV_008,21
DEV_008_2024-12-22 12:00:00,2024-12-22 12:00:00,DEV_008,30
DEV_008_2024-12-22 17:00:00,2024-12-22 17:00:00,DEV_008,40
DEV_008_2024-12-22 22:00:00,2024-12-22 22:00:00,DEV_008,37
DEV_008_2024-12-23 03:00:00,2024-12-23 03:00:00,DEV_008,83
DEV_008_2024-12-23 08:00:00,2024-12-23 08:00:00,DEV_008,81
DEV_008_2024-12-23 13:00:00,2024-12-23 13:00:00,DEV_008,22
DEV_008_2024-12-23 18:00:00,2024-12-23 18:00:00,DEV_008,17
DEV_008_2024-12-23 23:00:00,2024-12-23 23:00:00,DEV_008,62
DEV_008_2024-12-24 04:00:00,2024-12-24 04:00:00,DEV_008,66
DEV_008_2024-12-24 09:00:00,2024-12-24 09:00:00,DEV_008,27
DEV_008_2024-12-24 14:00:00,2024-12-24 14:00:00,DEV_008,67
DEV_008_2024-12-24 19:00:00,2024-12-24 19:00:00,DEV_008,4
DEV_008_2024-12-25 00:00:00,2024-12-25 00:00:00,DEV_008,57
DEV_008_2024-12-25 05:00:00,2024-12-25 05:00:00,DEV_008,5
DEV_008_2024-12-25 10:00:00,2024-12-25 10:00:00,DEV_008,90
DEV_008_2024-12-25 15:00:00,2024-12-25 15:00:00,DEV_008,63
DEV_008_2024-12-25 20:00:00,2024-12-25 20:00:00,DEV_008,43
DEV_008_2024-12-26 01:00:00,2024-12-26 01:00:00,DEV_008,67
DEV_008_2024-12-26 06:00:00,2024-12-26 06:00:00,DEV_008,41
DEV_008_2024-12-26 11:00:00,2024-12-26 11:00:00,DEV_008,83
DEV_008_2024-12-26 16:00:00,2024-12-26 16:00:00,DEV_008,7
DEV_008_2024-12-26 21:00:00,2024-12-26 21:00:00,DEV_008,40
DEV_008_2024-12-27 02:00:00,2024-12-27 02:00:00,DEV_008,6
DEV_008_2024-12-27 07:00:00,2024-12-27 07:00:00,DEV_008,4
DEV_008_2024-12-27 12:00:00,2024-12-27 12:00:00,DEV_008,34
DEV_008_2024-12-27 17:00:00,2024-12-27 17:00:00,DEV_008,51
DEV_008_2024-12-27 22:00:00,2024-12-27 22:00:00,DEV_008,87
DEV_008_2024-12-28 03:00:00,2024-12-28 03:00:00,DEV_008,35
DEV_008_2024-12-28 08:00:00,2024-12-28 08:00:00,DEV_008,15
DEV_008_2024-12-28 13:00:00,2024-12-28 13:00:00,DEV_008,30
DEV_008_2024-12-28 18:00:00,2024-12-28 18:00:00,DEV_008,94
DEV_008_2024-12-28 23:00:00,2024-12-28 23:00:00,DEV_008,38
DEV_008_2024-12-29 04:00:00,2024-12-29 04:00:00,DEV_008,85
DEV_008_2024-12-29 09:00:00,2024-12-29 09:00:00,DEV_008,80
DEV_008_2024-12-29 14:00:00,2024-12-29 14:00:00,DEV_008,62
DEV_008_2024-12-29 19:00:00,2024-12-29 19:00:00,DEV_008,69
DEV_009_2024-09-01 00:00:00,2024-09-01 00:00:00,DEV_009,66
DEV_009_2024-09-01 01:00:00,2024-09-01 01:00:00,DEV_009,83
DEV_009_2024-09-01 02:00:00,2024-09-01 02:00:00,DEV_009,7
DEV_009_2024-09-01 03:00:00,2024-09-01 03:00:00,DEV_009,98
DEV_009_2024-09-01 04:00:00,2024-09-01 04:00:00,DEV_009,67
DEV_009_2024-09-01 05:00:00,2024-09-01 05:00:00,DEV_009,82
DEV_009_2024-09-01 06:00:00,2024-09-01 06:00:00,DEV_009,11
DEV_009_2024-09-01 07:00:00,2024-09-01 07:00:00,DEV_009,55
DEV_009_2024-09-01 08:00:00,2024-09-01 08:00:00,DEV_009,93
DEV_009_2024-09-01 09:00:00,2024-09-01 09:00:00,DEV_009,72
DEV_009_2024-09-01 10:00:00,2024-09-01 10:00:00,DEV_009,83
DEV_009_2024-09-01 11:00:00,2024-09-01 11:00:00,DEV_009,39
DEV_009_2024-09-01 12:00:00,2024-09-01 12:00:00,DEV_009,94
DEV_009_2024-09-01 13:00:00,2024-09-01 13:00:00,DEV_009,83
DEV_009_2024-09-01 14:00:00,2024-09-01 14:00:00,DEV_009,61
DEV_009_2024-09-01 15:00:00,2024-09-01 15:00:00,DEV_009,44
DEV_009_2024-09-01 16:00:00,2024-09-01 16:00:00,DEV_009,45
DEV_009_2024-09-01 17:00:00,2024-09-01 17:00:00,DEV_009,68
DEV_009_2024-09-01 18:00:00,2024-09-01 18:00:00,DEV_009,39
DEV_009_2024-09-01 19:00:00,2024-09-01 19:00:00,DEV_009,71
DEV_009_2024-09-01 20:00:00,2024-09-01 20:00:00,DEV_009,23
DEV_009_2024-09-01 21:00:00,2024-09-01 21:00:00,DEV_009,92
DEV_009_2024-09-01 22:00:00,2024-09-01 22:00:00,DEV_009,83
DEV_009_2024-09-01 23:00:00,2024-09-01 23:00:00,DEV_009,85
DEV_009_2024-09-02 00:00:00,2024-09-02 00:00:00,DEV_009,69
DEV_009_2024-09-02 01:00:00,2024-09-02 01:00:00,DEV_009,35
DEV_009_2024-09-02 02:00:00,2024-09-02 02:00:00,DEV_009,1
DEV_009_2024-09-02 03:00:00,2024-09-02 03:00:00,DEV_009,78
DEV_009_2024-09-02 04:00:00,2024-09-02 04:00:00,DEV_009,87
DEV_009_2024-09-02 05:00:00,2024-09-02 05:00:00,DEV_009,41
DEV_009_2024-09-02 06:00:00,2024-09-02 06:00:00,DEV_009,14
DEV_009_2024-09-02 07:00:00,2024-09-02 07:00:00,DEV_009,91
DEV_009_2024-09-02 08:00:00,2024-09-02 08:00:00,DEV_009,37
DEV_009_2024-09-02 09:00:00,2024-09-02 09:00:00,DEV_009,89
DEV_009_2024-09-02 10:00:00,2024-09-02 10:00:00,DEV_009,21
DEV_009_2024-09-02 11:00:00,2024-09-02 11:00:00,DEV_009,8
DEV_009_2024-09-02 12:00:00,2024-09-02 12:00:00,DEV_009,78
DEV_009_2024-09-02 13:00:00,2024-09-02 13:00:00,DEV_009,56
DEV_009_2024-09-02 14:00:00,2024-09-02 14:00:00,DEV_009,62
DEV_009_2024-09-02 15:00:00,2024-09-02 15:00:00,DEV_009,36
DEV_009_2024-09-02 16:00:00,2024-09-02 16:00:00,DEV_009,84
DEV_009_2024-09-02 17:00:00,2024-09-02 17:00:00,DEV_009,36
DEV_009_2024-09-02 18:00:00,2024-09-02 18:00:00,DEV_009,93
DEV_009_2024-09-02 19:00:00,2024-09-02 19:00:00,DEV_009,53
DEV_009_2024-09-02 20:00:00,2024-09-02 20:00:00,DEV_009,43
DEV_009_2024-09-02 21:00:00,2024-09-02 21:00:00,DEV_009,1
DEV_009_2024-09-02 22:00:00,2024-09-02 22:00:00,DEV_009,62
DEV_009_2024-09-02 23:00:00,2024-09-02 23:00:00,DEV_009,89
DEV_009_2024-09-03 00:00:00,2024-09-03 00:00:00,DEV_009,42
DEV_009_2024-09-03 01:00:00,2024-09-03 01:00:00,DEV_009,76
DEV_009_2024-09-03 02:00:00,2024-09-03 02:00:00,DEV_009,44
DEV_009_2024-09-03 03:00:00,2024-09-03 03:00:00,DEV_009,58
DEV_009_2024-09-03 04:00:00,2024-09-03 04:00:00,DEV_009,87
DEV_009_2024-09-03 05:00:00,2024-09-03 05:00:00,DEV_009,85
DEV_009_2024-09-03 06:00:00,2024-09-03 06:00:00,DEV_009,86
DEV_009_2024-09-03 07:00:00,2024-09-03 07:00:00,DEV_009,65
DEV_009_2024-09-03 08:00:00,2024-09-03 08:00:00,DEV_009,14
DEV_009_2024-09-03 09:00:00,2024-09-03 09:00:00,DEV_009,26
DEV_009_2024-09-03 10:00:00,2024-09-03 10:00:00,DEV_009,95
DEV_009_2024-09-03 11:00:00,2024-09-03 11:00:00,DEV_009,28
DEV_009_2024-09-03 12:00:00,2024-09-03 12:00:00,DEV_009,84
DEV_009_2024-09-03 13:00:00,2024-09-03 13:00:00,DEV_009,78
DEV_009_2024-09-03 14:00:00,2024-09-03 14:00:00,DEV_009,92
DEV_009_2024-09-03 15:00:00,2024-09-03 15:00:00,DEV_009,55
DEV_009_2024-09-03 16:00:00,2024-09-03 16:00:00,DEV_009,61
DEV_009_2024-09-03 17:00:00,2024-09-03 17:00:00,DEV_009,46
DEV_009_2024-09-03 18:00:00,2024-09-03 18:00:00,DEV_009,15
DEV_009_2024-09-03 19:00:00,2024-09-03 19:00:00,DEV_009,94
DEV_009_2024-09-03 20:00:00,2024-09-03 20:00:00,DEV_009,67
DEV_009_2024-09-03 21:00:00,2024-09-03 21:00:00,DEV_009,91
DEV_009_2024-09-03 22:00:00,2024-09-03 22:00:00,DEV_009,44
DEV_009_2024-09-03 23:00:00,2024-09-03 23:00:00,DEV_009,97
DEV_009_2024-09-04 00:00:00,2024-09-04 00:00:00,DEV_009,78
DEV_009_2024-09-04 01:00:00,2024-09-04 01:00:00,DEV_009,19
DEV_009_2024-09-04 02:00:00,2024-09-04 02:00:00,DEV_009,96
DEV_009_2024-09-04 03:00:00,2024-09-04 03:00:00,DEV_009,47
DEV_009_2024-09-04 04:00:00,2024-09-04 04:00:00,DEV_009,36
DEV_009_2024-09-04 05:00:00,2024-09-04 05:00:00,DEV_009,18
DEV_009_2024-09-04 06:00:00,2024-09-04 06:00:00,DEV_009,67
DEV_009_2024-09-04 07:00:00,2024-09-04 07:00:00,DEV_009,94
DEV_009_2024-09-04 08:00:00,2024-09-04 08:00:00,DEV_009,32
DEV_009_2024-09-04 09:00:00,2024-09-04 09:00:00,DEV_009,9
DEV_009_2024-09-04 10:00:00,2024-09-04 10:00:00,DEV_009,94
DEV_009_2024-09-04 11:00:00,2024-09-04 11:00:00,DEV_009,13
DEV_009_2024-09-04 12:00:00,2024-09-04 12:00:00,DEV_009,27
DEV_009_2024-09-04 13:00:00,2024-09-04 13:00:00,DEV_009,85
DEV_009_2024-09-04 14:00:00,2024-09-04 14:00:00,DEV_009,38
DEV_009_2024-09-04 15:00:00,2024-09-04 15:00:00,DEV_009,87
DEV_009_2024-09-04 16:00:00,2024-09-04 16:00:00,DEV_009,83
DEV_009_2024-09-04 17:00:00,2024-09-04 17:00:00,DEV_009,66
DEV_009_2024-09-04 18:00:00,2024-09-04 18:00:00,DEV_009,20
DEV_009_2024-09-04 19:00:00,2024-09-04 19:00:00,DEV_009,52
DEV_009_2024-09-04 20:00:00,2024-09-04 20:00:00,DEV_009,38
DEV_009_2024-09-04 21:00:00,2024-09-04 21:00:00,DEV_009,34
DEV_009_2024-09-04 22:00:00,2024-09-04 22:00:00,DEV_009,36
DEV_009_2024-09-04 23:00:00,2024-09-04 23:00:00,DEV_009,15
DEV_009_2024-09-05 00:00:00,2024-09-05 00:00:00,DEV_009,91
DEV_009_2024-09-05 01:00:00,2024-09-05 01:00:00,DEV_009,30
DEV_009_2024-09-05 02:00:00,2024-09-05 02:00:00,DEV_009,93
DEV_009_2024-09-05 03:00:00,2024-09-05 03:00:00,DEV_009,56
DEV_009_2024-09-05 04:00:00,2024-09-05 04:00:00,DEV_009,17
DEV_009_2024-09-05 05:00:00,2024-09-05 05:00:00,DEV_009,9
DEV_009_2024-09-05 06:00:00,2024-09-05 06:00:00,DEV_009,98
DEV_009_2024-09-05 07:00:00,2024-09-05 07:00:00,DEV_009,68
DEV_009_2024-09-05 08:00:00,2024-09-05 08:00:00,DEV_009,22
DEV_009_2024-09-05 09:00:00,2024-09-05 09:00:00,DEV_009,7
DEV_009_2024-09-05 10:00:00,2024-09-05 10:00:00,DEV_009,57
DEV_009_2024-09-05 11:00:00,2024-09-05 11:00:00,DEV_009,45
DEV_009_2024-09-05 12:00:00,2024-09-05 12:00:00,DEV_009,1
DEV_009_2024-09-05 13:00:00,2024-09-05 13:00:00,DEV_009,21
DEV_009_2024-09-05 14:00:00,2024-09-05 14:00:00,DEV_009,68
DEV_009_2024-09-05 15:00:00,2024-09-05 15:00:00,DEV_009,75
DEV_009_2024-09-05 16:00:00,2024-09-05 16:00:00,DEV_009,83
DEV_009_2024-09-05 17:00:00,2024-09-05 17:00:00,DEV_009,29
DEV_009_2024-09-05 18:00:00,2024-09-05 18:00:00,DEV_009,11
DEV_009_2024-09-05 19:00:00,2024-09-05 19:00:00,DEV_009,51
DEV_009_2024-09-05 20:00:00,2024-09-05 20:00:00,DEV_009,83
DEV_009_2024-09-05 21:00:00,2024-09-05 21:00:00,DEV_009,64
DEV_009_2024-09-05 22:00:00,2024-09-05 22:00:00,DEV_009,33
DEV_009_2024-09-05 23:00:00,2024-09-05 23:00:00,DEV_009,49
DEV_009_2024-09-06 00:00:00,2024-09-06 00:00:00,DEV_009,23
DEV_009_2024-09-06 01:00:00,2024-09-06 01:00:00,DEV_009,18
DEV_009_2024-09-06 02:00:00,2024-09-06 02:00:00,DEV_009,71
DEV_009_2024-09-06 03:00:00,2024-09-06 03:00:00,DEV_009,6
DEV_009_2024-09-06 04:00:00,2024-09-06 04:00:00,DEV_009,26
DEV_009_2024-09-06 05:00:00,2024-09-06 05:00:00,DEV_009,36
DEV_009_2024-09-06 06:00:00,2024-09-06 06:00:00,DEV_009,27
DEV_009_2024-09-06 07:00:00,2024-09-06 07:00:00,DEV_009,49
DEV_009_2024-09-06 08:00:00,2024-09-06 08:00:00,DEV_009,70
DEV_009_2024-09-06 09:00:00,2024-09-06 09:00:00,DEV_009,47
DEV_009_2024-09-06 10:00:00,2024-09-06 10:00:00,DEV_009,78
DEV_009_2024-09-06 11:00:00,2024-09-06 11:00:00,DEV_009,41
DEV_009_2024-09-06 12:00:00,2024-09-06 12:00:00,DEV_009,1
DEV_009_2024-09-06 13:00:00,2024-09-06 13:00:00,DEV_009,22
DEV_009_2024-09-06 14:00:00,2024-09-06 14:00:00,DEV_009,20
DEV_009_2024-09-06 15:00:00,2024-09-06 15:00:00,DEV_009,56
DEV_009_2024-09-06 16:00:00,2024-09-06 16:00:00,DEV_009,3
DEV_009_2024-09-06 17:00:00,2024-09-06 17:00:00,DEV_009,30
DEV_009_2024-09-06 18:00:00,2024-09-06 18:00:00,DEV_009,73
DEV_009_2024-09-06 19:00:00,2024-09-06 19:00:00,DEV_009,73
DEV_009_2024-09-06 20:00:00,2024-09-06 20:00:00,DEV_009,17
DEV_009_2024-09-06 21:00:00,2024-09-06 21:00:00,DEV_009,85
DEV_009_2024-09-06 22:00:00,2024-09-06 22:00:00,DEV_009,32
DEV_009_2024-09-06 23:00:00,2024-09-06 23:00:00,DEV_009,84
DEV_009_2024-09-07 00:00:00,2024-09-07 00:00:00,DEV_009,78
DEV_009_2024-09-07 01:00:00,2024-09-07 01:00:00,DEV_009,49
DEV_009_2024-09-07 02:00:00,2024-09-07 02:00:00,DEV_009,14
DEV_009_2024-09-07 03:00:00,2024-09-07 03:00:00,DEV_009,32
DEV_009_2024-09-07 04:00:00,2024-09-07 04:00:00,DEV_009,93
DEV_009_2024-09-07 05:00:00,2024-09-07 05:00:00,DEV_009,30
DEV_009_2024-09-07 06:00:00,2024-09-07 06:00:00,DEV_009,88
DEV_009_2024-09-07 07:00:00,2024-09-07 07:00:00,DEV_009,59
DEV_009_2024-09-07 08:00:00,2024-09-07 08:00:00,DEV_009,29
DEV_009_2024-09-07 09:00:00,2024-09-07 09:00:00,DEV_009,88
DEV_009_2024-09-07 10:00:00,2024-09-07 10:00:00,DEV_009,96
DEV_009_2024-09-07 11:00:00,2024-09-07 11:00:00,DEV_009,60
DEV_009_2024-09-07 12:00:00,2024-09-07 12:00:00,DEV_009,95
DEV_009_2024-09-07 13:00:00,2024-09-07 13:00:00,DEV_009,90
DEV_009_2024-09-07 14:00:00,2024-09-07 14:00:00,DEV_009,59
DEV_009_2024-09-07 15:00:00,2024-09-07 15:00:00,DEV_009,25
DEV_009_2024-09-07 16:00:00,2024-09-07 16:00:00,DEV_009,6
DEV_009_2024-09-07 17:00:00,2024-09-07 17:00:00,DEV_009,23
DEV_009_2024-09-07 18:00:00,2024-09-07 18:00:00,DEV_009,2
DEV_009_2024-09-07 19:00:00,2024-09-07 19:00:00,DEV_009,67
DEV_009_2024-09-07 20:00:00,2024-09-07 20:00:00,DEV_009,57
DEV_009_2024-09-07 21:00:00,2024-09-07 21:00:00,DEV_009,20
DEV_009_2024-09-07 22:00:00,2024-09-07 22:00:00,DEV_009,35
