sn,createdts,upload_data,download_data,signal_strength,legacy_devices,stationary_mobile,downlink_phy_rate,max_downlink_phy_rate,uplink_phy_rate,max_uplink_phy_rate,num_clients_connected,son_status,upload_speed,download_speed,latency,channel_switches,wifi_association,son_steer_success_status
DEV_009,2024-09-25 12:00:00,43,77,4,No,Mobile,73,18,23,95,18,62,92,94,36,1,None,None
DEV_009,2024-09-26 00:00:00,30,26,98,No,Mobile,70,37,50,96,46,64,32,33,80,1,None,None
DEV_009,2024-09-26 12:00:00,23,95,22,No,Mobile,77,76,46,83,49,85,88,40,28,1,None,None
DEV_009,2024-09-27 00:00:00,65,42,52,No,Mobile,74,85,10,32,55,81,53,82,2,1,None,None
DEV_009,2024-09-27 12:00:00,37,73,81,No,Mobile,97,35,18,9,99,60,68,90,7,1,None,None
DEV_009,2024-09-28 00:00:00,72,19,76,No,Mobile,79,59,70,71,58,68,45,38,22,1,None,None
DEV_009,2024-09-28 12:00:00,62,28,29,No,Mobile,26,17,46,46,83,38,7,96,71,1,None,None
DEV_009,2024-09-29 00:00:00,8,81,95,No,Mobile,51,60,82,61,64,84,22,8,9,1,None,None
DEV_009,2024-09-29 12:00:00,40,44,57,No,Mobile,38,94,88,66,4,22,78,60,38,1,None,None
DEV_009,2024-09-30 00:00:00,26,50,11,No,Mobile,75,69,5,80,39,90,93,2,61,1,None,None
DEV_009,2024-09-30 12:00:00,44,81,86,No,Mobile,31,29,59,12,41,19,18,93,43,1,None,None
DEV_009,2024-10-01 00:00:00,39,68,31,No,Mobile,93,14,71,10,97,88,70,81,20,1,None,None
DEV_009,2024-10-01 12:00:00,1,67,52,No,Mobile,13,57,48,19,2,31,78,54,64,1,None,None
DEV_009,2024-10-02 00:00:00,72,39,82,No,Mobile,21,32,3,12,47,64,71,37,63,1,None,None
DEV_009,2024-10-02 12:00:00,42,59,60,No,Mobile,39,79,1,90,52,84,48,88,50,1,None,None
DEV_009,2024-10-03 00:00:00,75,61,5,No,Mobile,31,83,61,48,13,89,33,5,92,1,None,None
DEV_009,2024-10-03 12:00:00,53,77,54,No,Mobile,56,31,77,22,33,29,5,99,70,1,None,None
DEV_009,2024-10-04 00:00:00,63,5,42,No,Mobile,71,78,98,96,22,54,4,22,87,1,None,None
DEV_009,2024-10-04 12:00:00,18,28,93,No,Mobile,22,3,36,25,21,56,96,16,37,1,None,None
DEV_009,2024-10-05 00:00:00,31,52,92,No,Mobile,57,8,94,93,70,93,62,6,46,1,None,None
DEV_009,2024-10-05 12:00:00,76,53,47,No,Mobile,41,15,47,92,67,8,22,42,87,1,None,None
DEV_009,2024-10-06 00:00:00,38,98,27,No,Mobile,51,63,8,98,5,62,19,12,10,1,None,None
DEV_009,2024-10-07 00:00:00,30,33,40,No,Mobile,68,22,86,23,23,77,38,44,5,1,None,None
DEV_009,2024-10-07 12:00:00,14,65,44,No,Mobile,36,18,87,72,63,95,8,20,65,1,None,None
DEV_009,2024-10-08 00:00:00,55,47,1,No,Mobile,56,11,92,94,30,38,58,10,49,1,None,None
DEV_009,2024-10-08 12:00:00,94,46,98,No,Mobile,28,24,64,80,19,63,69,39,5,1,None,None
DEV_009,2024-10-09 00:00:00,48,16,76,No,Mobile,33,46,81,33,60,31,81,21,7,1,None,None
DEV_009,2024-10-09 12:00:00,55,27,33,No,Mobile,97,88,6,65,48,49,13,89,43,1,None,None
DEV_009,2024-10-10 00:00:00,66,85,29,Yes,Mobile,57,63,96,48,14,99,66,59,62,1,None,None
DEV_009,2024-10-11 00:00:00,96,15,80,No,Mobile,5,62,4,27,6,48,99,44,21,1,None,None
DEV_009,2024-10-11 12:00:00,69,40,40,No,Mobile,26,73,51,35,90,21,66,69,30,1,None,None
DEV_009,2024-10-12 00:00:00,13,46,53,No,Mobile,74,78,17,2,67,69,36,41,64,1,Disassociation,None
DEV_009,2024-10-12 12:00:00,15,29,82,No,Mobile,74,55,83,59,74,10,58,98,50,1,None,None
DEV_009,2024-10-13 00:00:00,90,8,74,No,Mobile,47,15,19,24,54,54,51,38,49,1,None,None
DEV_009,2024-10-13 12:00:00,73,84,90,No,Mobile,61,14,24,67,9,22,43,97,68,1,None,None
DEV_009,2024-10-14 00:00:00,72,77,55,No,Mobile,19,33,24,97,24,21,34,85,18,1,None,None
DEV_009,2024-10-14 12:00:00,51,55,14,No,Mobile,94,90,80,32,10,73,28,47,72,1,None,None
DEV_009,2024-10-15 00:00:00,72,92,62,No,Mobile,79,76,35,52,66,49,73,72,1,1,None,None
DEV_009,2024-10-15 12:00:00,31,89,36,No,Mobile,64,44,69,76,66,28,61,88,88,1,None,None
DEV_009,2024-10-16 00:00:00,51,4,69,No,Mobile,37,51,63,58,55,25,71,87,18,1,None,None
DEV_009,2024-10-16 12:00:00,31,10,48,Yes,Mobile,76,32,59,64,90,94,90,76,20,1,None,None
DEV_009,2024-10-17 00:00:00,6,44,75,No,Mobile,26,12,2,84,28,35,94,51,27,1,None,None
DEV_009,2024-10-17 12:00:00,92,7,93,No,Mobile,93,94,62,57,64,8,86,49,83,1,None,None
DEV_009,2024-10-18 00:00:00,56,65,89,Yes,Mobile,40,12,44,37,64,73,68,23,11,1,None,None
DEV_009,2024-10-18 12:00:00,94,54,14,No,Mobile,10,33,57,30,21,6,23,17,9,1,None,None
DEV_009,2024-10-19 00:00:00,98,89,46,No,Mobile,87,58,75,70,82,34,20,18,25,1,None,None
DEV_009,2024-10-19 12:00:00,43,88,43,No,Mobile,36,11,5,66,93,29,69,6,35,1,None,None
DEV_009,2024-10-20 00:00:00,28,70,45,Yes,Mobile,88,14,27,77,15,11,53,72,64,1,None,None
DEV_009,2024-10-20 12:00:00,31,91,27,No,Mobile,34,25,69,85,88,50,50,34,45,1,None,None
DEV_009,2024-10-21 00:00:00,88,3,64,No,Mobile,68,68,72,36,66,80,95,88,20,1,None,None
DEV_009,2024-10-21 12:00:00,66,29,34,No,Mobile,8,96,77,18,88,83,21,96,68,1,None,None
DEV_009,2024-10-22 00:00:00,54,58,94,No,Mobile,42,6,54,95,2,79,31,3,49,1,None,None
DEV_009,2024-10-22 12:00:00,59,48,58,No,Mobile,89,98,67,57,72,48,34,10,61,1,None,None
DEV_009,2024-10-23 00:00:00,23,26,10,No,Mobile,62,5,80,73,81,10,66,2,82,1,None,None
DEV_009,2024-10-23 12:00:00,56,11,10,No,Mobile,8,84,99,29,14,43,16,56,75,1,None,None
DEV_009,2024-10-24 00:00:00,11,84,60,No,Mobile,43,41,36,24,58,85,13,10,60,1,None,None
DEV_009,2024-10-24 12:00:00,27,53,77,No,Mobile,63,41,20,56,12,53,98,74,11,1,None,None
DEV_009,2024-10-25 00:00:00,4,24,81,No,Mobile,47,24,16,25,68,59,95,72,34,1,None,None
DEV_009,2024-10-25 12:00:00,76,20,95,No,Mobile,6,42,4,16,13,63,24,43,2,1,None,None
DEV_009,2024-10-26 00:00:00,3,52,69,No,Mobile,32,17,72,67,32,25,3,87,98,1,None,None
DEV_009,2024-10-26 12:00:00,64,37,25,No,Mobile,81,3,18,43,65,44,68,22,51,1,None,None
DEV_009,2024-10-27 00:00:00,57,27,31,No,Mobile,72,25,60,73,69,11,6,95,9,1,None,None
DEV_009,2024-10-27 12:00:00,79,88,33,No,Mobile,92,40,4,76,55,43,60,87,80,1,None,None
DEV_009,2024-10-28 00:00:00,44,92,81,No,Mobile,4,28,71,6,2,83,5,15,5,1,Disassociation,None
DEV_009,2024-10-28 12:00:00,23,48,53,No,Mobile,49,34,88,25,9,69,10,77,4,1,None,None
DEV_009,2024-10-29 00:00:00,30,43,54,No,Mobile,67,20,83,27,64,20,43,78,33,1,None,None
DEV_009,2024-10-29 12:00:00,26,39,88,No,Mobile,93,40,91,71,56,55,44,93,15,1,None,None
DEV_009,2024-10-30 00:00:00,82,8,25,No,Mobile,89,9,59,73,22,18,49,60,80,1,None,None
DEV_009,2024-10-30 12:00:00,67,55,70,No,Mobile,75,89,8,53,63,77,92,99,60,1,None,None
DEV_009,2024-10-31 00:00:00,3,53,55,No,Mobile,12,99,2,35,62,44,42,12,86,1,None,None
DEV_009,2024-10-31 12:00:00,18,3,34,No,Mobile,70,34,45,66,1,22,73,93,19,1,None,None
DEV_009,2024-11-01 00:00:00,99,39,12,No,Mobile,28,39,66,39,76,98,86,31,70,1,None,None
DEV_009,2024-11-01 12:00:00,49,73,31,No,Mobile,53,35,58,99,12,5,30,27,69,1,Association,None
DEV_009,2024-11-02 00:00:00,88,16,24,No,Mobile,69,88,90,84,97,45,86,11,30,1,None,None
DEV_009,2024-11-02 12:00:00,88,96,44,No,Mobile,41,46,27,11,45,13,33,90,9,1,None,None
DEV_009,2024-11-03 00:00:00,92,13,6,No,Mobile,94,52,58,34,22,54,93,53,38,1,None,None
DEV_009,2024-11-03 12:00:00,72,24,98,No,Mobile,76,88,42,27,42,48,91,60,70,1,None,None
DEV_009,2024-11-04 00:00:00,71,79,35,No,Mobile,75,39,31,2,91,14,34,31,62,1,None,None
DEV_009,2024-11-04 12:00:00,84,97,26,No,Mobile,29,93,65,81,65,61,27,14,39,1,None,None
DEV_009,2024-11-05 00:00:00,50,44,23,No,Mobile,24,16,56,22,9,76,2,6,32,1,Association,None
DEV_009,2024-11-05 12:00:00,30,75,96,No,Mobile,37,5,19,46,39,78,80,44,2,1,None,None
DEV_009,2024-11-06 00:00:00,3,24,29,No,Mobile,76,37,20,2,55,40,91,19,40,1,None,None
DEV_009,2024-11-06 12:00:00,31,33,13,Yes,Mobile,94,58,22,74,66,99,65,3,26,1,None,None
DEV_009,2024-11-07 00:00:00,90,71,94,No,Mobile,97,17,62,51,77,57,16,59,60,1,None,None
DEV_009,2024-11-07 12:00:00,65,71,37,No,Mobile,92,6,43,91,19,95,63,85,88,1,None,None
DEV_009,2024-11-08 00:00:00,72,22,7,No,Mobile,53,4,57,6,1,59,73,90,74,1,None,None
DEV_009,2024-11-08 12:00:00,37,88,62,No,Mobile,22,12,75,93,6,81,43,15,58,1,None,None
DEV_009,2024-11-09 00:00:00,85,15,75,No,Mobile,63,7,79,33,77,84,65,15,62,1,None,None
DEV_009,2024-11-09 12:00:00,38,91,93,No,Mobile,94,77,13,57,79,6,44,38,94,1,None,None
DEV_009,2024-11-10 00:00:00,4,77,29,No,Mobile,36,6,99,78,40,72,79,52,23,1,None,None
DEV_009,2024-11-10 12:00:00,31,61,30,No,Mobile,82,75,35,92,77,6,60,69,77,1,None,None
DEV_009,2024-11-11 00:00:00,5,93,99,No,Mobile,5,64,36,35,71,44,11,6,40,1,None,None
DEV_009,2024-11-11 12:00:00,35,92,99,No,Mobile,42,21,67,81,94,44,69,41,87,1,None,None
DEV_009,2024-11-12 00:00:00,19,70,82,No,Mobile,48,28,76,31,64,49,37,2,17,1,Association,None
DEV_009,2024-11-12 12:00:00,67,8,69,No,Mobile,34,65,5,77,93,30,79,88,76,1,None,None
DEV_009,2024-11-13 00:00:00,37,52,43,No,Mobile,71,79,5,54,87,7,52,39,92,1,None,None
DEV_009,2024-11-13 12:00:00,20,53,32,No,Mobile,94,42,91,88,23,21,42,51,93,1,None,None
DEV_009,2024-11-14 00:00:00,89,39,97,No,Mobile,76,18,97,45,11,17,88,21,73,1,None,None
DEV_009,2024-11-14 12:00:00,38,58,77,No,Mobile,87,85,27,6,34,42,45,21,27,1,None,None
DEV_009,2024-11-15 00:00:00,43,39,71,No,Mobile,3,47,82,71,63,4,11,34,26,1,None,None
DEV_009,2024-11-15 12:00:00,34,84,26,No,Mobile,1,5,32,2,20,15,80,61,67,1,None,None
DEV_009,2024-11-16 00:00:00,91,44,44,No,Mobile,29,23,21,72,89,77,59,50,76,1,None,None
DEV_009,2024-11-16 12:00:00,64,33,50,No,Mobile,17,58,16,79,1,9,81,2,71,1,None,None
DEV_009,2024-11-17 00:00:00,53,30,88,No,Mobile,60,87,8,1,13,7,8,91,65,1,None,None
DEV_009,2024-11-17 12:00:00,43,75,69,No,Mobile,69,26,74,16,17,66,74,26,7,1,None,None
DEV_009,2024-11-18 00:00:00,95,95,56,No,Mobile,69,46,19,85,43,27,21,45,27,1,None,None
DEV_009,2024-11-18 12:00:00,34,14,11,No,Mobile,38,49,54,7,77,23,4,16,52,1,None,None
DEV_009,2024-11-19 00:00:00,95,51,22,No,Mobile,11,78,16,94,6,47,85,12,45,1,None,None
DEV_009,2024-11-19 12:00:00,16,32,99,No,Mobile,84,30,60,80,87,62,85,95,92,1,None,None
DEV_009,2024-11-20 00:00:00,42,87,13,No,Mobile,53,54,43,24,47,74,4,39,93,1,None,None
DEV_009,2024-11-20 12:00:00,44,43,28,No,Mobile,21,2,54,86,20,62,87,7,2,1,None,None
DEV_009,2024-11-21 00:00:00,60,70,18,No,Mobile,64,91,28,79,42,90,84,83,30,1,None,None
DEV_009,2024-11-21 12:00:00,52,48,83,No,Mobile,21,94,7,74,87,82,75,10,10,1,None,None
DEV_009,2024-11-22 00:00:00,15,35,98,No,Mobile,91,68,12,41,98,12,21,22,98,1,None,None
DEV_009,2024-11-22 12:00:00,11,49,81,No,Mobile,86,56,29,76,59,43,83,20,62,1,None,None
DEV_009,2024-11-23 00:00:00,74,51,30,No,Mobile,86,2,98,28,2,72,78,27,4,1,None,None
DEV_009,2024-11-23 12:00:00,48,7,63,No,Mobile,84,54,68,53,60,93,32,38,59,1,None,None
DEV_009,2024-11-24 00:00:00,11,96,24,No,Mobile,57,69,99,62,89,25,41,99,26,1,None,None
DEV_009,2024-11-24 12:00:00,41,58,46,No,Mobile,74,53,34,78,54,33,58,88,12,1,None,None
DEV_009,2024-11-25 00:00:00,61,35,73,No,Mobile,25,89,49,8,83,85,76,54,93,1,None,None
DEV_009,2024-11-25 12:00:00,87,8,34,No,Mobile,50,46,2,42,63,16,99,90,53,1,None,None
DEV_009,2024-11-26 00:00:00,34,62,18,No,Mobile,62,61,19,52,93,96,59,54,13,1,None,None
DEV_009,2024-11-26 12:00:00,53,24,55,No,Mobile,95,76,53,90,35,96,89,39,91,1,None,None
DEV_009,2024-11-27 00:00:00,67,44,13,No,Mobile,2,9,69,66,55,14,49,71,22,1,Disassociation,None
DEV_009,2024-11-27 12:00:00,77,41,39,No,Mobile,94,59,23,25,76,66,19,5,59,1,None,None
DEV_009,2024-11-28 00:00:00,61,59,23,Yes,Mobile,21,5,91,18,83,22,32,21,71,1,None,None
DEV_009,2024-11-28 12:00:00,22,18,88,No,Mobile,8,99,99,43,42,98,62,91,75,1,None,None
DEV_009,2024-11-29 00:00:00,70,71,94,Yes,Mobile,22,97,36,63,92,98,77,5,20,1,None,None
DEV_009,2024-11-30 00:00:00,47,97,85,No,Mobile,11,82,75,85,47,78,59,1,7,1,None,None
DEV_009,2024-11-30 12:00:00,4,80,26,No,Mobile,96,84,65,81,22,43,41,88,90,1,None,None
DEV_009,2024-12-01 00:00:00,84,73,75,No,Mobile,66,24,66,76,81,81,37,53,83,1,None,None
DEV_009,2024-12-01 12:00:00,70,62,6,No,Mobile,2,75,43,88,34,34,88,72,1,1,None,None
DEV_009,2024-12-02 00:00:00,22,83,64,No,Mobile,29,96,57,61,32,74,16,33,27,1,None,None
DEV_009,2024-12-02 12:00:00,48,80,97,No,Mobile,80,36,71,93,75,95,30,12,4,1,None,None
DEV_009,2024-12-03 00:00:00,62,64,38,No,Mobile,7,63,11,28,12,88,16,6,25,1,None,None
DEV_009,2024-12-03 12:00:00,2,50,39,Yes,Mobile,82,21,30,87,76,43,14,21,21,1,None,None
DEV_009,2024-12-04 00:00:00,50,76,1,No,Mobile,72,81,52,21,1,6,6,62,50,1,None,None
DEV_009,2024-12-04 12:00:00,9,29,8,No,Mobile,78,47,41,42,14,51,29,88,59,1,None,None
DEV_009,2024-12-05 00:00:00,50,56,69,No,Mobile,77,65,16,72,19,15,58,64,67,1,None,None
DEV_009,2024-12-06 00:00:00,61,9,60,No,Mobile,90,81,84,38,15,72,88,50,56,1,None,None
DEV_009,2024-12-06 12:00:00,32,96,5,No,Mobile,69,28,14,58,77,48,78,80,94,1,None,None
DEV_009,2024-12-07 00:00:00,75,35,89,No,Mobile,63,75,86,6,52,94,55,15,55,1,None,None
DEV_009,2024-12-07 12:00:00,31,77,16,No,Mobile,75,48,33,99,36,73,84,26,16,1,None,None
DEV_009,2024-12-08 00:00:00,88,8,86,No,Mobile,35,70,66,65,29,36,65,24,49,1,None,None
DEV_009,2024-12-08 12:00:00,13,98,22,No,Mobile,7,18,85,91,97,47,15,17,1,1,None,None
DEV_009,2024-12-09 00:00:00,52,6,11,No,Mobile,46,12,72,11,37,93,79,51,73,1,Disassociation,None
DEV_009,2024-12-09 12:00:00,13,15,90,No,Mobile,24,33,67,40,41,42,9,50,46,1,None,None
DEV_009,2024-12-10 00:00:00,42,11,54,No,Mobile,14,63,77,1,87,16,24,58,15,1,None,None
DEV_009,2024-12-10 12:00:00,28,67,79,No,Mobile,70,55,79,17,24,28,7,30,11,1,None,None
DEV_009,2024-12-11 00:00:00,88,80,51,No,Mobile,11,35,25,52,71,46,33,26,58,1,None,None
DEV_009,2024-12-11 12:00:00,63,20,52,No,Mobile,55,76,27,34,92,19,63,77,71,1,None,None
DEV_009,2024-12-12 00:00:00,30,52,34,Yes,Mobile,15,36,13,5,28,79,1,3,51,1,None,None
DEV_009,2024-12-12 12:00:00,75,47,74,No,Mobile,40,24,59,37,42,76,40,77,57,1,None,None
DEV_009,2024-12-13 00:00:00,87,99,65,No,Mobile,54,64,9,52,63,96,27,93,91,1,None,None
DEV_009,2024-12-13 12:00:00,71,36,35,No,Mobile,43,70,93,1,92,23,35,28,21,1,None,None
DEV_009,2024-12-14 00:00:00,19,21,95,No,Mobile,25,93,17,21,28,35,60,36,6,1,None,None
DEV_009,2024-12-14 12:00:00,9,43,64,No,Mobile,28,49,47,13,62,12,19,27,2,1,None,None
DEV_009,2024-12-15 00:00:00,64,42,17,No,Mobile,6,88,36,91,98,17,71,87,64,1,None,None
DEV_009,2024-12-15 12:00:00,45,6,54,No,Mobile,33,21,64,21,11,98,87,4,72,1,None,None
DEV_009,2024-12-16 00:00:00,37,90,12,No,Mobile,46,44,68,87,25,40,9,83,62,1,None,None
DEV_009,2024-12-16 12:00:00,27,68,61,No,Mobile,35,2,10,20,61,70,28,36,82,1,None,None
DEV_009,2024-12-17 00:00:00,28,17,89,No,Mobile,40,42,51,63,29,53,40,62,78,1,None,None
DEV_009,2024-12-17 12:00:00,5,57,55,No,Mobile,40,96,79,90,56,32,10,85,35,1,None,None
DEV_009,2024-12-18 00:00:00,80,95,32,No,Mobile,29,48,74,37,57,8,43,80,94,1,None,None
DEV_009,2024-12-18 12:00:00,94,81,66,No,Mobile,80,22,81,41,8,45,21,22,14,1,None,None
DEV_009,2024-12-19 00:00:00,95,90,80,No,Mobile,11,60,65,99,79,6,52,13,45,1,None,None
DEV_009,2024-12-19 12:00:00,27,28,56,Yes,Mobile,24,59,31,2,8,23,94,47,91,1,None,None
DEV_009,2024-12-20 00:00:00,41,99,25,No,Mobile,5,24,29,29,70,80,65,91,92,1,None,None
DEV_009,2024-12-20 12:00:00,3,32,60,No,Mobile,65,2,45,99,39,25,29,50,59,1,None,None
DEV_009,2024-12-21 00:00:00,44,41,56,No,Mobile,63,29,14,84,23,81,52,94,96,1,None,None
DEV_009,2024-12-21 12:00:00,83,23,90,No,Mobile,79,43,9,98,58,72,77,59,54,1,None,None
DEV_009,2024-12-22 00:00:00,48,5,74,No,Mobile,61,52,84,55,69,91,17,72,15,1,None,None
DEV_009,2024-12-22 12:00:00,85,28,51,No,Mobile,89,74,53,41,82,76,29,46,34,1,None,None
DEV_009,2024-12-23 00:00:00,72,90,73,No,Mobile,41,60,20,87,27,59,44,89,35,1,None,None
DEV_009,2024-12-24 00:00:00,61,32,3,No,Mobile,85,69,44,14,87,94,94,43,19,1,None,None
DEV_009,2024-12-24 12:00:00,49,79,70,No,Mobile,33,83,98,30,88,45,85,26,71,1,None,None
DEV_009,2024-12-25 00:00:00,35,20,12,No,Mobile,61,59,44,37,85,76,19,72,88,1,None,None
DEV_009,2024-12-25 12:00:00,67,66,42,No,Mobile,86,89,26,72,51,83,41,53,23,1,None,None
DEV_009,2024-12-26 00:00:00,78,46,38,No,Mobile,34,81,76,58,31,70,94,44,38,1,None,None
DEV_009,2024-12-26 12:00:00,15,29,48,No,Mobile,65,18,94,10,62,85,41,67,11,1,None,None
DEV_009,2024-12-27 00:00:00,26,35,28,No,Mobile,75,12,43,92,98,61,18,92,45,1,None,None
DEV_009,2024-12-27 12:00:00,82,72,18,No,Mobile,69,61,61,5,90,83,10,80,41,1,None,None
DEV_009,2024-12-28 00:00:00,31,88,42,No,Mobile,69,63,32,85,17,11,12,97,82,1,None,None
DEV_009,2024-12-28 12:00:00,54,1,28,No,Mobile,72,22,60,25,93,50,44,67,11,1,None,None
DEV_009,2024-12-29 00:00:00,41,70,29,No,Mobile,65,9,67,9,49,38,82,25,87,1,None,None
DEV_009,2024-12-29 12:00:00,75,12,47,No,Mobile,5,26,91,47,41,62,44,59,43,1,None,None
DEV_010,2024-09-01 00:00:00,24,70,38,No,Mobile,43,82,21,79,93,39,8,51,87,1,None,None
DEV_010,2024-09-03 12:00:00,76,76,17,No,Mobile,17,94,44,13,32,50,93,99,27,1,None,None
DEV_010,2024-09-04 18:00:00,2,39,13,No,Mobile,13,5,34,38,85,12,66,71,4,1,None,None
DEV_010,2024-09-06 00:00:00,8,86,58,No,Mobile,79,30,18,70,5,97,2,56,41,1,None,None
DEV_010,2024-09-07 06:00:00,7,62,26,No,Mobile,18,57,41,55,25,10,44,49,95,1,None,None
DEV_010,2024-09-08 12:00:00,79,18,23,No,Mobile,17,77,50,59,87,41,12,92,74,1,None,None
DEV_010,2024-09-09 18:00:00,19,89,29,No,Mobile,89,53,48,94,89,1,44,24,16,1,None,None
DEV_010,2024-09-11 00:00:00,96,6,67,No,Mobile,42,20,53,5,16,11,28,50,42,1,None,None
DEV_010,2024-09-12 06:00:00,66,19,14,No,Mobile,96,24,73,74,54,61,83,21,72,1,None,None
DEV_010,2024-09-13 12:00:00,97,64,23,No,Mobile,23,45,74,16,12,70,89,52,46,1,None,None
DEV_010,2024-09-14 18:00:00,7,94,54,No,Mobile,71,90,24,80,37,53,81,93,99,1,None,None
DEV_010,2024-09-16 00:00:00,40,88,18,No,Mobile,6,15,89,50,75,7,68,20,70,1,None,None
DEV_010,2024-09-17 06:00:00,86,7,69,No,Mobile,88,2,22,70,8,10,98,78,70,1,None,None
DEV_010,2024-09-18 12:00:00,89,67,93,No,Mobile,9,19,42,89,7,26,20,23,60,1,None,None
DEV_010,2024-09-19 18:00:00,77,30,37,No,Mobile,83,82,6,26,78,71,6,38,58,1,None,None
DEV_010,2024-09-21 00:00:00,73,33,52,No,Mobile,16,71,84,92,78,93,13,85,97,1,None,None
DEV_010,2024-09-22 06:00:00,66,84,1,No,Mobile,9,31,68,68,91,92,77,81,23,1,None,None
DEV_010,2024-09-23 12:00:00,57,77,24,No,Mobile,43,64,25,59,80,63,27,49,5,1,None,None
DEV_010,2024-09-24 18:00:00,60,42,3,No,Mobile,27,33,41,93,6,89,48,75,85,1,None,None
DEV_010,2024-09-26 00:00:00,16,74,29,No,Mobile,69,88,23,53,56,79,67,95,89,1,None,None
DEV_010,2024-09-27 06:00:00,30,10,3,No,Mobile,57,15,73,42,32,47,54,94,35,1,None,None
DEV_010,2024-09-28 12:00:00,20,39,26,No,Mobile,61,54,86,61,12,5,85,52,33,1,None,None
DEV_010,2024-09-29 18:00:00,33,31,98,No,Mobile,54,48,20,44,95,63,25,81,70,1,None,None
DEV_010,2024-10-01 00:00:00,68,16,71,No,Mobile,49,18,65,57,53,76,32,72,24,1,None,None
DEV_010,2024-10-02 06:00:00,4,82,17,No,Mobile,29,28,99,28,1,72,85,92,9,1,None,None
DEV_010,2024-10-03 12:00:00,95,31,26,No,Mobile,17,60,75,77,47,41,37,77,70,1,None,None
DEV_010,2024-10-04 18:00:00,58,17,21,No,Mobile,58,11,80,18,24,46,38,30,88,1,None,None
DEV_010,2024-10-06 00:00:00,85,87,60,No,Mobile,32,98,57,75,79,42,54,45,97,1,None,None
DEV_010,2024-10-07 06:00:00,51,86,85,No,Mobile,69,32,11,80,54,43,99,25,35,1,None,None
DEV_010,2024-10-08 12:00:00,70,35,3,No,Mobile,29,39,52,39,69,5,1,52,9,1,None,None
DEV_010,2024-10-09 18:00:00,91,57,50,No,Mobile,10,47,16,72,39,82,3,68,61,1,None,None
DEV_010,2024-10-11 00:00:00,84,35,75,No,Mobile,2,19,26,35,93,39,25,96,87,1,None,None
DEV_010,2024-10-12 06:00:00,69,58,9,No,Mobile,89,47,56,6,15,78,6,12,65,1,None,None
DEV_010,2024-10-13 12:00:00,96,67,81,No,Mobile,58,37,25,14,7,79,46,34,81,1,None,None
DEV_010,2024-10-14 18:00:00,39,89,83,No,Mobile,16,98,99,35,99,10,5,91,72,1,None,None
DEV_010,2024-10-16 00:00:00,97,76,51,No,Mobile,78,81,36,20,51,63,32,41,45,1,None,None
DEV_010,2024-10-17 06:00:00,64,29,40,No,Mobile,47,25,52,15,11,20,1,13,24,1,None,None
DEV_010,2024-10-18 12:00:00,27,25,91,No,Mobile,46,95,43,78,54,29,32,38,62,1,None,None
DEV_010,2024-10-19 18:00:00,81,64,97,No,Mobile,31,58,70,93,32,71,50,79,90,1,None,None
DEV_010,2024-10-21 00:00:00,69,5,62,No,Mobile,85,51,25,58,53,80,41,89,32,1,None,None
DEV_010,2024-10-22 06:00:00,15,81,27,No,Mobile,72,95,39,42,45,38,57,20,67,1,None,None
DEV_010,2024-10-23 12:00:00,90,78,80,No,Mobile,88,3,79,43,81,22,42,99,81,1,None,None
DEV_010,2024-10-24 18:00:00,68,42,20,No,Mobile,30,90,93,45,26,68,6,19,31,1,None,None
DEV_010,2024-10-26 00:00:00,3,6,33,No,Mobile,42,68,27,31,8,80,36,34,40,1,None,None
DEV_010,2024-10-27 06:00:00,44,21,32,No,Mobile,77,51,1,54,5,50,44,46,19,1,None,None
DEV_010,2024-10-28 12:00:00,82,26,66,No,Mobile,90,62,49,28,40,46,35,23,95,1,None,None
DEV_010,2024-10-29 18:00:00,72,64,65,No,Mobile,88,81,29,7,12,28,13,73,60,1,None,None
DEV_010,2024-10-31 00:00:00,68,65,28,No,Mobile,45,15,45,52,53,41,64,8,71,1,None,None
DEV_010,2024-11-01 06:00:00,64,13,28,No,Mobile,8,48,45,86,66,66,58,80,64,1,None,None
DEV_010,2024-11-02 12:00:00,80,95,43,No,Mobile,10,61,51,19,5,94,75,42,11,1,None,None
DEV_010,2024-11-03 18:00:00,15,73,76,No,Mobile,69,96,63,57,82,39,34,41,70,1,None,None
DEV_010,2024-11-05 00:00:00,68,70,73,No,Mobile,78,32,53,49,91,36,16,72,61,1,None,None
DEV_010,2024-11-06 06:00:00,27,2,22,No,Mobile,83,70,21,31,37,77,60,72,71,1,None,None
DEV_010,2024-11-07 12:00:00,54,82,67,No,Mobile,2,38,7,30,74,14,55,23,58,1,None,None
DEV_010,2024-11-08 18:00:00,49,23,45,No,Mobile,44,38,77,69,47,97,50,11,22,1,None,None
DEV_010,2024-11-10 00:00:00,10,15,17,No,Mobile,79,68,48,37,57,59,98,61,40,1,None,None
DEV_010,2024-11-11 06:00:00,39,94,76,No,Mobile,95,19,88,25,83,18,33,91,72,1,None,None
DEV_010,2024-11-12 12:00:00,3,91,42,No,Mobile,84,68,62,41,83,18,97,88,41,1,None,None
DEV_010,2024-11-13 18:00:00,44,8,77,No,Mobile,15,28,66,85,38,4,79,99,18,1,None,None
DEV_010,2024-11-15 00:00:00,65,37,51,No,Mobile,95,39,18,57,68,54,26,78,19,1,None,None
DEV_010,2024-11-16 06:00:00,39,36,32,No,Mobile,96,58,25,42,89,71,33,87,9,1,None,None
