distid,createdts,sn,ookla_result
DEV_006_2024-09-17 12:00:00,2024-09-17 12:00:00,DEV_006,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 11, 'UploadSpeed': 99, 'Latency': 94, 'PacketLossRate': 38, 'Jitter': 30, 'Download LatencyIQM': 27, 'Download LatencyLow': 90, 'Download LatencyHigh': 64, 'Download LatencyJitter': 27, 'UploadLatencyIQM': 79, 'UploadLatencyLow': 46, 'Upload LatencyHigh': 93, 'UploadLatencyJitter': 33}"
DEV_006_2024-09-17 14:00:00,2024-09-17 14:00:00,DEV_006,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 19, 'UploadSpeed': 63, 'Latency': 65, 'PacketLossRate': 8, 'Jitter': 96, 'Download LatencyIQM': 64, 'Download LatencyLow': 85, 'Download LatencyHigh': 45, 'Download LatencyJitter': 2, 'UploadLatencyIQM': 1, 'UploadLatencyLow': 82, 'Upload LatencyHigh': 59, 'UploadLatencyJitter': 35}"
DEV_006_2024-09-17 16:00:00,2024-09-17 16:00:00,DEV_006,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 7, 'UploadSpeed': 57, 'Latency': 5, 'PacketLossRate': 71, 'Jitter': 32, 'Download LatencyIQM': 88, 'Download LatencyLow': 99, 'Download LatencyHigh': 86, 'Download LatencyJitter': 42, 'UploadLatencyIQM': 21, 'UploadLatencyLow': 65, 'Upload LatencyHigh': 55, 'UploadLatencyJitter': 15}"
DEV_006_2024-09-17 18:00:00,2024-09-17 18:00:00,DEV_006,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 27, 'UploadSpeed': 76, 'Latency': 21, 'PacketLossRate': 12, 'Jitter': 37, 'Download LatencyIQM': 31, 'Download LatencyLow': 69, 'Download LatencyHigh': 96, 'Download LatencyJitter': 89, 'UploadLatencyIQM': 75, 'UploadLatencyLow': 85, 'Upload LatencyHigh': 90, 'UploadLatencyJitter': 66}"
DEV_006_2024-09-17 20:00:00,2024-09-17 20:00:00,DEV_006,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 48, 'UploadSpeed': 43, 'Latency': 20, 'PacketLossRate': 1, 'Jitter': 8, 'Download LatencyIQM': 42, 'Download LatencyLow': 3, 'Download LatencyHigh': 53, 'Download LatencyJitter': 46, 'UploadLatencyIQM': 52, 'UploadLatencyLow': 53, 'Upload LatencyHigh': 80, 'UploadLatencyJitter': 74}"
DEV_006_2024-09-17 22:00:00,2024-09-17 22:00:00,DEV_006,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 46, 'UploadSpeed': 40, 'Latency': 54, 'PacketLossRate': 14, 'Jitter': 79, 'Download LatencyIQM': 4, 'Download LatencyLow': 99, 'Download LatencyHigh': 93, 'Download LatencyJitter': 69, 'UploadLatencyIQM': 10, 'UploadLatencyLow': 21, 'Upload LatencyHigh': 42, 'UploadLatencyJitter': 99}"
DEV_006_2024-09-18 00:00:00,2024-09-18 00:00:00,DEV_006,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 24, 'UploadSpeed': 21, 'Latency': 93, 'PacketLossRate': 35, 'Jitter': 96, 'Download LatencyIQM': 59, 'Download LatencyLow': 93, 'Download LatencyHigh': 98, 'Download LatencyJitter': 23, 'UploadLatencyIQM': 18, 'UploadLatencyLow': 46, 'Upload LatencyHigh': 75, 'UploadLatencyJitter': 29}"
DEV_006_2024-09-18 02:00:00,2024-09-18 02:00:00,DEV_006,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 39, 'UploadSpeed': 2, 'Latency': 88, 'PacketLossRate': 6, 'Jitter': 36, 'Download LatencyIQM': 40, 'Download LatencyLow': 85, 'Download LatencyHigh': 73, 'Download LatencyJitter': 13, 'UploadLatencyIQM': 41, 'UploadLatencyLow': 50, 'Upload LatencyHigh': 35, 'UploadLatencyJitter': 88}"
DEV_006_2024-09-18 04:00:00,2024-09-18 04:00:00,DEV_006,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 93, 'UploadSpeed': 62, 'Latency': 72, 'PacketLossRate': 7, 'Jitter': 23, 'Download LatencyIQM': 74, 'Download LatencyLow': 32, 'Download LatencyHigh': 8, 'Download LatencyJitter': 85, 'UploadLatencyIQM': 3, 'UploadLatencyLow': 10, 'Upload LatencyHigh': 27, 'UploadLatencyJitter': 12}"
DEV_006_2024-09-18 06:00:00,2024-09-18 06:00:00,DEV_006,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 17, 'UploadSpeed': 81, 'Latency': 90, 'PacketLossRate': 71, 'Jitter': 61, 'Download LatencyIQM': 66, 'Download LatencyLow': 16, 'Download LatencyHigh': 85, 'Download LatencyJitter': 41, 'UploadLatencyIQM': 41, 'UploadLatencyLow': 9, 'Upload LatencyHigh': 40, 'UploadLatencyJitter': 91}"
DEV_006_2024-09-18 08:00:00,2024-09-18 08:00:00,DEV_006,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 86, 'UploadSpeed': 22, 'Latency': 65, 'PacketLossRate': 79, 'Jitter': 70, 'Download LatencyIQM': 40, 'Download LatencyLow': 26, 'Download LatencyHigh': 85, 'Download LatencyJitter': 34, 'UploadLatencyIQM': 2, 'UploadLatencyLow': 6, 'Upload LatencyHigh': 22, 'UploadLatencyJitter': 12}"
DEV_006_2024-09-18 10:00:00,2024-09-18 10:00:00,DEV_006,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 48, 'UploadSpeed': 70, 'Latency': 33, 'PacketLossRate': 21, 'Jitter': 2, 'Download LatencyIQM': 3, 'Download LatencyLow': 49, 'Download LatencyHigh': 90, 'Download LatencyJitter': 74, 'UploadLatencyIQM': 95, 'UploadLatencyLow': 17, 'Upload LatencyHigh': 33, 'UploadLatencyJitter': 93}"
DEV_006_2024-09-18 12:00:00,2024-09-18 12:00:00,DEV_006,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 87, 'UploadSpeed': 99, 'Latency': 55, 'PacketLossRate': 68, 'Jitter': 90, 'Download LatencyIQM': 22, 'Download LatencyLow': 59, 'Download LatencyHigh': 17, 'Download LatencyJitter': 90, 'UploadLatencyIQM': 71, 'UploadLatencyLow': 97, 'Upload LatencyHigh': 41, 'UploadLatencyJitter': 71}"
DEV_006_2024-09-18 14:00:00,2024-09-18 14:00:00,DEV_006,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 85, 'UploadSpeed': 92, 'Latency': 33, 'PacketLossRate': 80, 'Jitter': 48, 'Download LatencyIQM': 58, 'Download LatencyLow': 7, 'Download LatencyHigh': 27, 'Download LatencyJitter': 51, 'UploadLatencyIQM': 40, 'UploadLatencyLow': 18, 'Upload LatencyHigh': 83, 'UploadLatencyJitter': 2}"
DEV_006_2024-09-18 16:00:00,2024-09-18 16:00:00,DEV_006,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 49, 'UploadSpeed': 7, 'Latency': 9, 'PacketLossRate': 56, 'Jitter': 81, 'Download LatencyIQM': 48, 'Download LatencyLow': 61, 'Download LatencyHigh': 64, 'Download LatencyJitter': 69, 'UploadLatencyIQM': 74, 'UploadLatencyLow': 72, 'Upload LatencyHigh': 83, 'UploadLatencyJitter': 8}"
DEV_006_2024-09-18 18:00:00,2024-09-18 18:00:00,DEV_006,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 13, 'UploadSpeed': 83, 'Latency': 82, 'PacketLossRate': 11, 'Jitter': 58, 'Download LatencyIQM': 88, 'Download LatencyLow': 52, 'Download LatencyHigh': 57, 'Download LatencyJitter': 54, 'UploadLatencyIQM': 61, 'UploadLatencyLow': 14, 'Upload LatencyHigh': 53, 'UploadLatencyJitter': 28}"
DEV_006_2024-09-18 20:00:00,2024-09-18 20:00:00,DEV_006,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 59, 'UploadSpeed': 1, 'Latency': 78, 'PacketLossRate': 87, 'Jitter': 13, 'Download LatencyIQM': 23, 'Download LatencyLow': 74, 'Download LatencyHigh': 46, 'Download LatencyJitter': 92, 'UploadLatencyIQM': 97, 'UploadLatencyLow': 72, 'Upload LatencyHigh': 43, 'UploadLatencyJitter': 90}"
DEV_006_2024-09-18 22:00:00,2024-09-18 22:00:00,DEV_006,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 83, 'UploadSpeed': 6, 'Latency': 35, 'PacketLossRate': 41, 'Jitter': 79, 'Download LatencyIQM': 71, 'Download LatencyLow': 86, 'Download LatencyHigh': 22, 'Download LatencyJitter': 62, 'UploadLatencyIQM': 83, 'UploadLatencyLow': 43, 'Upload LatencyHigh': 60, 'UploadLatencyJitter': 67}"
DEV_006_2024-09-19 00:00:00,2024-09-19 00:00:00,DEV_006,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 96, 'UploadSpeed': 5, 'Latency': 40, 'PacketLossRate': 50, 'Jitter': 63, 'Download LatencyIQM': 40, 'Download LatencyLow': 80, 'Download LatencyHigh': 22, 'Download LatencyJitter': 1, 'UploadLatencyIQM': 17, 'UploadLatencyLow': 8, 'Upload LatencyHigh': 56, 'UploadLatencyJitter': 21}"
DEV_006_2024-09-19 02:00:00,2024-09-19 02:00:00,DEV_006,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 85, 'UploadSpeed': 59, 'Latency': 29, 'PacketLossRate': 96, 'Jitter': 3, 'Download LatencyIQM': 14, 'Download LatencyLow': 45, 'Download LatencyHigh': 49, 'Download LatencyJitter': 22, 'UploadLatencyIQM': 83, 'UploadLatencyLow': 9, 'Upload LatencyHigh': 99, 'UploadLatencyJitter': 38}"
DEV_006_2024-09-19 04:00:00,2024-09-19 04:00:00,DEV_006,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 8, 'UploadSpeed': 50, 'Latency': 28, 'PacketLossRate': 23, 'Jitter': 29, 'Download LatencyIQM': 80, 'Download LatencyLow': 21, 'Download LatencyHigh': 57, 'Download LatencyJitter': 85, 'UploadLatencyIQM': 90, 'UploadLatencyLow': 69, 'Upload LatencyHigh': 31, 'UploadLatencyJitter': 42}"
DEV_006_2024-09-19 06:00:00,2024-09-19 06:00:00,DEV_006,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 21, 'UploadSpeed': 57, 'Latency': 18, 'PacketLossRate': 78, 'Jitter': 38, 'Download LatencyIQM': 89, 'Download LatencyLow': 75, 'Download LatencyHigh': 16, 'Download LatencyJitter': 51, 'UploadLatencyIQM': 22, 'UploadLatencyLow': 30, 'Upload LatencyHigh': 40, 'UploadLatencyJitter': 83}"
DEV_006_2024-09-19 08:00:00,2024-09-19 08:00:00,DEV_006,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 69, 'UploadSpeed': 50, 'Latency': 11, 'PacketLossRate': 57, 'Jitter': 7, 'Download LatencyIQM': 95, 'Download LatencyLow': 26, 'Download LatencyHigh': 88, 'Download LatencyJitter': 11, 'UploadLatencyIQM': 22, 'UploadLatencyLow': 23, 'Upload LatencyHigh': 59, 'UploadLatencyJitter': 9}"
DEV_006_2024-09-19 10:00:00,2024-09-19 10:00:00,DEV_006,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 30, 'UploadSpeed': 35, 'Latency': 54, 'PacketLossRate': 34, 'Jitter': 69, 'Download LatencyIQM': 49, 'Download LatencyLow': 70, 'Download LatencyHigh': 81, 'Download LatencyJitter': 34, 'UploadLatencyIQM': 45, 'UploadLatencyLow': 36, 'Upload LatencyHigh': 81, 'UploadLatencyJitter': 91}"
DEV_006_2024-09-19 12:00:00,2024-09-19 12:00:00,DEV_006,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 56, 'UploadSpeed': 10, 'Latency': 25, 'PacketLossRate': 15, 'Jitter': 44, 'Download LatencyIQM': 27, 'Download LatencyLow': 66, 'Download LatencyHigh': 55, 'Download LatencyJitter': 20, 'UploadLatencyIQM': 26, 'UploadLatencyLow': 1, 'Upload LatencyHigh': 78, 'UploadLatencyJitter': 85}"
DEV_006_2024-09-19 14:00:00,2024-09-19 14:00:00,DEV_006,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 87, 'UploadSpeed': 56, 'Latency': 84, 'PacketLossRate': 77, 'Jitter': 23, 'Download LatencyIQM': 91, 'Download LatencyLow': 92, 'Download LatencyHigh': 2, 'Download LatencyJitter': 39, 'UploadLatencyIQM': 61, 'UploadLatencyLow': 69, 'Upload LatencyHigh': 66, 'UploadLatencyJitter': 23}"
DEV_006_2024-09-19 16:00:00,2024-09-19 16:00:00,DEV_006,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 95, 'UploadSpeed': 23, 'Latency': 96, 'PacketLossRate': 40, 'Jitter': 59, 'Download LatencyIQM': 42, 'Download LatencyLow': 74, 'Download LatencyHigh': 96, 'Download LatencyJitter': 21, 'UploadLatencyIQM': 72, 'UploadLatencyLow': 9, 'Upload LatencyHigh': 52, 'UploadLatencyJitter': 92}"
DEV_006_2024-09-19 18:00:00,2024-09-19 18:00:00,DEV_006,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 84, 'UploadSpeed': 54, 'Latency': 28, 'PacketLossRate': 43, 'Jitter': 96, 'Download LatencyIQM': 30, 'Download LatencyLow': 46, 'Download LatencyHigh': 76, 'Download LatencyJitter': 37, 'UploadLatencyIQM': 79, 'UploadLatencyLow': 44, 'Upload LatencyHigh': 85, 'UploadLatencyJitter': 82}"
DEV_006_2024-09-19 20:00:00,2024-09-19 20:00:00,DEV_006,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 33, 'UploadSpeed': 58, 'Latency': 31, 'PacketLossRate': 49, 'Jitter': 29, 'Download LatencyIQM': 64, 'Download LatencyLow': 90, 'Download LatencyHigh': 97, 'Download LatencyJitter': 79, 'UploadLatencyIQM': 60, 'UploadLatencyLow': 41, 'Upload LatencyHigh': 1, 'UploadLatencyJitter': 26}"
DEV_006_2024-09-19 22:00:00,2024-09-19 22:00:00,DEV_006,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 84, 'UploadSpeed': 11, 'Latency': 18, 'PacketLossRate': 92, 'Jitter': 87, 'Download LatencyIQM': 72, 'Download LatencyLow': 93, 'Download LatencyHigh': 52, 'Download LatencyJitter': 74, 'UploadLatencyIQM': 46, 'UploadLatencyLow': 12, 'Upload LatencyHigh': 30, 'UploadLatencyJitter': 63}"
DEV_006_2024-09-20 00:00:00,2024-09-20 00:00:00,DEV_006,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 95, 'UploadSpeed': 64, 'Latency': 25, 'PacketLossRate': 64, 'Jitter': 23, 'Download LatencyIQM': 59, 'Download LatencyLow': 6, 'Download LatencyHigh': 71, 'Download LatencyJitter': 81, 'UploadLatencyIQM': 77, 'UploadLatencyLow': 68, 'Upload LatencyHigh': 13, 'UploadLatencyJitter': 93}"
DEV_006_2024-09-20 02:00:00,2024-09-20 02:00:00,DEV_006,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 45, 'UploadSpeed': 70, 'Latency': 53, 'PacketLossRate': 3, 'Jitter': 44, 'Download LatencyIQM': 7, 'Download LatencyLow': 79, 'Download LatencyHigh': 8, 'Download LatencyJitter': 28, 'UploadLatencyIQM': 70, 'UploadLatencyLow': 49, 'Upload LatencyHigh': 53, 'UploadLatencyJitter': 5}"
DEV_006_2024-09-20 04:00:00,2024-09-20 04:00:00,DEV_006,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 81, 'UploadSpeed': 86, 'Latency': 22, 'PacketLossRate': 31, 'Jitter': 95, 'Download LatencyIQM': 37, 'Download LatencyLow': 99, 'Download LatencyHigh': 11, 'Download LatencyJitter': 38, 'UploadLatencyIQM': 29, 'UploadLatencyLow': 3, 'Upload LatencyHigh': 50, 'UploadLatencyJitter': 36}"
DEV_006_2024-09-20 06:00:00,2024-09-20 06:00:00,DEV_006,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 78, 'UploadSpeed': 41, 'Latency': 14, 'PacketLossRate': 39, 'Jitter': 6, 'Download LatencyIQM': 22, 'Download LatencyLow': 57, 'Download LatencyHigh': 96, 'Download LatencyJitter': 62, 'UploadLatencyIQM': 60, 'UploadLatencyLow': 73, 'Upload LatencyHigh': 67, 'UploadLatencyJitter': 27}"
DEV_006_2024-09-20 08:00:00,2024-09-20 08:00:00,DEV_006,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 79, 'UploadSpeed': 34, 'Latency': 19, 'PacketLossRate': 20, 'Jitter': 63, 'Download LatencyIQM': 33, 'Download LatencyLow': 7, 'Download LatencyHigh': 34, 'Download LatencyJitter': 22, 'UploadLatencyIQM': 24, 'UploadLatencyLow': 33, 'Upload LatencyHigh': 4, 'UploadLatencyJitter': 16}"
DEV_006_2024-09-20 10:00:00,2024-09-20 10:00:00,DEV_006,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 28, 'UploadSpeed': 25, 'Latency': 79, 'PacketLossRate': 42, 'Jitter': 90, 'Download LatencyIQM': 80, 'Download LatencyLow': 10, 'Download LatencyHigh': 5, 'Download LatencyJitter': 70, 'UploadLatencyIQM': 51, 'UploadLatencyLow': 7, 'Upload LatencyHigh': 30, 'UploadLatencyJitter': 13}"
DEV_006_2024-09-20 12:00:00,2024-09-20 12:00:00,DEV_006,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 86, 'UploadSpeed': 46, 'Latency': 5, 'PacketLossRate': 37, 'Jitter': 32, 'Download LatencyIQM': 23, 'Download LatencyLow': 68, 'Download LatencyHigh': 34, 'Download LatencyJitter': 27, 'UploadLatencyIQM': 83, 'UploadLatencyLow': 55, 'Upload LatencyHigh': 79, 'UploadLatencyJitter': 46}"
DEV_006_2024-09-20 14:00:00,2024-09-20 14:00:00,DEV_006,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 58, 'UploadSpeed': 15, 'Latency': 41, 'PacketLossRate': 78, 'Jitter': 44, 'Download LatencyIQM': 68, 'Download LatencyLow': 75, 'Download LatencyHigh': 64, 'Download LatencyJitter': 26, 'UploadLatencyIQM': 40, 'UploadLatencyLow': 86, 'Upload LatencyHigh': 57, 'UploadLatencyJitter': 35}"
DEV_006_2024-09-20 16:00:00,2024-09-20 16:00:00,DEV_006,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 4, 'UploadSpeed': 93, 'Latency': 67, 'PacketLossRate': 14, 'Jitter': 51, 'Download LatencyIQM': 97, 'Download LatencyLow': 47, 'Download LatencyHigh': 35, 'Download LatencyJitter': 86, 'UploadLatencyIQM': 72, 'UploadLatencyLow': 43, 'Upload LatencyHigh': 92, 'UploadLatencyJitter': 28}"
DEV_006_2024-09-20 18:00:00,2024-09-20 18:00:00,DEV_006,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 10, 'UploadSpeed': 94, 'Latency': 49, 'PacketLossRate': 53, 'Jitter': 5, 'Download LatencyIQM': 47, 'Download LatencyLow': 88, 'Download LatencyHigh': 51, 'Download LatencyJitter': 63, 'UploadLatencyIQM': 44, 'UploadLatencyLow': 98, 'Upload LatencyHigh': 36, 'UploadLatencyJitter': 61}"
DEV_006_2024-09-20 20:00:00,2024-09-20 20:00:00,DEV_006,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 18, 'UploadSpeed': 71, 'Latency': 72, 'PacketLossRate': 45, 'Jitter': 69, 'Download LatencyIQM': 77, 'Download LatencyLow': 38, 'Download LatencyHigh': 24, 'Download LatencyJitter': 79, 'UploadLatencyIQM': 96, 'UploadLatencyLow': 58, 'Upload LatencyHigh': 4, 'UploadLatencyJitter': 45}"
DEV_006_2024-09-20 22:00:00,2024-09-20 22:00:00,DEV_006,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 75, 'UploadSpeed': 45, 'Latency': 53, 'PacketLossRate': 52, 'Jitter': 62, 'Download LatencyIQM': 75, 'Download LatencyLow': 42, 'Download LatencyHigh': 99, 'Download LatencyJitter': 55, 'UploadLatencyIQM': 76, 'UploadLatencyLow': 16, 'Upload LatencyHigh': 24, 'UploadLatencyJitter': 31}"
DEV_006_2024-09-21 00:00:00,2024-09-21 00:00:00,DEV_006,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 39, 'UploadSpeed': 89, 'Latency': 88, 'PacketLossRate': 2, 'Jitter': 16, 'Download LatencyIQM': 28, 'Download LatencyLow': 52, 'Download LatencyHigh': 70, 'Download LatencyJitter': 36, 'UploadLatencyIQM': 28, 'UploadLatencyLow': 49, 'Upload LatencyHigh': 82, 'UploadLatencyJitter': 56}"
DEV_006_2024-09-21 02:00:00,2024-09-21 02:00:00,DEV_006,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 94, 'UploadSpeed': 69, 'Latency': 17, 'PacketLossRate': 44, 'Jitter': 7, 'Download LatencyIQM': 97, 'Download LatencyLow': 56, 'Download LatencyHigh': 9, 'Download LatencyJitter': 18, 'UploadLatencyIQM': 65, 'UploadLatencyLow': 17, 'Upload LatencyHigh': 19, 'UploadLatencyJitter': 32}"
DEV_006_2024-09-21 04:00:00,2024-09-21 04:00:00,DEV_006,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 28, 'UploadSpeed': 76, 'Latency': 25, 'PacketLossRate': 97, 'Jitter': 43, 'Download LatencyIQM': 33, 'Download LatencyLow': 81, 'Download LatencyHigh': 10, 'Download LatencyJitter': 97, 'UploadLatencyIQM': 21, 'UploadLatencyLow': 58, 'Upload LatencyHigh': 95, 'UploadLatencyJitter': 71}"
