distid,createdts,sn,acs_bid,acs_primary_ch,acs_prev_ch,acs_reason
DEV_005_2024-09-10 03:00:00,2024-09-10 03:00:00,DEV_005,42,11,94,26
DEV_005_2024-09-10 04:00:00,2024-09-10 04:00:00,DEV_005,25,4,29,9
DEV_005_2024-09-10 05:00:00,2024-09-10 05:00:00,DEV_005,54,79,20,10
DEV_005_2024-09-10 06:00:00,2024-09-10 06:00:00,DEV_005,90,81,42,14
DEV_005_2024-09-10 07:00:00,2024-09-10 07:00:00,DEV_005,61,9,19,66
DEV_005_2024-09-10 08:00:00,2024-09-10 08:00:00,DEV_005,56,40,63,68
DEV_005_2024-09-10 09:00:00,2024-09-10 09:00:00,DEV_005,59,94,70,13
DEV_005_2024-09-10 10:00:00,2024-09-10 10:00:00,DEV_005,28,54,6,21
DEV_005_2024-09-10 11:00:00,2024-09-10 11:00:00,DEV_005,50,46,41,13
DEV_005_2024-09-10 12:00:00,2024-09-10 12:00:00,DEV_005,30,35,77,27
DEV_005_2024-09-10 13:00:00,2024-09-10 13:00:00,DEV_005,48,68,29,75
DEV_005_2024-09-10 14:00:00,2024-09-10 14:00:00,DEV_005,79,54,69,49
DEV_005_2024-09-10 15:00:00,2024-09-10 15:00:00,DEV_005,52,61,86,68
DEV_005_2024-09-10 16:00:00,2024-09-10 16:00:00,DEV_005,26,22,99,15
DEV_005_2024-09-10 17:00:00,2024-09-10 17:00:00,DEV_005,68,50,60,54
DEV_005_2024-09-10 18:00:00,2024-09-10 18:00:00,DEV_005,13,3,66,36
DEV_005_2024-09-10 19:00:00,2024-09-10 19:00:00,DEV_005,65,4,2,93
DEV_005_2024-09-10 20:00:00,2024-09-10 20:00:00,DEV_005,88,44,61,2
DEV_005_2024-09-10 21:00:00,2024-09-10 21:00:00,DEV_005,85,58,81,30
DEV_005_2024-09-10 22:00:00,2024-09-10 22:00:00,DEV_005,85,36,71,10
DEV_005_2024-09-10 23:00:00,2024-09-10 23:00:00,DEV_005,35,27,79,35
DEV_005_2024-09-11 00:00:00,2024-09-11 00:00:00,DEV_005,88,75,80,61
DEV_005_2024-09-11 01:00:00,2024-09-11 01:00:00,DEV_005,54,79,3,24
DEV_005_2024-09-11 02:00:00,2024-09-11 02:00:00,DEV_005,52,10,96,4
DEV_005_2024-09-11 03:00:00,2024-09-11 03:00:00,DEV_005,72,68,97,24
DEV_005_2024-09-11 04:00:00,2024-09-11 04:00:00,DEV_005,71,35,1,84
DEV_005_2024-09-11 05:00:00,2024-09-11 05:00:00,DEV_005,96,73,38,68
DEV_005_2024-09-11 06:00:00,2024-09-11 06:00:00,DEV_005,24,81,94,18
DEV_005_2024-09-11 07:00:00,2024-09-11 07:00:00,DEV_005,20,31,50,75
DEV_005_2024-09-11 08:00:00,2024-09-11 08:00:00,DEV_005,95,39,33,91
DEV_005_2024-09-11 09:00:00,2024-09-11 09:00:00,DEV_005,79,21,46,88
DEV_005_2024-09-11 10:00:00,2024-09-11 10:00:00,DEV_005,52,15,17,17
DEV_005_2024-09-11 11:00:00,2024-09-11 11:00:00,DEV_005,20,57,71,58
DEV_005_2024-09-11 12:00:00,2024-09-11 12:00:00,DEV_005,49,96,8,6
DEV_005_2024-09-11 13:00:00,2024-09-11 13:00:00,DEV_005,17,62,43,69
DEV_005_2024-09-11 14:00:00,2024-09-11 14:00:00,DEV_005,12,52,50,57
DEV_005_2024-09-11 15:00:00,2024-09-11 15:00:00,DEV_005,70,47,51,26
DEV_005_2024-09-11 16:00:00,2024-09-11 16:00:00,DEV_005,1,94,35,28
DEV_005_2024-09-11 17:00:00,2024-09-11 17:00:00,DEV_005,61,35,26,38
DEV_005_2024-09-11 18:00:00,2024-09-11 18:00:00,DEV_005,94,23,50,82
DEV_005_2024-09-11 19:00:00,2024-09-11 19:00:00,DEV_005,8,67,41,83
DEV_005_2024-09-11 20:00:00,2024-09-11 20:00:00,DEV_005,46,49,81,18
DEV_005_2024-09-11 21:00:00,2024-09-11 21:00:00,DEV_005,27,3,37,12
DEV_005_2024-09-11 22:00:00,2024-09-11 22:00:00,DEV_005,68,39,30,23
DEV_005_2024-09-11 23:00:00,2024-09-11 23:00:00,DEV_005,14,93,82,60
DEV_005_2024-09-12 00:00:00,2024-09-12 00:00:00,DEV_005,89,92,89,68
DEV_005_2024-09-12 01:00:00,2024-09-12 01:00:00,DEV_005,65,44,69,57
DEV_005_2024-09-12 02:00:00,2024-09-12 02:00:00,DEV_005,5,37,38,88
DEV_005_2024-09-12 03:00:00,2024-09-12 03:00:00,DEV_005,11,59,71,46
DEV_005_2024-09-12 04:00:00,2024-09-12 04:00:00,DEV_005,73,66,34,18
DEV_005_2024-09-12 05:00:00,2024-09-12 05:00:00,DEV_005,87,31,53,85
DEV_005_2024-09-12 06:00:00,2024-09-12 06:00:00,DEV_005,79,72,54,29
DEV_005_2024-09-12 07:00:00,2024-09-12 07:00:00,DEV_005,55,64,90,24
DEV_005_2024-09-12 08:00:00,2024-09-12 08:00:00,DEV_005,96,26,41,29
DEV_005_2024-09-12 09:00:00,2024-09-12 09:00:00,DEV_005,92,8,28,94
DEV_005_2024-09-12 10:00:00,2024-09-12 10:00:00,DEV_005,52,67,74,59
DEV_005_2024-09-12 11:00:00,2024-09-12 11:00:00,DEV_005,82,87,73,13
DEV_005_2024-09-12 12:00:00,2024-09-12 12:00:00,DEV_005,27,98,84,85
DEV_005_2024-09-12 13:00:00,2024-09-12 13:00:00,DEV_005,20,49,40,55
DEV_005_2024-09-12 14:00:00,2024-09-12 14:00:00,DEV_005,24,55,60,80
DEV_005_2024-09-12 15:00:00,2024-09-12 15:00:00,DEV_005,45,22,98,32
DEV_005_2024-09-12 16:00:00,2024-09-12 16:00:00,DEV_005,14,15,57,95
DEV_005_2024-09-12 17:00:00,2024-09-12 17:00:00,DEV_005,69,48,18,11
DEV_005_2024-09-12 18:00:00,2024-09-12 18:00:00,DEV_005,52,9,21,40
DEV_005_2024-09-12 19:00:00,2024-09-12 19:00:00,DEV_005,86,6,49,84
DEV_005_2024-09-12 20:00:00,2024-09-12 20:00:00,DEV_005,37,3,72,28
DEV_005_2024-09-12 21:00:00,2024-09-12 21:00:00,DEV_005,33,9,15,21
DEV_005_2024-09-12 22:00:00,2024-09-12 22:00:00,DEV_005,64,78,50,59
DEV_005_2024-09-12 23:00:00,2024-09-12 23:00:00,DEV_005,27,71,80,10
DEV_005_2024-09-13 00:00:00,2024-09-13 00:00:00,DEV_005,69,57,13,60
DEV_005_2024-09-13 01:00:00,2024-09-13 01:00:00,DEV_005,23,95,50,7
DEV_005_2024-09-13 02:00:00,2024-09-13 02:00:00,DEV_005,66,5,96,72
DEV_005_2024-09-13 03:00:00,2024-09-13 03:00:00,DEV_005,2,31,41,69
DEV_005_2024-09-13 04:00:00,2024-09-13 04:00:00,DEV_005,7,4,64,59
DEV_005_2024-09-13 05:00:00,2024-09-13 05:00:00,DEV_005,86,71,18,96
DEV_005_2024-09-13 06:00:00,2024-09-13 06:00:00,DEV_005,68,80,90,75
DEV_005_2024-09-13 07:00:00,2024-09-13 07:00:00,DEV_005,71,22,70,4
DEV_005_2024-09-13 08:00:00,2024-09-13 08:00:00,DEV_005,71,56,86,51
DEV_005_2024-09-13 09:00:00,2024-09-13 09:00:00,DEV_005,77,39,20,4
DEV_005_2024-09-13 10:00:00,2024-09-13 10:00:00,DEV_005,86,21,30,99
DEV_005_2024-09-13 11:00:00,2024-09-13 11:00:00,DEV_005,32,85,99,15
DEV_005_2024-09-13 12:00:00,2024-09-13 12:00:00,DEV_005,14,89,12,18
DEV_005_2024-09-13 13:00:00,2024-09-13 13:00:00,DEV_005,79,16,95,13
DEV_005_2024-09-13 14:00:00,2024-09-13 14:00:00,DEV_005,66,18,35,83
DEV_005_2024-09-13 15:00:00,2024-09-13 15:00:00,DEV_005,32,95,42,81
DEV_005_2024-09-13 16:00:00,2024-09-13 16:00:00,DEV_005,91,81,60,42
DEV_005_2024-09-13 17:00:00,2024-09-13 17:00:00,DEV_005,66,79,10,86
DEV_005_2024-09-13 18:00:00,2024-09-13 18:00:00,DEV_005,99,90,80,29
DEV_005_2024-09-13 19:00:00,2024-09-13 19:00:00,DEV_005,54,95,17,4
DEV_005_2024-09-13 20:00:00,2024-09-13 20:00:00,DEV_005,23,24,41,26
DEV_005_2024-09-13 21:00:00,2024-09-13 21:00:00,DEV_005,99,99,79,44
DEV_005_2024-09-13 22:00:00,2024-09-13 22:00:00,DEV_005,52,39,74,80
DEV_005_2024-09-13 23:00:00,2024-09-13 23:00:00,DEV_005,95,85,16,92
DEV_005_2024-09-14 00:00:00,2024-09-14 00:00:00,DEV_005,59,53,19,1
DEV_005_2024-09-14 01:00:00,2024-09-14 01:00:00,DEV_005,15,21,3,96
DEV_005_2024-09-14 02:00:00,2024-09-14 02:00:00,DEV_005,88,53,87,72
DEV_005_2024-09-14 03:00:00,2024-09-14 03:00:00,DEV_005,80,47,25,65
DEV_005_2024-09-14 04:00:00,2024-09-14 04:00:00,DEV_005,54,41,94,25
DEV_005_2024-09-14 05:00:00,2024-09-14 05:00:00,DEV_005,92,97,9,66
DEV_005_2024-09-14 06:00:00,2024-09-14 06:00:00,DEV_005,56,32,4,33
DEV_005_2024-09-14 07:00:00,2024-09-14 07:00:00,DEV_005,27,31,31,77
DEV_005_2024-09-14 08:00:00,2024-09-14 08:00:00,DEV_005,92,10,4,37
DEV_005_2024-09-14 09:00:00,2024-09-14 09:00:00,DEV_005,97,56,94,15
DEV_005_2024-09-14 10:00:00,2024-09-14 10:00:00,DEV_005,13,64,29,16
DEV_005_2024-09-14 11:00:00,2024-09-14 11:00:00,DEV_005,19,57,71,60
DEV_005_2024-09-14 12:00:00,2024-09-14 12:00:00,DEV_005,53,58,63,19
DEV_005_2024-09-14 13:00:00,2024-09-14 13:00:00,DEV_005,39,3,36,12
DEV_005_2024-09-14 14:00:00,2024-09-14 14:00:00,DEV_005,2,77,65,36
DEV_005_2024-09-14 15:00:00,2024-09-14 15:00:00,DEV_005,36,49,39,41
DEV_005_2024-09-14 16:00:00,2024-09-14 16:00:00,DEV_005,41,32,94,42
DEV_005_2024-09-14 17:00:00,2024-09-14 17:00:00,DEV_005,19,44,15,33
DEV_005_2024-09-14 18:00:00,2024-09-14 18:00:00,DEV_005,64,45,76,56
DEV_005_2024-09-14 19:00:00,2024-09-14 19:00:00,DEV_005,74,31,6,62
DEV_005_2024-09-14 20:00:00,2024-09-14 20:00:00,DEV_005,36,50,39,13
DEV_005_2024-09-14 21:00:00,2024-09-14 21:00:00,DEV_005,66,23,80,32
DEV_005_2024-09-14 22:00:00,2024-09-14 22:00:00,DEV_005,55,34,50,20
DEV_005_2024-09-14 23:00:00,2024-09-14 23:00:00,DEV_005,5,47,75,38
DEV_005_2024-09-15 00:00:00,2024-09-15 00:00:00,DEV_005,8,85,90,87
DEV_005_2024-09-15 01:00:00,2024-09-15 01:00:00,DEV_005,7,1,19,13
DEV_005_2024-09-15 02:00:00,2024-09-15 02:00:00,DEV_005,38,76,73,44
DEV_005_2024-09-15 03:00:00,2024-09-15 03:00:00,DEV_005,98,53,52,24
DEV_005_2024-09-15 04:00:00,2024-09-15 04:00:00,DEV_005,83,70,82,42
DEV_005_2024-09-15 05:00:00,2024-09-15 05:00:00,DEV_005,60,24,81,55
DEV_005_2024-09-15 06:00:00,2024-09-15 06:00:00,DEV_005,29,3,16,80
DEV_005_2024-09-15 07:00:00,2024-09-15 07:00:00,DEV_005,69,72,50,43
DEV_005_2024-09-15 08:00:00,2024-09-15 08:00:00,DEV_005,97,22,68,92
DEV_005_2024-09-15 09:00:00,2024-09-15 09:00:00,DEV_005,65,2,38,80
DEV_005_2024-09-15 10:00:00,2024-09-15 10:00:00,DEV_005,46,7,29,80
DEV_005_2024-09-15 11:00:00,2024-09-15 11:00:00,DEV_005,2,45,79,65
DEV_005_2024-09-15 12:00:00,2024-09-15 12:00:00,DEV_005,61,47,84,6
DEV_005_2024-09-15 13:00:00,2024-09-15 13:00:00,DEV_005,84,13,20,70
DEV_005_2024-09-15 14:00:00,2024-09-15 14:00:00,DEV_005,59,52,41,40
DEV_005_2024-09-15 15:00:00,2024-09-15 15:00:00,DEV_005,34,81,6,39
DEV_005_2024-09-15 16:00:00,2024-09-15 16:00:00,DEV_005,27,42,55,68
DEV_005_2024-09-15 17:00:00,2024-09-15 17:00:00,DEV_005,95,29,33,53
DEV_005_2024-09-15 18:00:00,2024-09-15 18:00:00,DEV_005,54,37,9,83
DEV_005_2024-09-15 19:00:00,2024-09-15 19:00:00,DEV_005,56,46,20,63
DEV_005_2024-09-15 20:00:00,2024-09-15 20:00:00,DEV_005,65,71,25,28
DEV_005_2024-09-15 21:00:00,2024-09-15 21:00:00,DEV_005,80,57,99,31
DEV_005_2024-09-15 22:00:00,2024-09-15 22:00:00,DEV_005,16,70,19,25
DEV_005_2024-09-15 23:00:00,2024-09-15 23:00:00,DEV_005,11,63,20,25
DEV_005_2024-09-16 00:00:00,2024-09-16 00:00:00,DEV_005,19,33,12,52
DEV_005_2024-09-16 01:00:00,2024-09-16 01:00:00,DEV_005,78,90,80,41
DEV_005_2024-09-16 02:00:00,2024-09-16 02:00:00,DEV_005,13,80,96,79
DEV_005_2024-09-16 03:00:00,2024-09-16 03:00:00,DEV_005,69,52,66,14
DEV_005_2024-09-16 04:00:00,2024-09-16 04:00:00,DEV_005,91,23,81,27
DEV_005_2024-09-16 05:00:00,2024-09-16 05:00:00,DEV_005,59,69,23,57
DEV_005_2024-09-16 06:00:00,2024-09-16 06:00:00,DEV_005,83,30,2,38
DEV_005_2024-09-16 07:00:00,2024-09-16 07:00:00,DEV_005,70,26,55,52
DEV_005_2024-09-16 08:00:00,2024-09-16 08:00:00,DEV_005,5,60,74,42
DEV_005_2024-09-16 09:00:00,2024-09-16 09:00:00,DEV_005,64,82,82,25
DEV_005_2024-09-16 10:00:00,2024-09-16 10:00:00,DEV_005,4,12,61,51
DEV_005_2024-09-16 11:00:00,2024-09-16 11:00:00,DEV_005,96,49,91,61
DEV_005_2024-09-16 12:00:00,2024-09-16 12:00:00,DEV_005,48,10,27,67
DEV_005_2024-09-16 13:00:00,2024-09-16 13:00:00,DEV_005,80,24,80,69
DEV_005_2024-09-16 14:00:00,2024-09-16 14:00:00,DEV_005,20,11,49,18
DEV_005_2024-09-16 15:00:00,2024-09-16 15:00:00,DEV_005,97,54,67,64
DEV_005_2024-09-16 16:00:00,2024-09-16 16:00:00,DEV_005,84,77,20,20
DEV_005_2024-09-16 17:00:00,2024-09-16 17:00:00,DEV_005,30,36,66,18
DEV_005_2024-09-16 18:00:00,2024-09-16 18:00:00,DEV_005,66,17,84,54
DEV_005_2024-09-16 19:00:00,2024-09-16 19:00:00,DEV_005,49,64,93,15
DEV_005_2024-09-16 20:00:00,2024-09-16 20:00:00,DEV_005,18,35,15,10
DEV_005_2024-09-16 21:00:00,2024-09-16 21:00:00,DEV_005,29,11,36,24
DEV_005_2024-09-16 22:00:00,2024-09-16 22:00:00,DEV_005,77,94,57,41
DEV_005_2024-09-16 23:00:00,2024-09-16 23:00:00,DEV_005,63,88,86,95
DEV_005_2024-09-17 00:00:00,2024-09-17 00:00:00,DEV_005,72,18,8,61
DEV_005_2024-09-17 01:00:00,2024-09-17 01:00:00,DEV_005,49,37,62,54
DEV_005_2024-09-17 02:00:00,2024-09-17 02:00:00,DEV_005,48,97,46,53
DEV_005_2024-09-17 03:00:00,2024-09-17 03:00:00,DEV_005,69,28,87,8
DEV_005_2024-09-17 04:00:00,2024-09-17 04:00:00,DEV_005,60,63,3,16
DEV_005_2024-09-17 05:00:00,2024-09-17 05:00:00,DEV_005,10,24,81,1
DEV_005_2024-09-17 06:00:00,2024-09-17 06:00:00,DEV_005,91,48,21,8
DEV_005_2024-09-17 07:00:00,2024-09-17 07:00:00,DEV_005,37,63,83,51
DEV_005_2024-09-17 08:00:00,2024-09-17 08:00:00,DEV_005,24,48,1,92
DEV_005_2024-09-17 09:00:00,2024-09-17 09:00:00,DEV_005,70,38,92,94
DEV_005_2024-09-17 10:00:00,2024-09-17 10:00:00,DEV_005,49,19,22,40
DEV_005_2024-09-17 11:00:00,2024-09-17 11:00:00,DEV_005,66,46,1,24
DEV_005_2024-09-17 12:00:00,2024-09-17 12:00:00,DEV_005,34,28,24,68
DEV_005_2024-09-17 13:00:00,2024-09-17 13:00:00,DEV_005,48,59,57,92
DEV_005_2024-09-17 14:00:00,2024-09-17 14:00:00,DEV_005,58,41,64,78
DEV_005_2024-09-17 15:00:00,2024-09-17 15:00:00,DEV_005,87,29,10,33
DEV_005_2024-09-17 16:00:00,2024-09-17 16:00:00,DEV_005,37,23,46,46
DEV_005_2024-09-17 17:00:00,2024-09-17 17:00:00,DEV_005,61,50,5,21
DEV_005_2024-09-17 18:00:00,2024-09-17 18:00:00,DEV_005,79,94,55,76
DEV_005_2024-09-17 19:00:00,2024-09-17 19:00:00,DEV_005,19,58,43,21
DEV_005_2024-09-17 20:00:00,2024-09-17 20:00:00,DEV_005,20,11,15,83
DEV_005_2024-09-17 21:00:00,2024-09-17 21:00:00,DEV_005,26,44,48,68
DEV_005_2024-09-17 22:00:00,2024-09-17 22:00:00,DEV_005,4,82,3,39
DEV_005_2024-09-17 23:00:00,2024-09-17 23:00:00,DEV_005,90,54,30,92
DEV_005_2024-09-18 00:00:00,2024-09-18 00:00:00,DEV_005,8,84,89,77
DEV_005_2024-09-18 01:00:00,2024-09-18 01:00:00,DEV_005,96,69,69,96
DEV_005_2024-09-18 02:00:00,2024-09-18 02:00:00,DEV_005,42,6,50,69
DEV_005_2024-09-18 03:00:00,2024-09-18 03:00:00,DEV_005,18,31,3,41
DEV_005_2024-09-18 04:00:00,2024-09-18 04:00:00,DEV_005,63,89,12,17
DEV_005_2024-09-18 05:00:00,2024-09-18 05:00:00,DEV_005,72,96,87,48
DEV_005_2024-09-18 06:00:00,2024-09-18 06:00:00,DEV_005,39,78,72,75
DEV_005_2024-09-18 07:00:00,2024-09-18 07:00:00,DEV_005,92,58,40,6
DEV_005_2024-09-18 08:00:00,2024-09-18 08:00:00,DEV_005,96,78,25,46
DEV_005_2024-09-18 09:00:00,2024-09-18 09:00:00,DEV_005,39,20,71,9
DEV_005_2024-09-18 10:00:00,2024-09-18 10:00:00,DEV_005,2,53,40,66
DEV_005_2024-09-18 11:00:00,2024-09-18 11:00:00,DEV_005,14,44,53,47
DEV_005_2024-09-18 12:00:00,2024-09-18 12:00:00,DEV_005,46,11,61,78
DEV_005_2024-09-18 13:00:00,2024-09-18 13:00:00,DEV_005,76,99,44,78
DEV_005_2024-09-18 14:00:00,2024-09-18 14:00:00,DEV_005,95,76,32,20
DEV_005_2024-09-18 15:00:00,2024-09-18 15:00:00,DEV_005,67,89,52,57
DEV_005_2024-09-18 16:00:00,2024-09-18 16:00:00,DEV_005,73,29,98,56
DEV_005_2024-09-18 17:00:00,2024-09-18 17:00:00,DEV_005,75,50,92,11
DEV_005_2024-09-18 18:00:00,2024-09-18 18:00:00,DEV_005,64,42,41,52
DEV_005_2024-09-18 19:00:00,2024-09-18 19:00:00,DEV_005,86,82,33,18
DEV_005_2024-09-18 20:00:00,2024-09-18 20:00:00,DEV_005,1,55,95,55
DEV_005_2024-09-18 21:00:00,2024-09-18 21:00:00,DEV_005,37,47,78,96
DEV_005_2024-09-18 22:00:00,2024-09-18 22:00:00,DEV_005,48,16,68,99
DEV_005_2024-09-18 23:00:00,2024-09-18 23:00:00,DEV_005,16,17,73,35
DEV_005_2024-09-19 00:00:00,2024-09-19 00:00:00,DEV_005,64,68,48,3
DEV_005_2024-09-19 01:00:00,2024-09-19 01:00:00,DEV_005,7,64,26,19
DEV_005_2024-09-19 02:00:00,2024-09-19 02:00:00,DEV_005,22,25,45,92
DEV_005_2024-09-19 03:00:00,2024-09-19 03:00:00,DEV_005,22,19,64,50
DEV_005_2024-09-19 04:00:00,2024-09-19 04:00:00,DEV_005,66,30,22,20
DEV_005_2024-09-19 05:00:00,2024-09-19 05:00:00,DEV_005,32,40,27,88
DEV_005_2024-09-19 06:00:00,2024-09-19 06:00:00,DEV_005,21,30,64,58
DEV_005_2024-09-19 07:00:00,2024-09-19 07:00:00,DEV_005,55,67,30,56
DEV_005_2024-09-19 08:00:00,2024-09-19 08:00:00,DEV_005,34,28,11,78
DEV_005_2024-09-19 09:00:00,2024-09-19 09:00:00,DEV_005,81,93,55,89
DEV_005_2024-09-19 10:00:00,2024-09-19 10:00:00,DEV_005,23,19,35,32
DEV_005_2024-09-19 11:00:00,2024-09-19 11:00:00,DEV_005,69,64,68,58
DEV_005_2024-09-19 12:00:00,2024-09-19 12:00:00,DEV_005,56,2,27,96
DEV_005_2024-09-19 13:00:00,2024-09-19 13:00:00,DEV_005,83,78,9,95
DEV_005_2024-09-19 14:00:00,2024-09-19 14:00:00,DEV_005,48,14,87,69
DEV_005_2024-09-19 15:00:00,2024-09-19 15:00:00,DEV_005,80,53,66,66
DEV_005_2024-09-19 16:00:00,2024-09-19 16:00:00,DEV_005,73,89,19,52
DEV_005_2024-09-19 17:00:00,2024-09-19 17:00:00,DEV_005,59,68,81,18
DEV_005_2024-09-19 18:00:00,2024-09-19 18:00:00,DEV_005,13,72,3,23
DEV_005_2024-09-19 19:00:00,2024-09-19 19:00:00,DEV_005,38,7,31,13
DEV_005_2024-09-19 20:00:00,2024-09-19 20:00:00,DEV_005,43,43,23,16
DEV_005_2024-09-19 21:00:00,2024-09-19 21:00:00,DEV_005,27,30,3,80
DEV_005_2024-09-19 22:00:00,2024-09-19 22:00:00,DEV_005,29,97,63,71
DEV_005_2024-09-19 23:00:00,2024-09-19 23:00:00,DEV_005,40,89,30,54
DEV_005_2024-09-20 00:00:00,2024-09-20 00:00:00,DEV_005,97,95,37,16
DEV_005_2024-09-20 01:00:00,2024-09-20 01:00:00,DEV_005,68,94,37,15
DEV_005_2024-09-20 02:00:00,2024-09-20 02:00:00,DEV_005,40,33,21,78
DEV_005_2024-09-20 03:00:00,2024-09-20 03:00:00,DEV_005,39,85,98,96
DEV_005_2024-09-20 04:00:00,2024-09-20 04:00:00,DEV_005,20,54,73,69
DEV_005_2024-09-20 05:00:00,2024-09-20 05:00:00,DEV_005,31,13,20,62
DEV_005_2024-09-20 06:00:00,2024-09-20 06:00:00,DEV_005,85,1,69,48
DEV_005_2024-09-20 07:00:00,2024-09-20 07:00:00,DEV_005,96,10,31,75
DEV_005_2024-09-20 08:00:00,2024-09-20 08:00:00,DEV_005,60,5,70,58
DEV_005_2024-09-20 09:00:00,2024-09-20 09:00:00,DEV_005,49,50,86,88
DEV_005_2024-09-20 10:00:00,2024-09-20 10:00:00,DEV_005,23,18,33,40
DEV_005_2024-09-20 11:00:00,2024-09-20 11:00:00,DEV_005,68,56,90,13
DEV_005_2024-09-20 12:00:00,2024-09-20 12:00:00,DEV_005,86,61,96,96
DEV_005_2024-09-20 13:00:00,2024-09-20 13:00:00,DEV_005,24,14,95,40
DEV_005_2024-09-20 14:00:00,2024-09-20 14:00:00,DEV_005,67,93,46,1
DEV_005_2024-09-20 15:00:00,2024-09-20 15:00:00,DEV_005,3,26,59,64
DEV_005_2024-09-20 16:00:00,2024-09-20 16:00:00,DEV_005,32,11,34,39
DEV_005_2024-09-20 17:00:00,2024-09-20 17:00:00,DEV_005,79,15,31,88
DEV_005_2024-09-20 18:00:00,2024-09-20 18:00:00,DEV_005,70,86,88,24
DEV_005_2024-09-20 19:00:00,2024-09-20 19:00:00,DEV_005,46,99,98,49
DEV_005_2024-09-20 20:00:00,2024-09-20 20:00:00,DEV_005,59,45,41,82
DEV_005_2024-09-20 21:00:00,2024-09-20 21:00:00,DEV_005,38,58,88,61
DEV_005_2024-09-20 22:00:00,2024-09-20 22:00:00,DEV_005,8,83,98,61
DEV_005_2024-09-20 23:00:00,2024-09-20 23:00:00,DEV_005,41,26,23,69
DEV_005_2024-09-21 00:00:00,2024-09-21 00:00:00,DEV_005,78,19,55,83
DEV_005_2024-09-21 01:00:00,2024-09-21 01:00:00,DEV_005,58,74,29,48
DEV_005_2024-09-21 02:00:00,2024-09-21 02:00:00,DEV_005,22,87,66,88
DEV_005_2024-09-21 03:00:00,2024-09-21 03:00:00,DEV_005,90,42,11,52
DEV_005_2024-09-21 04:00:00,2024-09-21 04:00:00,DEV_005,1,25,58,43
DEV_005_2024-09-21 05:00:00,2024-09-21 05:00:00,DEV_005,4,55,59,18
DEV_005_2024-09-21 06:00:00,2024-09-21 06:00:00,DEV_005,78,88,25,5
DEV_005_2024-09-21 07:00:00,2024-09-21 07:00:00,DEV_005,10,15,79,61
DEV_005_2024-09-21 08:00:00,2024-09-21 08:00:00,DEV_005,1,24,97,61
DEV_005_2024-09-21 09:00:00,2024-09-21 09:00:00,DEV_005,15,54,67,22
DEV_005_2024-09-21 10:00:00,2024-09-21 10:00:00,DEV_005,46,85,59,23
DEV_005_2024-09-21 11:00:00,2024-09-21 11:00:00,DEV_005,10,43,18,33
DEV_005_2024-09-21 12:00:00,2024-09-21 12:00:00,DEV_005,49,7,40,89
DEV_005_2024-09-21 13:00:00,2024-09-21 13:00:00,DEV_005,2,73,27,61
DEV_005_2024-09-21 14:00:00,2024-09-21 14:00:00,DEV_005,69,72,89,79
DEV_005_2024-09-21 15:00:00,2024-09-21 15:00:00,DEV_005,89,37,64,92
DEV_005_2024-09-21 16:00:00,2024-09-21 16:00:00,DEV_005,9,64,3,63
DEV_005_2024-09-21 17:00:00,2024-09-21 17:00:00,DEV_005,47,66,59,40
DEV_005_2024-09-21 18:00:00,2024-09-21 18:00:00,DEV_005,19,21,67,60
DEV_005_2024-09-21 19:00:00,2024-09-21 19:00:00,DEV_005,28,96,3,2
DEV_005_2024-09-21 20:00:00,2024-09-21 20:00:00,DEV_005,66,63,16,10
DEV_005_2024-09-21 21:00:00,2024-09-21 21:00:00,DEV_005,51,36,9,34
DEV_005_2024-09-21 22:00:00,2024-09-21 22:00:00,DEV_005,89,90,84,26
DEV_005_2024-09-21 23:00:00,2024-09-21 23:00:00,DEV_005,82,33,14,55
DEV_005_2024-09-22 00:00:00,2024-09-22 00:00:00,DEV_005,44,15,83,65
DEV_005_2024-09-22 01:00:00,2024-09-22 01:00:00,DEV_005,37,85,66,33
DEV_005_2024-09-22 02:00:00,2024-09-22 02:00:00,DEV_005,57,48,83,57
DEV_005_2024-09-22 03:00:00,2024-09-22 03:00:00,DEV_005,11,71,11,79
DEV_005_2024-09-22 04:00:00,2024-09-22 04:00:00,DEV_005,45,33,45,35
DEV_005_2024-09-22 05:00:00,2024-09-22 05:00:00,DEV_005,78,92,87,24
DEV_005_2024-09-22 06:00:00,2024-09-22 06:00:00,DEV_005,83,15,14,83
DEV_005_2024-09-22 07:00:00,2024-09-22 07:00:00,DEV_005,19,25,13,91
DEV_005_2024-09-22 08:00:00,2024-09-22 08:00:00,DEV_005,77,83,76,65
DEV_005_2024-09-22 09:00:00,2024-09-22 09:00:00,DEV_005,22,25,86,97
DEV_005_2024-09-22 10:00:00,2024-09-22 10:00:00,DEV_005,37,33,21,69
DEV_005_2024-09-22 11:00:00,2024-09-22 11:00:00,DEV_005,3,98,62,72
DEV_005_2024-09-22 12:00:00,2024-09-22 12:00:00,DEV_005,89,33,37,88
DEV_005_2024-09-22 13:00:00,2024-09-22 13:00:00,DEV_005,56,11,19,22
DEV_005_2024-09-22 14:00:00,2024-09-22 14:00:00,DEV_005,85,19,38,3
DEV_005_2024-09-22 15:00:00,2024-09-22 15:00:00,DEV_005,32,82,24,96
DEV_005_2024-09-22 16:00:00,2024-09-22 16:00:00,DEV_005,11,49,40,44
DEV_005_2024-09-22 17:00:00,2024-09-22 17:00:00,DEV_005,64,89,47,49
