distid,createdts,sn,wifi_ap_band_info_band_id,wifi_ap_band_info_channel,wifi_ap_band_info_wifi_name,wifi_ap_band_info_bssid
DEV_007_2024-12-15 06:00:00,2024-12-15 06:00:00,DEV_007,5G_guest,53,49,74:73:96:0c:33:90
DEV_007_2024-12-15 09:00:00,2024-12-15 09:00:00,DEV_007,5G_iptv,92,22,52:3f:80:51:67:46
DEV_007_2024-12-15 12:00:00,2024-12-15 12:00:00,DEV_007,6G,67,30,35:42:3f:5c:dc:07
DEV_007_2024-12-15 15:00:00,2024-12-15 15:00:00,DEV_007,6G_guest,71,65,a4:2c:28:5a:ba:95
DEV_007_2024-12-15 18:00:00,2024-12-15 18:00:00,DEV_007,5G_iptv,56,29,95:8b:2b:b7:ee:63
DEV_007_2024-12-15 21:00:00,2024-12-15 21:00:00,DEV_007,6G_iptv,73,87,cc:61:88:e7:25:a4
DEV_007_2024-12-16 00:00:00,2024-12-16 00:00:00,DEV_007,5G_iptv,86,66,34:bf:48:fc:6c:79
DEV_007_2024-12-16 03:00:00,2024-12-16 03:00:00,DEV_007,5G_iptv,8,20,07:02:f2:72:2d:e8
DEV_007_2024-12-16 06:00:00,2024-12-16 06:00:00,DEV_007,6G,11,53,b1:38:eb:78:19:7d
DEV_007_2024-12-16 09:00:00,2024-12-16 09:00:00,DEV_007,6G_guest,80,41,a1:68:c5:51:51:cc
DEV_007_2024-12-16 12:00:00,2024-12-16 12:00:00,DEV_007,2.4G,52,73,c1:ba:5f:b1:bb:be
DEV_007_2024-12-16 15:00:00,2024-12-16 15:00:00,DEV_007,5G_iptv,44,26,de:3d:e2:24:21:07
DEV_007_2024-12-16 18:00:00,2024-12-16 18:00:00,DEV_007,5G_guest,31,10,77:51:4a:d1:db:35
DEV_007_2024-12-16 21:00:00,2024-12-16 21:00:00,DEV_007,6G_guest,3,52,36:f0:06:2f:95:2a
DEV_007_2024-12-17 00:00:00,2024-12-17 00:00:00,DEV_007,6G_iptv,50,96,1a:b7:ab:68:41:2f
DEV_007_2024-12-17 03:00:00,2024-12-17 03:00:00,DEV_007,2.4G,27,22,84:d5:42:c5:2d:fb
DEV_007_2024-12-17 06:00:00,2024-12-17 06:00:00,DEV_007,6G_iptv,43,52,06:74:92:d4:70:9a
DEV_007_2024-12-17 09:00:00,2024-12-17 09:00:00,DEV_007,6G_guest,99,55,00:af:7c:0f:a8:01
DEV_007_2024-12-17 12:00:00,2024-12-17 12:00:00,DEV_007,6G_iptv,59,51,94:92:cf:4f:07:a8
DEV_007_2024-12-17 15:00:00,2024-12-17 15:00:00,DEV_007,6G,75,74,b0:35:2f:c8:8e:44
DEV_007_2024-12-17 18:00:00,2024-12-17 18:00:00,DEV_007,6G_iptv,19,97,16:9b:fd:74:e8:f6
DEV_007_2024-12-17 21:00:00,2024-12-17 21:00:00,DEV_007,5G_iptv,90,60,b1:cb:c0:e0:f8:68
DEV_007_2024-12-18 00:00:00,2024-12-18 00:00:00,DEV_007,5G_guest,56,95,50:9a:d4:2d:29:37
DEV_007_2024-12-18 03:00:00,2024-12-18 03:00:00,DEV_007,6G_guest,90,55,f6:05:5a:a8:f6:50
DEV_007_2024-12-18 06:00:00,2024-12-18 06:00:00,DEV_007,6G_guest,62,83,37:14:9e:7b:9b:09
DEV_007_2024-12-18 09:00:00,2024-12-18 09:00:00,DEV_007,5G_guest,47,92,1c:d4:88:9d:dd:bd
DEV_007_2024-12-18 12:00:00,2024-12-18 12:00:00,DEV_007,5G_iptv,52,16,1d:31:ae:73:00:b2
DEV_007_2024-12-18 15:00:00,2024-12-18 15:00:00,DEV_007,6G_iptv,11,83,0d:65:df:88:ba:e8
DEV_007_2024-12-18 18:00:00,2024-12-18 18:00:00,DEV_007,5G_guest,27,94,04:93:dc:39:e2:c6
DEV_007_2024-12-18 21:00:00,2024-12-18 21:00:00,DEV_007,5G_iptv,9,5,cd:25:60:60:29:57
DEV_007_2024-12-19 00:00:00,2024-12-19 00:00:00,DEV_007,5G,51,28,3f:79:3d:1f:95:77
DEV_007_2024-12-19 03:00:00,2024-12-19 03:00:00,DEV_007,5G,18,57,8b:3c:55:47:a2:b4
DEV_007_2024-12-19 06:00:00,2024-12-19 06:00:00,DEV_007,6G_iptv,42,90,9f:6c:ad:74:53:d1
DEV_007_2024-12-19 09:00:00,2024-12-19 09:00:00,DEV_007,2.4G,28,99,8f:8e:ad:76:0e:b8
DEV_007_2024-12-19 12:00:00,2024-12-19 12:00:00,DEV_007,5G,90,2,74:9c:fd:77:1b:79
DEV_007_2024-12-19 15:00:00,2024-12-19 15:00:00,DEV_007,6G_iptv,8,41,e7:20:49:3c:6d:56
DEV_007_2024-12-19 18:00:00,2024-12-19 18:00:00,DEV_007,6G_iptv,51,79,1d:67:7f:45:6e:20
DEV_007_2024-12-19 21:00:00,2024-12-19 21:00:00,DEV_007,2.4G,24,7,e6:bc:95:04:8b:24
DEV_007_2024-12-20 00:00:00,2024-12-20 00:00:00,DEV_007,5G_iptv,19,91,a5:73:b6:16:35:bd
DEV_007_2024-12-20 03:00:00,2024-12-20 03:00:00,DEV_007,5G,8,44,48:9d:4c:f0:cb:02
DEV_007_2024-12-20 06:00:00,2024-12-20 06:00:00,DEV_007,2.4G,88,95,a3:cd:cb:a0:d5:b5
DEV_007_2024-12-20 09:00:00,2024-12-20 09:00:00,DEV_007,5G_iptv,92,36,40:e2:c2:87:47:20
DEV_007_2024-12-20 12:00:00,2024-12-20 12:00:00,DEV_007,6G_iptv,88,8,be:2a:6a:fd:58:38
DEV_007_2024-12-20 15:00:00,2024-12-20 15:00:00,DEV_007,5G_iptv,20,74,33:31:bc:c1:e5:33
DEV_007_2024-12-20 18:00:00,2024-12-20 18:00:00,DEV_007,6G,3,3,bb:9b:05:59:32:3b
DEV_007_2024-12-20 21:00:00,2024-12-20 21:00:00,DEV_007,6G_iptv,32,86,5d:ad:d6:27:13:ca
DEV_007_2024-12-21 00:00:00,2024-12-21 00:00:00,DEV_007,6G,86,63,77:be:af:29:d0:44
DEV_007_2024-12-21 03:00:00,2024-12-21 03:00:00,DEV_007,5G_iptv,11,45,11:b9:43:39:ce:de
DEV_007_2024-12-21 06:00:00,2024-12-21 06:00:00,DEV_007,6G,81,1,57:f9:39:b0:ee:4a
DEV_007_2024-12-21 09:00:00,2024-12-21 09:00:00,DEV_007,5G_guest,89,60,b3:97:4f:e6:c5:2e
DEV_007_2024-12-21 12:00:00,2024-12-21 12:00:00,DEV_007,2.4G,45,94,7d:c4:10:7e:7b:63
DEV_007_2024-12-21 15:00:00,2024-12-21 15:00:00,DEV_007,6G,11,97,12:a6:1e:31:bc:c5
DEV_007_2024-12-21 18:00:00,2024-12-21 18:00:00,DEV_007,2.4G,43,64,ac:51:30:4f:ec:14
DEV_007_2024-12-21 21:00:00,2024-12-21 21:00:00,DEV_007,2.4G,37,96,9d:ee:a9:51:df:9d
DEV_007_2024-12-22 00:00:00,2024-12-22 00:00:00,DEV_007,5G_iptv,26,42,57:fb:b8:8b:ba:b9
DEV_007_2024-12-22 03:00:00,2024-12-22 03:00:00,DEV_007,6G,64,66,01:24:7a:bb:04:cb
DEV_007_2024-12-22 06:00:00,2024-12-22 06:00:00,DEV_007,5G_guest,81,10,38:f0:45:49:40:47
DEV_007_2024-12-22 09:00:00,2024-12-22 09:00:00,DEV_007,6G_iptv,84,44,22:69:98:46:a2:25
DEV_007_2024-12-22 12:00:00,2024-12-22 12:00:00,DEV_007,5G,26,9,76:cc:6c:cc:98:b3
DEV_007_2024-12-22 15:00:00,2024-12-22 15:00:00,DEV_007,2.4G,40,53,37:2b:61:ae:eb:e2
DEV_007_2024-12-22 18:00:00,2024-12-22 18:00:00,DEV_007,6G,30,3,0e:fd:7d:ed:8f:62
DEV_007_2024-12-22 21:00:00,2024-12-22 21:00:00,DEV_007,6G,16,54,f4:80:23:60:02:5a
DEV_007_2024-12-23 00:00:00,2024-12-23 00:00:00,DEV_007,5G_guest,22,19,e1:b1:03:f3:b8:a6
DEV_007_2024-12-23 03:00:00,2024-12-23 03:00:00,DEV_007,5G,50,42,f5:80:2c:a7:90:3c
DEV_007_2024-12-23 06:00:00,2024-12-23 06:00:00,DEV_007,6G_guest,23,62,7e:82:fd:56:8e:81
DEV_007_2024-12-23 09:00:00,2024-12-23 09:00:00,DEV_007,6G_iptv,63,62,47:4e:b4:2c:1b:7a
DEV_007_2024-12-23 12:00:00,2024-12-23 12:00:00,DEV_007,5G_iptv,40,66,35:e8:9f:32:7a:eb
DEV_007_2024-12-23 15:00:00,2024-12-23 15:00:00,DEV_007,6G,2,31,8c:b6:41:d5:bd:b3
DEV_007_2024-12-23 18:00:00,2024-12-23 18:00:00,DEV_007,5G,6,21,26:62:68:f4:11:ed
DEV_007_2024-12-23 21:00:00,2024-12-23 21:00:00,DEV_007,6G_iptv,24,82,98:29:9e:91:4a:99
DEV_007_2024-12-24 00:00:00,2024-12-24 00:00:00,DEV_007,2.4G,81,2,77:c9:2d:a5:32:e9
DEV_007_2024-12-24 03:00:00,2024-12-24 03:00:00,DEV_007,5G_iptv,14,31,89:9a:5a:43:4d:5d
DEV_007_2024-12-24 06:00:00,2024-12-24 06:00:00,DEV_007,6G,55,57,3f:7d:8d:cd:1f:da
DEV_007_2024-12-24 09:00:00,2024-12-24 09:00:00,DEV_007,5G,20,74,73:30:fd:32:4f:7d
DEV_007_2024-12-24 12:00:00,2024-12-24 12:00:00,DEV_007,2.4G,72,26,4c:05:bf:a2:c5:68
DEV_007_2024-12-24 15:00:00,2024-12-24 15:00:00,DEV_007,5G_iptv,77,43,69:00:1f:d3:27:67
DEV_007_2024-12-24 18:00:00,2024-12-24 18:00:00,DEV_007,6G,58,25,52:e2:b7:b0:8f:f5
DEV_007_2024-12-24 21:00:00,2024-12-24 21:00:00,DEV_007,6G,50,34,5e:1d:84:b4:8a:ac
DEV_007_2024-12-25 00:00:00,2024-12-25 00:00:00,DEV_007,5G_iptv,72,67,e7:b7:86:f1:a8:59
DEV_007_2024-12-25 03:00:00,2024-12-25 03:00:00,DEV_007,5G_iptv,19,65,e8:69:a7:cc:4d:45
DEV_007_2024-12-25 06:00:00,2024-12-25 06:00:00,DEV_007,6G,63,15,95:6e:96:39:65:fb
DEV_007_2024-12-25 09:00:00,2024-12-25 09:00:00,DEV_007,6G_iptv,25,29,df:ee:5d:c2:56:40
DEV_007_2024-12-25 12:00:00,2024-12-25 12:00:00,DEV_007,6G,21,60,b0:c8:54:88:10:7e
DEV_007_2024-12-25 15:00:00,2024-12-25 15:00:00,DEV_007,6G,73,69,f8:de:02:9d:57:7e
DEV_007_2024-12-25 18:00:00,2024-12-25 18:00:00,DEV_007,5G_iptv,94,40,33:a9:45:61:1f:09
DEV_007_2024-12-25 21:00:00,2024-12-25 21:00:00,DEV_007,5G_iptv,19,12,41:c5:ab:4d:c1:19
DEV_007_2024-12-26 00:00:00,2024-12-26 00:00:00,DEV_007,5G_guest,84,41,12:cd:ae:86:c8:e8
DEV_007_2024-12-26 03:00:00,2024-12-26 03:00:00,DEV_007,2.4G,70,13,c6:ba:6b:ee:23:b6
DEV_007_2024-12-26 06:00:00,2024-12-26 06:00:00,DEV_007,5G,97,92,28:2a:4a:26:61:95
DEV_007_2024-12-26 09:00:00,2024-12-26 09:00:00,DEV_007,5G_iptv,41,62,e3:b0:a9:e2:c4:be
DEV_007_2024-12-26 12:00:00,2024-12-26 12:00:00,DEV_007,5G_guest,28,68,f6:19:21:2a:a5:0b
DEV_007_2024-12-26 15:00:00,2024-12-26 15:00:00,DEV_007,5G_guest,69,47,53:55:b9:2c:64:24
DEV_007_2024-12-26 18:00:00,2024-12-26 18:00:00,DEV_007,6G_iptv,64,93,92:c0:df:39:27:1f
DEV_007_2024-12-26 21:00:00,2024-12-26 21:00:00,DEV_007,2.4G,14,39,9f:0f:d2:1c:a5:f1
DEV_007_2024-12-27 00:00:00,2024-12-27 00:00:00,DEV_007,5G_guest,98,53,07:32:84:a8:a0:4e
DEV_007_2024-12-27 03:00:00,2024-12-27 03:00:00,DEV_007,2.4G,40,61,5e:dc:33:cf:05:7a
DEV_007_2024-12-27 06:00:00,2024-12-27 06:00:00,DEV_007,6G,48,23,c3:6e:9b:ef:5c:26
DEV_007_2024-12-27 09:00:00,2024-12-27 09:00:00,DEV_007,5G_iptv,47,30,98:6a:4c:96:0e:7b
DEV_007_2024-12-27 12:00:00,2024-12-27 12:00:00,DEV_007,6G_guest,64,25,bf:2d:a2:77:9e:ac
DEV_007_2024-12-27 15:00:00,2024-12-27 15:00:00,DEV_007,6G_guest,81,49,a0:5f:af:a4:76:4c
DEV_007_2024-12-27 18:00:00,2024-12-27 18:00:00,DEV_007,5G,53,8,aa:8e:f8:e4:8d:a6
DEV_007_2024-12-27 21:00:00,2024-12-27 21:00:00,DEV_007,6G_guest,13,6,3e:54:9d:18:03:ef
DEV_007_2024-12-28 00:00:00,2024-12-28 00:00:00,DEV_007,6G_guest,72,39,a4:40:1e:13:5b:bb
DEV_007_2024-12-28 03:00:00,2024-12-28 03:00:00,DEV_007,6G_guest,81,71,2b:18:42:d4:a8:9d
DEV_007_2024-12-28 06:00:00,2024-12-28 06:00:00,DEV_007,2.4G,14,87,25:7f:f7:4a:36:3d
DEV_007_2024-12-28 09:00:00,2024-12-28 09:00:00,DEV_007,6G_iptv,40,60,6d:22:37:8c:48:52
DEV_007_2024-12-28 12:00:00,2024-12-28 12:00:00,DEV_007,6G_iptv,39,38,18:bc:f9:79:74:97
DEV_007_2024-12-28 15:00:00,2024-12-28 15:00:00,DEV_007,5G,50,74,94:c2:ee:e8:e0:86
DEV_007_2024-12-28 18:00:00,2024-12-28 18:00:00,DEV_007,6G_guest,3,54,0f:27:39:3d:9c:1d
DEV_007_2024-12-28 21:00:00,2024-12-28 21:00:00,DEV_007,5G_iptv,30,86,57:fd:29:97:5d:c6
DEV_007_2024-12-29 00:00:00,2024-12-29 00:00:00,DEV_007,5G_iptv,92,5,0b:56:45:2f:a0:0b
DEV_007_2024-12-29 03:00:00,2024-12-29 03:00:00,DEV_007,5G,53,97,de:b3:5c:e3:61:4a
DEV_007_2024-12-29 06:00:00,2024-12-29 06:00:00,DEV_007,6G,79,82,c5:30:68:81:e1:92
DEV_007_2024-12-29 09:00:00,2024-12-29 09:00:00,DEV_007,6G_guest,33,79,b6:bb:a2:08:1f:fe
DEV_007_2024-12-29 12:00:00,2024-12-29 12:00:00,DEV_007,6G_iptv,83,84,c3:5e:f3:20:e8:cc
DEV_007_2024-12-29 15:00:00,2024-12-29 15:00:00,DEV_007,6G,60,91,06:6e:93:ea:bf:ab
DEV_007_2024-12-29 18:00:00,2024-12-29 18:00:00,DEV_007,6G,49,17,2b:77:53:14:54:68
DEV_007_2024-12-29 21:00:00,2024-12-29 21:00:00,DEV_007,2.4G,69,22,d2:0f:c6:41:ec:7b
DEV_008_2024-09-01 00:00:00,2024-09-01 00:00:00,DEV_008,6G_guest,50,17,d8:2c:31:49:dc:96
DEV_008_2024-09-01 03:00:00,2024-09-01 03:00:00,DEV_008,5G_iptv,26,70,1a:51:4a:9a:8d:be
DEV_008_2024-09-01 06:00:00,2024-09-01 06:00:00,DEV_008,5G_guest,66,33,99:9e:67:d6:fe:6d
DEV_008_2024-09-01 09:00:00,2024-09-01 09:00:00,DEV_008,6G_guest,95,55,37:38:a4:6c:17:52
DEV_008_2024-09-01 12:00:00,2024-09-01 12:00:00,DEV_008,5G,73,35,49:4b:f0:7c:13:a6
DEV_008_2024-09-01 15:00:00,2024-09-01 15:00:00,DEV_008,2.4G,12,49,17:71:df:34:ae:58
DEV_008_2024-09-01 18:00:00,2024-09-01 18:00:00,DEV_008,2.4G,1,64,cb:7f:ad:8e:09:14
DEV_008_2024-09-01 21:00:00,2024-09-01 21:00:00,DEV_008,5G_guest,88,64,f4:33:c0:df:a8:06
DEV_008_2024-09-02 00:00:00,2024-09-02 00:00:00,DEV_008,6G_guest,83,61,3a:df:0e:b3:0b:da
DEV_008_2024-09-02 03:00:00,2024-09-02 03:00:00,DEV_008,2.4G,82,75,77:45:7c:e6:40:f5
DEV_008_2024-09-02 06:00:00,2024-09-02 06:00:00,DEV_008,6G,52,74,ad:9a:34:55:2d:d3
DEV_008_2024-09-02 09:00:00,2024-09-02 09:00:00,DEV_008,5G,71,31,2c:2d:c1:c7:4f:20
DEV_008_2024-09-02 12:00:00,2024-09-02 12:00:00,DEV_008,6G_iptv,7,40,ad:7c:a2:98:b8:6c
DEV_008_2024-09-02 15:00:00,2024-09-02 15:00:00,DEV_008,6G_iptv,13,20,8f:af:49:38:45:d6
DEV_008_2024-09-02 18:00:00,2024-09-02 18:00:00,DEV_008,2.4G,82,39,27:6e:76:f6:97:df
DEV_008_2024-09-02 21:00:00,2024-09-02 21:00:00,DEV_008,6G,76,78,1a:78:8b:bc:43:14
DEV_008_2024-09-03 00:00:00,2024-09-03 00:00:00,DEV_008,6G,36,31,68:b9:15:94:7e:42
DEV_008_2024-09-03 03:00:00,2024-09-03 03:00:00,DEV_008,2.4G,88,38,38:1d:83:cf:49:9f
DEV_008_2024-09-03 06:00:00,2024-09-03 06:00:00,DEV_008,6G_guest,82,93,46:a8:57:5e:77:d0
DEV_008_2024-09-03 09:00:00,2024-09-03 09:00:00,DEV_008,6G_iptv,27,90,d3:7f:36:9c:62:16
DEV_008_2024-09-03 12:00:00,2024-09-03 12:00:00,DEV_008,5G_iptv,27,99,d0:2e:91:79:94:e7
DEV_008_2024-09-03 15:00:00,2024-09-03 15:00:00,DEV_008,5G_iptv,43,74,8a:8b:13:1d:2a:f2
DEV_008_2024-09-03 18:00:00,2024-09-03 18:00:00,DEV_008,5G_guest,81,4,ca:e5:ec:ad:3f:d5
DEV_008_2024-09-03 21:00:00,2024-09-03 21:00:00,DEV_008,5G_guest,25,30,4c:32:dc:df:3b:11
DEV_008_2024-09-04 00:00:00,2024-09-04 00:00:00,DEV_008,6G_guest,1,47,2b:9d:41:35:d6:4d
DEV_008_2024-09-04 03:00:00,2024-09-04 03:00:00,DEV_008,5G,46,43,13:ec:da:d9:d8:ae
DEV_008_2024-09-04 06:00:00,2024-09-04 06:00:00,DEV_008,6G_iptv,16,81,b2:d9:98:4b:42:01
DEV_008_2024-09-04 09:00:00,2024-09-04 09:00:00,DEV_008,5G_iptv,82,60,48:95:8e:3d:ae:37
DEV_008_2024-09-04 12:00:00,2024-09-04 12:00:00,DEV_008,6G,82,93,f2:6a:61:da:ec:78
DEV_008_2024-09-04 15:00:00,2024-09-04 15:00:00,DEV_008,5G_guest,50,4,4e:2e:58:93:32:2f
DEV_008_2024-09-04 18:00:00,2024-09-04 18:00:00,DEV_008,5G,87,23,50:02:d5:ea:48:bc
DEV_008_2024-09-04 21:00:00,2024-09-04 21:00:00,DEV_008,6G_guest,59,90,a1:35:da:f5:f3:ce
DEV_008_2024-09-05 00:00:00,2024-09-05 00:00:00,DEV_008,6G_guest,22,31,a1:ad:b1:5f:10:51
DEV_008_2024-09-05 03:00:00,2024-09-05 03:00:00,DEV_008,5G,23,37,c1:b1:a1:f8:85:57
DEV_008_2024-09-05 06:00:00,2024-09-05 06:00:00,DEV_008,2.4G,42,42,d5:c5:35:e0:aa:b1
DEV_008_2024-09-05 09:00:00,2024-09-05 09:00:00,DEV_008,2.4G,44,79,d8:56:91:44:13:45
DEV_008_2024-09-05 12:00:00,2024-09-05 12:00:00,DEV_008,2.4G,40,92,6e:e9:b2:fa:eb:60
DEV_008_2024-09-05 15:00:00,2024-09-05 15:00:00,DEV_008,5G_iptv,23,50,a7:7c:97:4b:36:2c
DEV_008_2024-09-05 18:00:00,2024-09-05 18:00:00,DEV_008,2.4G,89,99,b7:67:6f:a8:e3:db
DEV_008_2024-09-05 21:00:00,2024-09-05 21:00:00,DEV_008,2.4G,19,86,42:8c:77:42:31:88
DEV_008_2024-09-06 00:00:00,2024-09-06 00:00:00,DEV_008,2.4G,1,37,f1:55:4a:03:f6:48
DEV_008_2024-09-06 03:00:00,2024-09-06 03:00:00,DEV_008,5G_guest,62,33,4e:b1:92:a2:41:e3
DEV_008_2024-09-06 06:00:00,2024-09-06 06:00:00,DEV_008,5G_iptv,55,9,f2:51:d3:5a:3e:6a
DEV_008_2024-09-06 09:00:00,2024-09-06 09:00:00,DEV_008,2.4G,22,13,b5:9a:3f:5f:a2:37
DEV_008_2024-09-06 12:00:00,2024-09-06 12:00:00,DEV_008,6G_iptv,76,65,fe:70:2d:31:2c:f2
DEV_008_2024-09-06 15:00:00,2024-09-06 15:00:00,DEV_008,2.4G,44,19,6e:8e:1d:e9:97:a9
DEV_008_2024-09-06 18:00:00,2024-09-06 18:00:00,DEV_008,5G_guest,22,91,0c:5b:a5:8e:5f:4e
DEV_008_2024-09-06 21:00:00,2024-09-06 21:00:00,DEV_008,6G_iptv,36,23,ad:ee:60:c6:f6:55
DEV_008_2024-09-07 00:00:00,2024-09-07 00:00:00,DEV_008,5G_guest,41,30,b9:3c:f4:36:86:71
DEV_008_2024-09-07 03:00:00,2024-09-07 03:00:00,DEV_008,5G_iptv,71,8,df:cb:88:88:bf:08
DEV_008_2024-09-07 06:00:00,2024-09-07 06:00:00,DEV_008,6G_guest,85,45,da:23:ae:7e:5f:c0
DEV_008_2024-09-07 09:00:00,2024-09-07 09:00:00,DEV_008,5G_guest,33,78,6d:b2:70:aa:4b:39
DEV_008_2024-09-07 12:00:00,2024-09-07 12:00:00,DEV_008,6G_guest,86,35,12:e6:1a:fa:5e:f0
DEV_008_2024-09-07 15:00:00,2024-09-07 15:00:00,DEV_008,2.4G,80,72,ec:ed:f7:df:01:9d
DEV_008_2024-09-07 18:00:00,2024-09-07 18:00:00,DEV_008,6G,10,51,c0:98:cb:de:35:58
DEV_008_2024-09-07 21:00:00,2024-09-07 21:00:00,DEV_008,5G_guest,15,8,82:9d:39:fe:c6:32
DEV_008_2024-09-08 00:00:00,2024-09-08 00:00:00,DEV_008,2.4G,96,99,29:ce:11:51:80:a1
DEV_008_2024-09-08 03:00:00,2024-09-08 03:00:00,DEV_008,5G,42,64,7b:22:fd:0d:61:cc
DEV_008_2024-09-08 06:00:00,2024-09-08 06:00:00,DEV_008,6G_guest,60,44,df:bf:5c:a8:43:77
DEV_008_2024-09-08 09:00:00,2024-09-08 09:00:00,DEV_008,5G,11,70,ec:13:c2:5d:ed:d1
DEV_008_2024-09-08 12:00:00,2024-09-08 12:00:00,DEV_008,6G,4,63,af:5d:38:88:9d:30
DEV_008_2024-09-08 15:00:00,2024-09-08 15:00:00,DEV_008,5G,66,35,7e:60:41:0e:7e:50
DEV_008_2024-09-08 18:00:00,2024-09-08 18:00:00,DEV_008,2.4G,11,42,80:29:7a:6e:94:7c
DEV_008_2024-09-08 21:00:00,2024-09-08 21:00:00,DEV_008,2.4G,76,86,98:99:5a:1b:dc:46
DEV_008_2024-09-09 00:00:00,2024-09-09 00:00:00,DEV_008,6G_iptv,45,38,fe:b0:cd:96:2e:f9
DEV_008_2024-09-09 03:00:00,2024-09-09 03:00:00,DEV_008,6G_guest,51,61,3b:a0:f4:46:72:6a
DEV_008_2024-09-09 06:00:00,2024-09-09 06:00:00,DEV_008,6G,87,36,ee:f8:98:b0:57:fe
DEV_008_2024-09-09 09:00:00,2024-09-09 09:00:00,DEV_008,5G_iptv,62,48,b7:e4:7a:aa:59:97
DEV_008_2024-09-09 12:00:00,2024-09-09 12:00:00,DEV_008,5G_iptv,23,62,b9:67:52:0c:54:4b
DEV_008_2024-09-09 15:00:00,2024-09-09 15:00:00,DEV_008,6G_iptv,28,79,8a:10:ba:25:35:4d
DEV_008_2024-09-09 18:00:00,2024-09-09 18:00:00,DEV_008,5G_iptv,25,86,48:9e:a6:d7:7f:62
DEV_008_2024-09-09 21:00:00,2024-09-09 21:00:00,DEV_008,5G,66,62,7a:46:df:0e:67:76
DEV_008_2024-09-10 00:00:00,2024-09-10 00:00:00,DEV_008,5G_iptv,41,72,bc:cf:5a:9a:f0:87
DEV_008_2024-09-10 03:00:00,2024-09-10 03:00:00,DEV_008,2.4G,67,8,12:89:75:9f:e7:35
DEV_008_2024-09-10 06:00:00,2024-09-10 06:00:00,DEV_008,6G_iptv,9,30,d3:42:60:03:21:11
DEV_008_2024-09-10 09:00:00,2024-09-10 09:00:00,DEV_008,6G,30,19,d6:39:00:ec:c8:c1
DEV_008_2024-09-10 12:00:00,2024-09-10 12:00:00,DEV_008,5G_guest,35,31,d0:b5:9e:0c:58:54
DEV_008_2024-09-10 15:00:00,2024-09-10 15:00:00,DEV_008,5G,24,75,60:6d:a3:69:e2:11
DEV_008_2024-09-10 18:00:00,2024-09-10 18:00:00,DEV_008,6G_iptv,37,43,c2:7c:7c:71:d2:60
DEV_008_2024-09-10 21:00:00,2024-09-10 21:00:00,DEV_008,6G_guest,13,82,5b:fe:02:67:81:e1
DEV_008_2024-09-11 00:00:00,2024-09-11 00:00:00,DEV_008,5G_iptv,91,22,f7:86:1e:a1:12:2f
DEV_008_2024-09-11 03:00:00,2024-09-11 03:00:00,DEV_008,5G_iptv,13,68,6c:e5:76:9b:1d:46
DEV_008_2024-09-11 06:00:00,2024-09-11 06:00:00,DEV_008,2.4G,71,11,bc:7a:29:4a:dd:1e
DEV_008_2024-09-11 09:00:00,2024-09-11 09:00:00,DEV_008,2.4G,99,45,8d:fd:dd:37:69:a2
DEV_008_2024-09-11 12:00:00,2024-09-11 12:00:00,DEV_008,2.4G,21,21,39:fb:62:4f:a0:ef
DEV_008_2024-09-11 15:00:00,2024-09-11 15:00:00,DEV_008,5G,59,90,cc:fc:6b:f2:a3:1c
DEV_008_2024-09-11 18:00:00,2024-09-11 18:00:00,DEV_008,6G_iptv,31,10,31:8b:39:56:46:1d
DEV_008_2024-09-11 21:00:00,2024-09-11 21:00:00,DEV_008,5G_guest,77,37,c1:26:4b:d9:c5:e4
DEV_008_2024-09-12 00:00:00,2024-09-12 00:00:00,DEV_008,6G,39,3,c1:59:a2:70:4d:9b
DEV_008_2024-09-12 03:00:00,2024-09-12 03:00:00,DEV_008,5G_guest,34,62,0a:09:bd:c2:da:28
DEV_008_2024-09-12 06:00:00,2024-09-12 06:00:00,DEV_008,2.4G,11,36,91:62:bb:d6:ad:09
DEV_008_2024-09-12 09:00:00,2024-09-12 09:00:00,DEV_008,5G,18,94,04:5b:48:50:7b:74
DEV_008_2024-09-12 12:00:00,2024-09-12 12:00:00,DEV_008,5G,88,23,38:43:74:b0:a2:6a
DEV_008_2024-09-12 15:00:00,2024-09-12 15:00:00,DEV_008,5G_guest,29,2,c8:a5:f6:6f:b8:a1
DEV_008_2024-09-12 18:00:00,2024-09-12 18:00:00,DEV_008,6G_iptv,6,88,f1:aa:7e:90:55:8d
DEV_008_2024-09-12 21:00:00,2024-09-12 21:00:00,DEV_008,6G_iptv,98,94,cf:fe:f0:01:5a:11
DEV_008_2024-09-13 00:00:00,2024-09-13 00:00:00,DEV_008,6G_iptv,53,80,c4:d7:18:09:65:69
DEV_008_2024-09-13 03:00:00,2024-09-13 03:00:00,DEV_008,2.4G,19,88,d7:46:6a:a3:14:5e
DEV_008_2024-09-13 06:00:00,2024-09-13 06:00:00,DEV_008,6G_iptv,7,60,2a:44:59:52:dd:db
DEV_008_2024-09-13 09:00:00,2024-09-13 09:00:00,DEV_008,5G,85,74,8a:c2:95:d2:21:8a
DEV_008_2024-09-13 12:00:00,2024-09-13 12:00:00,DEV_008,5G_iptv,93,77,13:f1:90:73:71:56
DEV_008_2024-09-13 15:00:00,2024-09-13 15:00:00,DEV_008,5G,47,55,77:83:b7:83:5f:ee
DEV_008_2024-09-13 18:00:00,2024-09-13 18:00:00,DEV_008,5G_guest,35,52,23:bc:76:ad:cb:c7
